"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36","COL37"
"5050511.01",7075.00,6270.00,1015.00,5255.00,805.00,7075.00,5440.00,1585.00,55.00,6055.00,1205.00,1380.00,3470.00,3565.00,2065.00,215.00,915.00,275.00,75.00,25.00,6055.00,4095.00,3665.00,435.00,1955.00,7075.00,1235.00,4955.00,885.00,1660.00,450.00,1085.00,130.00,3590.00,1020.00,2570.00,0.00
"5050511.02",7570.00,7395.00,1570.00,5825.00,175.00,7570.00,6650.00,900.00,25.00,6285.00,615.00,1195.00,4480.00,4630.00,3475.00,350.00,575.00,70.00,160.00,0.00,6290.00,4920.00,4770.00,145.00,1365.00,7570.00,1610.00,5465.00,495.00,585.00,115.00,435.00,30.00,3270.00,2195.00,1075.00,0.00
"5050600.00",2800.00,2670.00,395.00,2270.00,135.00,2800.00,2540.00,245.00,0.00,2445.00,985.00,375.00,1090.00,1175.00,765.00,55.00,245.00,45.00,55.00,0.00,2450.00,1320.00,1240.00,80.00,1130.00,2800.00,445.00,1685.00,670.00,995.00,115.00,475.00,405.00,1550.00,550.00,1000.00,0.00
"5050601.01",5005.00,4690.00,685.00,4000.00,315.00,5005.00,4360.00,585.00,55.00,4405.00,1530.00,1140.00,1735.00,2350.00,1515.00,160.00,500.00,110.00,65.00,0.00,4400.00,2730.00,2465.00,265.00,1670.00,5005.00,745.00,3675.00,585.00,1300.00,230.00,950.00,120.00,2350.00,1010.00,1340.00,0.00
"5050601.02",2150.00,2125.00,395.00,1735.00,25.00,2150.00,1935.00,215.00,0.00,1795.00,380.00,485.00,930.00,1235.00,910.00,95.00,170.00,35.00,10.00,25.00,1795.00,1300.00,1260.00,40.00,495.00,2150.00,390.00,1555.00,200.00,105.00,0.00,90.00,10.00,855.00,765.00,95.00,0.00
"5050601.03",4470.00,4015.00,780.00,3230.00,455.00,4470.00,3775.00,670.00,20.00,3800.00,1325.00,945.00,1530.00,2255.00,1540.00,110.00,385.00,170.00,20.00,25.00,3800.00,2550.00,2275.00,270.00,1255.00,4470.00,920.00,3100.00,455.00,1125.00,245.00,795.00,85.00,2060.00,900.00,1160.00,0.00
"5050602.01",3785.00,3545.00,530.00,3015.00,240.00,3785.00,3245.00,520.00,30.00,3355.00,825.00,850.00,1680.00,1815.00,1250.00,135.00,305.00,90.00,25.00,0.00,3355.00,2055.00,1865.00,185.00,1300.00,3785.00,610.00,2480.00,695.00,340.00,40.00,205.00,100.00,1680.00,1045.00,630.00,0.00
"5050602.02",3045.00,2735.00,565.00,2170.00,310.00,3045.00,2400.00,635.00,0.00,2475.00,625.00,605.00,1235.00,1590.00,1060.00,165.00,230.00,85.00,35.00,0.00,2470.00,1705.00,1640.00,70.00,765.00,3040.00,680.00,2025.00,340.00,725.00,225.00,400.00,100.00,1390.00,745.00,650.00,0.00
"5050602.03",6590.00,6400.00,835.00,5565.00,195.00,6590.00,5900.00,680.00,0.00,5945.00,1640.00,1210.00,3095.00,2730.00,1735.00,155.00,585.00,205.00,35.00,15.00,5950.00,3030.00,2795.00,235.00,2915.00,6590.00,870.00,3755.00,1960.00,1275.00,260.00,605.00,410.00,3465.00,1865.00,1600.00,0.00
"5050610.01",1975.00,1950.00,220.00,1735.00,30.00,1975.00,1905.00,75.00,0.00,1790.00,705.00,415.00,665.00,885.00,615.00,60.00,125.00,45.00,0.00,0.00,1795.00,1035.00,980.00,55.00,760.00,1975.00,230.00,1400.00,345.00,540.00,30.00,415.00,95.00,1015.00,465.00,555.00,0.00
"5050610.02",2115.00,2090.00,280.00,1805.00,25.00,2115.00,2075.00,30.00,0.00,1905.00,915.00,370.00,620.00,1030.00,895.00,45.00,85.00,0.00,0.00,0.00,1905.00,1140.00,1040.00,100.00,770.00,2115.00,285.00,1440.00,395.00,300.00,30.00,240.00,25.00,995.00,555.00,440.00,0.00
"5050611.00",4840.00,4780.00,880.00,3900.00,60.00,4840.00,4570.00,270.00,0.00,4185.00,1330.00,1170.00,1685.00,2215.00,1610.00,175.00,350.00,45.00,20.00,0.00,4185.00,2540.00,2300.00,240.00,1650.00,4840.00,905.00,3180.00,755.00,910.00,285.00,540.00,85.00,2150.00,1270.00,875.00,0.00
"5050612.01",2020.00,1965.00,365.00,1595.00,55.00,2015.00,1940.00,70.00,0.00,1750.00,655.00,410.00,685.00,1000.00,715.00,115.00,140.00,10.00,0.00,0.00,1745.00,1115.00,1010.00,105.00,635.00,2020.00,380.00,1270.00,370.00,435.00,60.00,280.00,95.00,1005.00,430.00,570.00,0.00
"5050612.02",885.00,875.00,180.00,690.00,0.00,885.00,825.00,60.00,0.00,725.00,135.00,200.00,380.00,430.00,285.00,35.00,70.00,25.00,0.00,0.00,725.00,495.00,450.00,45.00,225.00,880.00,180.00,570.00,130.00,110.00,20.00,75.00,0.00,345.00,255.00,85.00,0.00
"5050613.01",3805.00,3760.00,650.00,3110.00,40.00,3805.00,3690.00,110.00,0.00,3325.00,740.00,830.00,1755.00,1950.00,1390.00,130.00,315.00,80.00,20.00,15.00,3325.00,2090.00,2015.00,80.00,1235.00,3805.00,655.00,2455.00,700.00,215.00,30.00,145.00,40.00,1570.00,1305.00,265.00,0.00
"5050613.03",6170.00,6110.00,1765.00,4350.00,60.00,6170.00,5815.00,350.00,0.00,4685.00,875.00,1090.00,2715.00,3490.00,2520.00,305.00,570.00,55.00,10.00,30.00,4685.00,3755.00,3595.00,165.00,930.00,6170.00,1765.00,4145.00,265.00,480.00,110.00,345.00,20.00,2350.00,1610.00,740.00,0.00
"5050613.04",3590.00,3565.00,715.00,2845.00,25.00,3585.00,3430.00,150.00,0.00,3065.00,575.00,885.00,1605.00,2030.00,1530.00,140.00,275.00,40.00,0.00,35.00,3065.00,2175.00,2090.00,85.00,885.00,3585.00,725.00,2540.00,325.00,620.00,190.00,355.00,80.00,1520.00,985.00,530.00,0.00
"5050613.05",7650.00,7550.00,2210.00,5340.00,100.00,7650.00,7240.00,405.00,0.00,5885.00,960.00,1380.00,3555.00,4420.00,3100.00,375.00,745.00,75.00,85.00,40.00,5885.00,4850.00,4640.00,210.00,1040.00,7650.00,2220.00,5175.00,260.00,365.00,105.00,245.00,0.00,2705.00,2220.00,485.00,0.00
"5050620.01",4820.00,4795.00,1165.00,3630.00,25.00,4825.00,4545.00,280.00,0.00,3900.00,725.00,895.00,2280.00,2810.00,2295.00,225.00,230.00,0.00,0.00,30.00,3900.00,3095.00,2930.00,165.00,805.00,4825.00,1170.00,3380.00,275.00,235.00,55.00,160.00,15.00,1690.00,1545.00,150.00,0.00
"5050620.03",3890.00,3835.00,865.00,2970.00,50.00,3890.00,3655.00,210.00,30.00,3190.00,710.00,730.00,1750.00,2100.00,1505.00,150.00,390.00,30.00,30.00,0.00,3195.00,2220.00,2160.00,60.00,970.00,3890.00,890.00,2605.00,395.00,340.00,70.00,185.00,90.00,1540.00,1330.00,200.00,0.00
"5050620.04",4740.00,4655.00,1045.00,3610.00,85.00,4740.00,4320.00,405.00,20.00,3915.00,580.00,765.00,2570.00,2640.00,1680.00,270.00,490.00,120.00,70.00,0.00,3915.00,2820.00,2755.00,65.00,1095.00,4740.00,1065.00,3190.00,490.00,375.00,100.00,260.00,20.00,2025.00,1710.00,320.00,0.00
"5050630.01",8390.00,8320.00,2110.00,6210.00,75.00,8390.00,8120.00,275.00,0.00,6655.00,1730.00,1430.00,3495.00,4655.00,3615.00,315.00,645.00,25.00,0.00,30.00,6660.00,5070.00,4875.00,200.00,1585.00,8390.00,2130.00,5755.00,510.00,525.00,155.00,335.00,35.00,3210.00,2660.00,555.00,0.00
"5050630.02",4250.00,4100.00,790.00,3310.00,150.00,4250.00,3945.00,300.00,0.00,3515.00,1155.00,690.00,1670.00,2085.00,1495.00,155.00,260.00,150.00,10.00,20.00,3515.00,2370.00,2180.00,190.00,1140.00,4250.00,870.00,3060.00,320.00,895.00,330.00,520.00,40.00,1840.00,900.00,940.00,0.00
"5050631.00",7500.00,7445.00,1935.00,5510.00,55.00,7500.00,7205.00,300.00,0.00,5885.00,1165.00,1570.00,3145.00,4335.00,3460.00,300.00,490.00,35.00,10.00,40.00,5885.00,4645.00,4490.00,160.00,1235.00,7500.00,1950.00,5185.00,365.00,535.00,170.00,355.00,0.00,2775.00,2415.00,360.00,0.00
"5050700.01",7480.00,7395.00,1460.00,5935.00,85.00,7480.00,7085.00,395.00,0.00,6260.00,1355.00,1380.00,3520.00,3455.00,2910.00,400.00,45.00,60.00,35.00,0.00,6255.00,4135.00,3830.00,305.00,2125.00,7480.00,1460.00,5070.00,950.00,885.00,110.00,560.00,215.00,3120.00,2730.00,395.00,0.00
"5050700.03",5405.00,5375.00,990.00,4385.00,30.00,5400.00,5290.00,105.00,0.00,4620.00,1180.00,1095.00,2345.00,2795.00,2415.00,205.00,75.00,85.00,0.00,0.00,4620.00,3190.00,2930.00,260.00,1425.00,5400.00,995.00,3840.00,565.00,665.00,85.00,450.00,125.00,2290.00,2010.00,280.00,0.00
"5050700.04",5005.00,4995.00,1335.00,3660.00,10.00,5005.00,4725.00,280.00,0.00,3905.00,970.00,735.00,2200.00,2625.00,2300.00,185.00,100.00,25.00,0.00,15.00,3910.00,3100.00,2900.00,195.00,810.00,5005.00,1340.00,3410.00,260.00,305.00,55.00,240.00,0.00,1790.00,1575.00,220.00,0.00
"5050710.01",5775.00,5755.00,1395.00,4360.00,20.00,5770.00,5660.00,105.00,0.00,4615.00,1355.00,1010.00,2250.00,2935.00,2305.00,210.00,315.00,35.00,0.00,65.00,4610.00,3255.00,3075.00,180.00,1355.00,5770.00,1395.00,3840.00,535.00,580.00,110.00,315.00,160.00,2340.00,1710.00,630.00,0.00
"5050710.02",6630.00,6600.00,1905.00,4695.00,30.00,6625.00,6500.00,125.00,0.00,5025.00,1230.00,1070.00,2725.00,3530.00,2870.00,170.00,375.00,85.00,0.00,25.00,5025.00,3815.00,3655.00,160.00,1210.00,6625.00,1905.00,4295.00,425.00,455.00,135.00,260.00,60.00,2410.00,2000.00,415.00,0.00
"5050711.00",6005.00,5945.00,1350.00,4595.00,60.00,6005.00,5875.00,130.00,0.00,4910.00,1225.00,1260.00,2425.00,3025.00,2410.00,135.00,365.00,95.00,0.00,0.00,4910.00,3380.00,3140.00,235.00,1535.00,6000.00,1370.00,3995.00,635.00,630.00,180.00,380.00,75.00,2380.00,1830.00,550.00,0.00
"5050712.00",5840.00,5820.00,1180.00,4640.00,15.00,5840.00,5760.00,80.00,0.00,4925.00,1745.00,1440.00,1745.00,2430.00,1685.00,225.00,295.00,170.00,35.00,20.00,4920.00,2850.00,2495.00,355.00,2070.00,5840.00,1180.00,3660.00,995.00,1130.00,205.00,740.00,185.00,2710.00,1245.00,1470.00,0.00
"5050800.00",1450.00,1400.00,235.00,1170.00,50.00,1450.00,1355.00,65.00,30.00,1280.00,325.00,295.00,660.00,815.00,565.00,95.00,125.00,15.00,0.00,0.00,1280.00,925.00,850.00,70.00,355.00,1450.00,230.00,1070.00,150.00,255.00,25.00,200.00,0.00,700.00,545.00,150.00,0.00
"5050810.01",4650.00,4585.00,1135.00,3450.00,65.00,4650.00,4210.00,435.00,0.00,3665.00,720.00,800.00,2150.00,2435.00,1740.00,140.00,390.00,120.00,35.00,0.00,3660.00,2705.00,2560.00,145.00,965.00,4650.00,1150.00,3150.00,350.00,390.00,90.00,260.00,40.00,1955.00,1405.00,550.00,0.00
"5050810.02",4560.00,4215.00,1000.00,3215.00,345.00,4560.00,3910.00,635.00,0.00,3645.00,885.00,915.00,1840.00,2270.00,1475.00,180.00,520.00,75.00,0.00,0.00,3645.00,2560.00,2400.00,165.00,1080.00,4560.00,1090.00,3115.00,360.00,870.00,200.00,610.00,65.00,1990.00,945.00,1045.00,0.00
