"COL0","COL1","COL2","COL3","COL4"
"24700112",580.00,55.00,285.00,245.00
"24700113",475.00,65.00,300.00,105.00
"24700114",520.00,45.00,290.00,185.00
"24700115",445.00,45.00,265.00,130.00
"24700116",450.00,35.00,280.00,135.00
"24700117",615.00,65.00,410.00,135.00
"24700118",575.00,40.00,340.00,190.00
"24700119",905.00,155.00,610.00,145.00
"24700120",545.00,65.00,345.00,135.00
"24700121",375.00,60.00,240.00,70.00
"24700122",490.00,85.00,340.00,65.00
"24700123",500.00,45.00,350.00,105.00
"24700124",385.00,50.00,265.00,65.00
"24700125",510.00,95.00,310.00,105.00
"24700126",440.00,60.00,275.00,105.00
"24700127",530.00,85.00,340.00,105.00
"24700128",440.00,65.00,275.00,100.00
"24700129",1180.00,245.00,785.00,150.00
"24700130",450.00,75.00,300.00,80.00
"24700131",625.00,60.00,350.00,220.00
"24700132",500.00,50.00,360.00,95.00
"24700133",645.00,80.00,415.00,155.00
"24700134",490.00,40.00,325.00,120.00
"24700135",510.00,40.00,330.00,135.00
"24700136",515.00,20.00,190.00,310.00
"24700137",525.00,55.00,350.00,115.00
"24700138",570.00,70.00,390.00,110.00
"24700139",825.00,35.00,205.00,590.00
"24700140",590.00,65.00,385.00,145.00
"24700141",660.00,110.00,405.00,145.00
"24700142",580.00,35.00,350.00,195.00
"24700143",465.00,65.00,300.00,105.00
"24700144",1425.00,160.00,710.00,560.00
"24700145",1635.00,245.00,970.00,420.00
"24700146",500.00,80.00,320.00,100.00
"24700147",835.00,145.00,555.00,135.00
"24700148",560.00,70.00,355.00,130.00
"24700149",965.00,165.00,630.00,165.00
"24700150",550.00,80.00,365.00,95.00
"24700151",645.00,75.00,430.00,145.00
"24700152",460.00,85.00,320.00,60.00
"24700153",390.00,70.00,275.00,50.00
"24700154",630.00,135.00,420.00,75.00
"24700155",455.00,80.00,290.00,85.00
"24700156",595.00,55.00,350.00,180.00
"24700157",510.00,50.00,230.00,230.00
"24700158",610.00,95.00,395.00,120.00
"24700159",485.00,85.00,335.00,65.00
"24700160",495.00,55.00,225.00,220.00
"24700161",405.00,80.00,270.00,60.00
"24700162",590.00,70.00,405.00,115.00
"24700163",570.00,95.00,390.00,80.00
"24700164",,,,
"24700165",695.00,145.00,450.00,105.00
"2471",149350.00,29280.00,98940.00,21130.00
"24710024",925.00,180.00,655.00,90.00
"24710025",1090.00,195.00,780.00,120.00
"24710026",635.00,110.00,430.00,95.00
"24710027",490.00,65.00,340.00,80.00
"24710028",465.00,55.00,325.00,80.00
"24710029",485.00,85.00,335.00,65.00
"24710030",995.00,255.00,675.00,60.00
"24710031",465.00,90.00,275.00,100.00
"24710032",1865.00,160.00,1085.00,620.00
"24710033",1015.00,135.00,505.00,375.00
"24710034",10185.00,3090.00,6595.00,495.00
"24710035",1120.00,145.00,600.00,375.00
"24710036",375.00,30.00,160.00,190.00
"24710037",300.00,35.00,200.00,65.00
"24710038",365.00,35.00,215.00,115.00
"24710039",380.00,60.00,270.00,50.00
"24710040",510.00,70.00,340.00,95.00
"24710041",685.00,110.00,495.00,85.00
"24710042",2025.00,540.00,1325.00,165.00
"24710043",535.00,100.00,365.00,75.00
"24710044",420.00,40.00,320.00,55.00
"24710045",385.00,50.00,235.00,105.00
"24710046",360.00,55.00,240.00,65.00
"24710047",730.00,95.00,535.00,95.00
"24710048",400.00,55.00,290.00,55.00
"24710049",920.00,180.00,635.00,100.00
"24710050",640.00,50.00,390.00,200.00
"24710051",585.00,80.00,360.00,150.00
"24710052",395.00,70.00,235.00,85.00
"24710053",370.00,85.00,235.00,50.00
"24710054",335.00,80.00,200.00,55.00
"24710055",385.00,70.00,265.00,45.00
"24710056",420.00,80.00,290.00,50.00
"24710057",385.00,80.00,255.00,55.00
"24710058",1905.00,445.00,1260.00,200.00
"24710059",705.00,130.00,460.00,105.00
"24710060",725.00,85.00,435.00,205.00
"24710061",485.00,90.00,310.00,90.00
"24710062",430.00,60.00,295.00,75.00
"24710063",400.00,65.00,260.00,75.00
"24710064",670.00,100.00,495.00,75.00
"24710065",350.00,55.00,250.00,45.00
"24710066",825.00,160.00,590.00,80.00
"24710067",475.00,80.00,345.00,50.00
"24710068",405.00,45.00,270.00,90.00
"24710069",1200.00,260.00,750.00,185.00
"24710070",820.00,115.00,545.00,165.00
"24710072",530.00,90.00,360.00,85.00
"24710073",785.00,135.00,550.00,100.00
"24710074",615.00,100.00,420.00,95.00
"24710075",615.00,85.00,440.00,90.00
"24710076",420.00,45.00,260.00,120.00
"24710077",675.00,120.00,470.00,85.00
"24710079",1085.00,280.00,725.00,75.00
"24710080",615.00,125.00,415.00,75.00
"24710081",390.00,60.00,270.00,55.00
"24710082",465.00,85.00,330.00,50.00
"24710083",435.00,85.00,320.00,30.00
"24710084",615.00,95.00,425.00,95.00
"24710085",555.00,80.00,375.00,100.00
"24710086",420.00,70.00,270.00,75.00
"24710088",810.00,90.00,575.00,150.00
"24710089",510.00,90.00,365.00,55.00
"24710095",1480.00,255.00,1040.00,190.00
"24710136",490.00,60.00,315.00,115.00
"24710137",580.00,75.00,400.00,105.00
"24710138",595.00,75.00,400.00,120.00
"24710139",1055.00,220.00,680.00,155.00
"24710140",720.00,65.00,370.00,285.00
"24710141",530.00,90.00,300.00,145.00
"24710142",745.00,150.00,475.00,115.00
"24710143",1210.00,240.00,805.00,165.00
"24710144",540.00,85.00,330.00,120.00
"24710145",785.00,75.00,485.00,225.00
"24710146",530.00,60.00,295.00,170.00
"24710147",800.00,100.00,535.00,165.00
"24710148",565.00,80.00,320.00,160.00
"24710149",470.00,75.00,265.00,130.00
"24710150",390.00,65.00,230.00,95.00
"24710151",450.00,60.00,235.00,150.00
"24710152",980.00,150.00,595.00,235.00
"24710153",950.00,180.00,635.00,135.00
"24710154",555.00,55.00,350.00,145.00
"24710155",995.00,180.00,660.00,155.00
"24710156",1130.00,275.00,780.00,75.00
"24710157",640.00,125.00,445.00,65.00
"24710158",840.00,165.00,545.00,130.00
"24710159",665.00,115.00,465.00,90.00
"24710160",1980.00,525.00,1325.00,125.00
"24710161",665.00,125.00,435.00,110.00
"24710162",705.00,125.00,450.00,130.00
"24710163",545.00,120.00,370.00,55.00
"24710164",590.00,110.00,425.00,60.00
"24710165",950.00,180.00,635.00,135.00
"24710166",700.00,165.00,495.00,40.00
"24710167",500.00,105.00,345.00,55.00
"24710168",680.00,125.00,475.00,85.00
"24710169",2395.00,635.00,1565.00,190.00
"24710170",460.00,85.00,335.00,45.00
"24710171",940.00,195.00,655.00,95.00
"24710172",655.00,155.00,450.00,50.00
"24710173",1035.00,210.00,690.00,135.00
"24710174",510.00,80.00,350.00,80.00
"24710175",610.00,105.00,425.00,75.00
"24710176",525.00,70.00,365.00,80.00
"24710177",645.00,110.00,460.00,70.00
"24710178",420.00,60.00,290.00,75.00
"24710179",805.00,125.00,500.00,180.00
"24710180",470.00,75.00,315.00,80.00
"24710181",425.00,55.00,220.00,155.00
"24710182",840.00,130.00,515.00,200.00
"24710183",645.00,130.00,440.00,70.00
"24710184",1090.00,160.00,715.00,215.00
"24710185",1540.00,420.00,995.00,125.00
"24710186",585.00,95.00,355.00,135.00
"24710187",555.00,85.00,345.00,135.00
"24710188",600.00,125.00,385.00,90.00
"24710189",525.00,75.00,320.00,135.00
"24710190",3665.00,950.00,2370.00,350.00
"24710191",645.00,65.00,420.00,160.00
"24710192",1745.00,375.00,1145.00,225.00
"24710193",615.00,70.00,410.00,135.00
"24710194",735.00,75.00,520.00,145.00
"24710195",940.00,120.00,610.00,215.00
"24710196",1155.00,265.00,765.00,125.00
"24710197",515.00,80.00,320.00,110.00
"24710198",615.00,125.00,395.00,95.00
"24710199",1095.00,225.00,730.00,135.00
"24710200",530.00,80.00,380.00,75.00
"24710201",390.00,55.00,265.00,70.00
"24710202",760.00,150.00,490.00,120.00
"24710203",535.00,75.00,365.00,95.00
"24710204",895.00,170.00,620.00,110.00
"24710205",615.00,80.00,450.00,85.00
"24710206",980.00,150.00,655.00,170.00
"24710207",560.00,65.00,410.00,90.00
"24710208",1045.00,200.00,670.00,170.00
"24710209",450.00,55.00,270.00,130.00
"24710210",960.00,155.00,685.00,115.00
"24710211",500.00,75.00,335.00,90.00
"24710212",710.00,165.00,470.00,75.00
"24710213",505.00,105.00,320.00,85.00
"24710214",1490.00,310.00,1045.00,135.00
"24710215",1125.00,305.00,735.00,80.00
"24710216",595.00,100.00,430.00,65.00
"24710217",1485.00,345.00,1030.00,110.00
"24710218",725.00,200.00,490.00,30.00
"24710219",780.00,220.00,505.00,55.00
"24710220",840.00,215.00,575.00,55.00
"24710221",590.00,80.00,380.00,125.00
"24710222",1040.00,225.00,705.00,105.00
"24710223",565.00,90.00,405.00,65.00
"24710224",585.00,125.00,420.00,40.00
"24710225",515.00,85.00,360.00,65.00
"24710226",665.00,120.00,460.00,85.00
"24710227",945.00,190.00,695.00,65.00
"24710228",750.00,100.00,495.00,155.00
"24710229",1660.00,445.00,1125.00,90.00
"24710230",560.00,75.00,335.00,150.00
"24710231",780.00,175.00,525.00,80.00
"24710232",1075.00,285.00,680.00,110.00
"24710233",130.00,10.00,70.00,50.00
"24710234",825.00,145.00,555.00,125.00
"24710235",735.00,155.00,500.00,75.00
"24710236",395.00,70.00,300.00,20.00
"24710237",1175.00,280.00,825.00,70.00
"24710238",680.00,115.00,470.00,95.00
"24710239",735.00,150.00,525.00,60.00
"24710240",605.00,85.00,455.00,60.00
"24710241",1080.00,230.00,785.00,60.00
"24710242",1230.00,250.00,810.00,170.00
"24710243",730.00,170.00,490.00,65.00
"24710244",680.00,105.00,470.00,105.00
"24710245",505.00,105.00,335.00,60.00
"24710246",495.00,90.00,325.00,80.00
"24710247",795.00,140.00,510.00,145.00
"24710248",675.00,195.00,440.00,40.00
"24710249",605.00,120.00,435.00,50.00
"24710250",980.00,230.00,620.00,135.00
"24710251",555.00,75.00,375.00,105.00
"24710252",515.00,140.00,325.00,45.00
"24710253",545.00,155.00,360.00,35.00
"24710254",1560.00,315.00,1065.00,180.00
"24710255",1535.00,435.00,1010.00,95.00
"24710256",240.00,15.00,170.00,55.00
"24710257",530.00,55.00,380.00,95.00
"2472",98200.00,17955.00,65125.00,15120.00
"24720001",460.00,85.00,310.00,70.00
"24720002",425.00,60.00,285.00,80.00
"24720003",570.00,65.00,385.00,125.00
"24720005",565.00,75.00,385.00,105.00
"24720006",515.00,75.00,325.00,110.00
"24720007",390.00,90.00,250.00,45.00
"24720008",440.00,85.00,275.00,75.00
"24720009",405.00,60.00,270.00,70.00
"24720010",385.00,35.00,240.00,110.00
"24720011",415.00,70.00,285.00,60.00
"24720012",365.00,55.00,240.00,70.00
"24720013",525.00,85.00,385.00,55.00
"24720014",360.00,55.00,265.00,35.00
"24720015",325.00,55.00,235.00,40.00
"24720016",340.00,40.00,245.00,50.00
"24720017",325.00,60.00,225.00,45.00
"24720018",530.00,90.00,350.00,100.00
"24720019",425.00,55.00,275.00,90.00
"24720020",455.00,55.00,260.00,135.00
"24720021",640.00,60.00,355.00,225.00
"24720022",710.00,135.00,450.00,125.00
"24720023",505.00,80.00,300.00,120.00
"24720024",405.00,65.00,260.00,80.00
"24720025",305.00,50.00,190.00,65.00
"24720026",460.00,75.00,300.00,90.00
"24720027",555.00,85.00,360.00,110.00
"24720028",555.00,105.00,380.00,65.00
"24720029",450.00,55.00,265.00,130.00
"24720030",495.00,40.00,335.00,120.00
"24720031",540.00,70.00,355.00,110.00
"24720032",450.00,55.00,300.00,95.00
"24720033",445.00,75.00,280.00,95.00
"24720034",555.00,90.00,335.00,135.00
"24720035",445.00,95.00,255.00,95.00
"24720036",470.00,85.00,300.00,85.00
"24720037",490.00,80.00,350.00,55.00
"24720038",465.00,60.00,345.00,60.00
"24720039",645.00,110.00,470.00,65.00
"24720040",590.00,90.00,405.00,105.00
"24720041",350.00,50.00,235.00,65.00
"24720042",440.00,50.00,295.00,95.00
"24720044",800.00,55.00,310.00,430.00
"24720045",370.00,45.00,230.00,90.00
"24720046",510.00,25.00,125.00,355.00
"24720047",530.00,105.00,335.00,90.00
"24720048",465.00,80.00,285.00,105.00
"24720049",895.00,105.00,560.00,230.00
"24720050",510.00,55.00,320.00,135.00
"24720051",420.00,40.00,285.00,95.00
"24720052",730.00,55.00,310.00,365.00
"24720053",485.00,85.00,335.00,65.00
"24720054",690.00,150.00,470.00,70.00
"24720056",380.00,65.00,260.00,55.00
"24720057",400.00,70.00,275.00,55.00
"24720058",585.00,75.00,410.00,105.00
"24720060",385.00,60.00,260.00,60.00
"24720061",615.00,105.00,420.00,85.00
"24720062",550.00,90.00,395.00,70.00
"24720063",455.00,80.00,300.00,70.00
"24720064",485.00,75.00,330.00,75.00
"24720065",530.00,120.00,345.00,65.00
"24720066",725.00,170.00,480.00,75.00
"24720067",495.00,80.00,335.00,80.00
"24720068",500.00,80.00,345.00,70.00
"24720069",610.00,110.00,415.00,90.00
"24720070",590.00,120.00,390.00,70.00
"24720071",485.00,90.00,340.00,60.00
"24720072",980.00,125.00,605.00,245.00
"24720074",510.00,75.00,360.00,70.00
"24720075",380.00,55.00,285.00,45.00
"24720076",650.00,95.00,440.00,120.00
"24720077",430.00,100.00,280.00,45.00
"24720078",595.00,130.00,390.00,75.00
"24720080",335.00,55.00,205.00,70.00
"24720081",895.00,135.00,590.00,170.00
"24720082",360.00,70.00,245.00,45.00
"24720083",515.00,90.00,355.00,70.00
"24720084",700.00,120.00,510.00,70.00
"24720096",835.00,165.00,555.00,120.00
"24720098",465.00,55.00,325.00,90.00
"24720099",715.00,180.00,510.00,25.00
"24720100",1195.00,235.00,875.00,80.00
"24720101",530.00,105.00,385.00,40.00
"24720102",560.00,110.00,415.00,35.00
"24720103",490.00,80.00,375.00,30.00
"24720104",980.00,185.00,715.00,80.00
"24720105",445.00,100.00,325.00,20.00
"24720106",620.00,65.00,410.00,145.00
"24720108",985.00,200.00,715.00,70.00
"24720109",740.00,165.00,520.00,60.00
"24720110",485.00,70.00,355.00,65.00
"24720111",590.00,130.00,420.00,45.00
"24720112",345.00,60.00,255.00,35.00
"24720113",420.00,75.00,300.00,40.00
"24720114",420.00,90.00,295.00,35.00
"24720115",400.00,75.00,290.00,35.00
"24720116",460.00,90.00,340.00,30.00
"24720117",845.00,180.00,625.00,40.00
"24720118",375.00,60.00,275.00,40.00
"24720119",460.00,70.00,365.00,25.00
"24720120",720.00,165.00,510.00,45.00
"24720121",550.00,50.00,400.00,100.00
"24720122",410.00,45.00,295.00,65.00
"24720149",580.00,110.00,405.00,75.00
"24720150",505.00,100.00,315.00,85.00
"24720151",540.00,105.00,375.00,65.00
"24720152",695.00,105.00,480.00,110.00
"24720154",595.00,40.00,285.00,270.00
"24720157",1345.00,205.00,855.00,290.00
"24720158",700.00,125.00,480.00,90.00
"24720159",675.00,65.00,405.00,205.00
"24720160",785.00,105.00,520.00,160.00
"24720161",885.00,180.00,565.00,145.00
"24720162",435.00,45.00,285.00,100.00
"24720163",540.00,100.00,365.00,75.00
"24720164",375.00,50.00,255.00,65.00
"24720165",590.00,85.00,420.00,80.00
"24720166",960.00,225.00,630.00,110.00
"24720167",1300.00,355.00,885.00,65.00
"24720168",540.00,95.00,385.00,60.00
"24720169",465.00,85.00,320.00,60.00
"24720170",535.00,90.00,370.00,75.00
"24720171",455.00,70.00,285.00,105.00
"24720172",645.00,150.00,420.00,75.00
"24720173",465.00,80.00,315.00,70.00
"24720174",1480.00,350.00,1025.00,100.00
"24720175",690.00,125.00,485.00,75.00
"24720176",740.00,155.00,545.00,40.00
"24720177",475.00,80.00,335.00,60.00
"24720178",490.00,85.00,350.00,55.00
"24720179",540.00,105.00,355.00,80.00
"24720180",520.00,90.00,375.00,60.00
"24720181",455.00,75.00,295.00,80.00
"24720182",1140.00,255.00,725.00,155.00
"24720183",515.00,75.00,335.00,105.00
"24720184",,,,
"24720185",570.00,80.00,365.00,125.00
"24720186",,,,
"24720187",,,,
"24720188",,,,
"24720189",505.00,50.00,310.00,140.00
"24720190",,,,
"24720191",,,,
"24720192",,,,
"24720193",,,,
"24720194",,,,
"24720195",,,,
"24720196",,,,
"24720197",,,,
"24720198",,,,
"24720199",630.00,105.00,415.00,110.00
"24720200",,,,
"24720201",,,,
"24720202",,,,
"24720203",465.00,90.00,315.00,65.00
"24720204",660.00,70.00,430.00,165.00
