"COL0","COL1","COL2"
"24230171",24.30,16.70
"24230172",17.50,0.00
"24230173",17.20,16.70
"24230174",24.00,18.20
"24230175",36.80,12.50
"24230176",30.90,0.00
"24230177",31.80,8.30
"24230178",11.70,0.00
"24230179",7.80,25.00
"24230180",12.20,8.30
"24230181",5.00,0.00
"24230182",8.30,14.30
"24230183",15.60,14.30
"24230185",8.90,0.00
"24230188",14.90,0.00
"24230189",11.50,11.10
"24230190",38.50,34.60
"24230191",15.10,5.90
"24230192",7.70,0.00
"24230193",13.10,5.30
"24230194",11.50,12.50
"24230195",12.50,11.10
"24230196",12.20,14.30
"24230197",12.80,11.10
"24230198",7.00,33.30
"24230199",13.50,7.70
"24230200",32.90,33.30
"24230201",21.10,22.20
"24230202",18.50,9.10
"24230203",16.90,22.20
"24230204",6.90,18.20
"24230206",11.40,16.70
"24230208",10.80,13.30
"24230209",9.00,4.20
"24230210",8.90,5.90
"24230211",11.80,6.30
"24230212",4.90,5.30
"24230215",17.70,6.90
"24230216",16.10,5.60
"24230217",30.50,16.70
"24230218",7.20,0.00
"24230219",2.40,0.00
"24230220",2.90,0.00
"24230221",3.30,0.00
"24230222",6.60,18.20
"24230223",5.80,11.10
"24230224",3.30,6.70
"24230225",1.10,0.00
"24230226",2.20,0.00
"24230227",5.00,0.00
"24230228",1.10,0.00
"24230229",5.30,0.00
"24230230",2.30,0.00
"24230231",3.50,0.00
"24230232",10.70,0.00
"24230233",2.70,4.20
"24230234",3.20,0.00
"24230235",2.20,0.00
"24230236",1.70,0.00
"24230237",9.60,5.60
"24230238",4.30,0.00
"24230239",34.80,15.40
"24230240",14.60,8.00
"24230241",4.50,10.00
"24230242",3.20,7.10
"24230243",7.70,7.10
"24230246",14.70,11.10
"24230247",,
"24230248",7.80,0.00
"24230249",24.20,14.30
"24230250",8.10,0.00
"24230251",16.70,20.00
"24230252",19.80,7.10
"24230253",45.80,33.30
"24230254",52.20,33.30
"24230255",43.20,0.00
"24230259",34.80,25.00
"24230260",37.40,14.30
"24230261",31.40,0.00
"24230262",33.60,5.60
"24230263",34.30,9.10
"24230264",22.40,14.30
"24230265",14.10,9.10
"24230266",21.20,12.50
"24230267",11.40,7.70
"24230270",39.00,25.00
"24230271",13.30,15.40
"24230272",16.90,18.20
"24230273",29.90,31.80
"24230274",23.30,16.70
"24230275",35.50,35.60
"24230276",15.20,0.00
"24230277",16.40,18.80
"24230278",21.80,16.70
"24230279",23.40,14.30
"24230280",20.60,11.10
"24230281",24.00,0.00
"24230282",28.70,25.00
"24230283",18.80,20.00
"24230284",28.60,28.60
"24230285",21.30,7.70
"24230286",14.10,0.00
"24230287",20.60,23.50
"24230288",24.10,30.80
"24230289",24.60,24.10
"24230290",32.40,28.60
"24230291",34.70,20.00
"24230292",16.10,14.30
"24230293",22.00,37.50
"24230294",24.20,27.30
"24230295",13.90,14.30
"24230296",12.90,11.10
"24230297",29.50,45.50
"24230298",2.80,0.00
"24230299",10.60,14.30
"24230300",17.80,15.40
"24230301",19.10,15.40
"24230302",3.90,0.00
"24230303",3.50,8.30
"24230304",10.60,14.30
"24230305",30.20,50.00
"24230306",24.50,38.50
"24230310",31.20,40.00
"24230311",34.90,14.30
"24230312",41.90,36.70
"24230313",19.20,0.00
"24230314",32.90,36.40
"24230315",30.00,22.20
"24230316",31.70,38.50
"24230317",24.00,0.00
"24230318",20.80,21.40
"24230319",18.80,20.00
"24230320",19.40,22.20
"24230321",17.80,10.00
"24230322",24.60,20.00
"24230323",21.90,18.20
"24230324",13.30,18.20
"24230325",9.50,0.00
"24230326",24.40,20.00
"24230327",9.30,22.20
"24230328",33.90,57.10
"24230329",19.20,16.70
"24230330",19.50,15.80
"24230331",21.80,25.00
"24230335",13.10,15.40
"24230336",24.70,9.10
"24230337",20.70,14.30
"24230338",9.50,0.00
"24230339",14.80,10.00
"24230340",9.10,0.00
"24230341",15.50,6.70
"24230342",10.00,16.70
"24230343",18.90,26.70
"24230344",12.00,0.00
"24230345",10.30,10.00
"24230346",13.90,12.50
"24230347",13.30,16.70
"24230348",11.80,7.70
"24230349",18.90,8.30
"24230350",14.10,14.30
"24230351",19.40,25.00
"24230352",28.40,7.40
"24230353",22.70,37.50
"24230354",8.40,9.40
"24230355",8.10,8.30
"24230356",4.70,0.00
"24230357",1.80,4.20
"24230358",3.20,0.00
"24230359",5.90,5.90
"24230360",20.20,26.70
"24230361",5.60,0.00
"24230362",5.30,0.00
"24230363",2.60,4.30
"24230364",0.00,0.00
"24230365",3.80,0.00
"24230366",6.50,5.50
"24230367",2.40,6.30
"24230368",2.30,0.00
"24230369",7.20,5.90
"24230371",7.60,7.70
"24230372",13.60,33.30
"24230374",8.00,15.40
"24230375",5.90,8.30
"24230376",2.70,4.30
"24230377",1.90,0.00
"24230378",5.00,4.50
"24230379",2.30,0.00
"24230380",2.50,0.00
"24230381",6.70,7.70
"24230382",9.30,6.30
"24230383",2.90,3.80
"24230385",1.50,0.00
"24230386",10.60,15.80
"24230387",2.00,0.00
"24230388",4.20,4.80
"24230389",2.40,0.00
"24230390",0.00,0.00
"24230391",1.30,0.00
"24230392",4.90,7.10
"24230393",1.30,0.00
"24230394",9.70,8.30
"24230395",18.60,11.80
"24230396",8.20,7.10
"24230397",12.50,7.10
"24230398",3.80,6.70
"24230399",7.70,12.50
"24230400",9.60,8.30
"24230401",3.60,0.00
"24230402",8.10,8.00
"24230403",5.30,4.50
"24230404",14.30,20.00
"24230405",4.60,7.10
"24230406",2.10,1.90
"24230407",4.70,4.20
"24230408",1.90,12.50
"24230409",29.90,0.00
"24230410",4.90,3.00
"24230411",3.00,3.80
"24230412",4.00,0.00
"24230413",4.60,0.00
"24230414",4.30,5.00
"24230415",3.00,1.30
"24230416",7.50,6.70
"24230417",6.60,3.60
"24230418",3.10,4.30
"24230419",4.60,3.70
"24230420",1.80,1.60
"24230421",2.70,6.70
"24230430",3.00,0.00
"24230431",4.30,2.60
"24230432",7.50,6.50
"24230433",4.70,6.70
"24230434",2.20,4.80
"24230435",1.30,0.00
"24230438",2.10,0.00
"24230440",6.30,5.30
"24230471",3.00,0.00
"24230472",5.00,0.00
"24230473",5.10,0.00
"24230474",1.40,0.00
"24230475",2.30,5.60
"24230476",4.30,0.00
"24230477",1.30,0.00
"24230478",3.60,0.00
"24230479",5.60,11.10
"24230480",5.20,0.00
"24230481",4.40,0.00
"24230482",2.50,0.00
"24230483",1.30,0.00
"24230484",5.40,5.30
"24230485",0.90,0.00
"24230486",9.90,8.30
"24230488",2.00,0.00
"24230489",0.40,0.00
"24230490",3.80,5.90
"24230491",0.00,0.00
"24230492",2.20,7.10
"24230493",1.10,0.00
"24230494",3.90,0.00
"24230495",1.80,4.50
"24230496",8.80,13.30
"24230497",4.10,10.00
"24230498",1.90,5.60
"24230499",3.80,0.00
"24230500",4.10,7.70
"24230501",17.80,5.60
"24230502",9.80,15.40
"24230503",11.80,18.80
"24230506",3.00,2.70
"24230507",10.70,16.70
"24230508",1.50,0.00
"24230509",1.70,0.00
"24230510",3.10,0.00
"24230511",2.70,0.00
"24230512",1.90,5.60
"24230513",3.30,0.00
"24230533",0.70,3.20
"24230539",6.00,7.40
"24230540",,
"24230541",3.60,5.70
"24230542",1.80,2.60
"24230544",2.40,0.00
"24230545",2.80,0.00
"24230546",1.70,0.00
"24230548",2.40,4.80
"24230550",1.40,0.00
"24230552",13.00,22.20
"24230553",5.60,7.70
"24230554",1.60,0.00
"24230555",3.60,9.10
"24230556",9.00,0.00
"24230557",0.80,0.00
"24230558",1.70,0.00
"24230559",3.20,8.30
"24230561",1.60,0.00
"24230562",3.50,0.00
"24230563",8.10,10.00
"24230564",5.20,3.10
"24230566",3.50,0.00
"24230567",1.00,5.30
"24230568",2.60,6.30
"24230569",6.00,4.80
"24230570",1.30,0.00
"24230571",1.40,2.20
"24230572",0.60,0.00
"24230574",7.40,0.00
"24230576",12.30,8.30
"24230577",17.30,22.20
"24230578",3.90,20.00
"24230579",4.10,0.00
"24230580",4.30,9.10
"24230581",9.90,9.50
"24230582",7.60,4.80
"24230583",27.40,14.30
"24230584",10.10,17.60
"24230585",2.70,0.00
"24230586",23.20,18.20
"24230587",20.00,13.30
"24230588",10.60,0.00
"24230589",14.30,20.00
"24230590",3.30,0.00
"24230591",13.10,7.10
"24230592",13.30,10.00
"24230593",16.20,8.30
"24230594",19.20,0.00
"24230595",14.70,20.00
"24230596",18.40,20.00
"24230597",5.90,0.00
"24230598",1.40,0.00
"24230599",6.40,4.00
"24230600",15.70,11.80
"24230601",15.90,25.00
"24230602",18.40,17.60
"24230603",21.20,27.80
"24230604",10.50,8.30
"24230605",3.80,7.10
"24230606",4.90,5.60
"24230607",3.70,4.20
"24230608",25.30,28.60
"24230610",19.60,28.60
"24230611",9.00,0.00
"24230612",23.70,14.30
"24230613",25.90,11.10
"24230614",27.50,26.10
"24230615",11.90,40.00
"24230616",23.20,9.10
"24230618",9.40,0.00
"24230619",15.40,8.30
"24230620",27.20,36.00
"24230621",13.60,25.00
"24230622",10.30,6.70
"24230623",11.80,0.00
"24230626",22.60,15.00
"24230629",2.40,0.00
"24230630",12.30,7.70
"24230631",26.40,21.70
"24230632",2.50,4.30
"24230633",1.90,0.00
"24230634",15.00,22.20
"24230635",7.40,14.30
"24230636",18.50,10.50
"24230637",14.40,14.30
"24230638",2.10,5.90
"24230639",19.20,16.70
"24230640",14.80,12.50
"24230641",2.90,0.00
"24230642",11.10,11.10
"24230643",6.40,8.70
"24230644",4.60,0.00
"24230645",3.10,0.00
"24230646",1.10,0.00
"24230647",2.40,0.00
"24230648",2.60,0.00
"24230649",11.90,12.50
"24230650",17.80,11.10
"24230651",3.60,4.30
"24230652",7.20,4.30
"24230654",10.10,8.30
"24230656",2.60,0.00
"24230657",2.90,0.00
"24230658",7.90,8.30
"24230659",13.30,18.50
"24230660",15.00,20.70
"24230661",19.80,23.10
"24230662",12.30,13.60
"24230663",9.10,10.00
"24230664",13.80,26.30
"24230665",3.70,0.00
"24230666",2.40,6.70
"24230667",1.30,0.00
"24230668",3.20,0.00
"24230669",4.30,8.30
"24230670",3.20,0.00
"24230671",2.70,0.00
"24230672",0.00,0.00
"24230673",2.90,6.70
"24230674",16.10,8.30
"24230675",5.70,7.70
"24230676",24.00,33.30
"24230677",13.50,11.80
"24230678",1.50,0.00
"24230679",12.70,22.20
"24230680",1.10,0.00
"24230682",1.30,0.00
"24230684",2.80,3.00
"24230685",2.20,1.90
"24230686",2.00,1.00
"24230687",1.10,0.00
"24230688",10.40,0.00
"24230690",5.80,0.00
"24230692",16.80,26.30
"24230693",11.90,10.00
"24230694",5.10,0.00
"24230695",4.30,0.00
"24230696",3.30,7.10
"24230698",7.10,9.10
"24230701",13.50,6.70
"24230702",9.40,5.90
"24230703",13.30,18.80
"24230704",24.70,0.00
"24230705",14.10,18.20
"24230706",21.20,15.00
"24230707",9.80,16.70
"24230708",9.00,10.00
"24230710",2.40,8.30
"24230711",2.80,0.00
"24230712",3.30,4.50
"24230713",18.30,20.00
"24230721",9.90,7.10
"24230724",0.00,8.30
"24230725",4.80,6.70
"24230726",4.90,25.00
"24230727",2.30,0.00
"24230728",4.90,6.30
"24230729",5.90,20.00
"24230730",2.70,7.10
"24230732",11.10,7.10
"24230733",5.80,5.10
"24230734",2.10,1.40
"24230735",2.70,6.30
"24230736",1.20,6.70
"24230737",2.90,3.40
"24230738",7.10,14.30
"24230739",2.80,0.00
"24230740",4.30,0.00
"24230741",3.70,4.50
"24230742",2.00,0.00
"24230743",7.90,17.60
"24230744",11.00,20.00
"24230745",9.00,7.70
"24230746",3.10,3.00
"24230747",,
"24230748",5.10,0.00
"24230749",8.50,20.00
"24230750",10.30,100.00
"24230751",4.10,6.30
"24230752",13.30,14.30
"24230753",7.50,0.00
"24230754",7.20,0.00
"24230755",4.70,11.80
"24230756",4.00,9.50
"24230757",1.90,0.00
"24230758",1.30,0.00
"24230759",8.30,13.30
"24230760",14.10,17.90
"24230761",4.60,9.10
"24230762",10.70,0.00
"24230763",6.00,5.30
"24230764",9.50,11.80
"24230765",5.60,5.90
"24230766",14.10,0.00
"24230767",4.70,0.00
"24230768",17.50,25.00
"24230769",20.10,17.60
"24230770",7.60,9.10
"24230771",13.70,25.00
"24230772",20.50,15.40
"24230773",30.50,12.50
"24230774",19.60,23.10
"24230775",22.60,13.30
"24230776",22.90,25.00
"24230777",23.20,30.80
"24230778",24.30,16.70
"24230779",12.10,12.50
"24230780",31.60,50.00
"24230781",33.00,50.00
"24230782",11.20,13.30
"24230783",11.30,6.30
"24230784",16.50,10.00
"24230785",4.30,4.10
"24230786",9.30,8.70
"24230787",5.50,5.30
"24230790",14.50,16.70
"24230791",8.60,7.40
"24230792",19.70,18.50
"24230793",14.80,18.20
"24230794",25.40,25.00
"24230795",1.80,0.00
"24230796",2.40,0.00
"24230797",3.50,4.50
"24230798",1.90,0.00
"24230799",0.00,0.00
"24230800",7.80,4.50
"24230801",3.50,0.00
"24230802",13.20,19.60
"24230803",13.90,20.80
"24230804",2.70,7.70
"24230805",13.30,20.70
"24230806",1.30,0.00
"24230807",4.30,0.00
"24230808",1.70,0.00
"24230809",1.60,0.00
"24230810",4.20,0.00
"24230811",4.90,5.90
"24230812",1.70,0.00
"24230815",5.70,13.30
"24230816",5.20,12.50
"24230817",10.70,14.30
"24230818",7.10,11.10
"24230819",12.00,22.20
"24230820",12.30,10.00
"24230821",12.90,9.10
"24230822",1.90,5.30
"24230823",1.70,5.00
"24230824",0.70,0.00
"24230825",2.90,5.60
"24230826",8.30,0.00
"24230827",11.00,5.90
"24230828",22.40,30.80
"24230829",19.90,25.00
"24230830",21.40,45.50
"24230834",20.20,15.40
"24230835",21.70,22.20
"24230836",38.40,40.00
"24230837",27.30,25.00
"24230838",18.70,22.20
"24230839",26.20,4.30
"24230840",32.50,26.70
"24230843",28.40,0.00
"24230844",23.90,25.00
"24230845",18.40,14.30
"24230846",19.60,11.10
"24230847",41.00,33.30
"24230848",26.90,20.00
"24230849",6.40,4.50
"24230850",12.30,6.30
"24230851",7.80,0.00
"24230852",2.70,0.00
"24230853",8.80,6.30
"24230854",7.40,8.30
"24230855",19.20,10.50
"24230856",3.10,0.00
"24230857",8.10,6.30
"24230860",,
"24230861",5.40,16.70
"24230862",5.90,12.50
"24230863",6.70,0.00
"24230865",6.60,0.00
"24230866",9.10,13.60
"24230867",14.30,0.00
"24230868",11.70,10.00
"24230869",25.30,14.30
"24230870",28.60,14.30
"24230871",19.30,20.00
"24230872",30.70,33.30
"24230873",17.50,14.30
"24230874",15.60,16.70
"24230875",9.50,50.00
"24230876",19.10,0.00
"24230882",27.30,0.00
"24230883",21.80,33.30
"24230884",29.50,11.10
"24230885",1.80,0.00
"24230886",3.20,0.00
"24230887",5.10,7.10
"24230888",0.00,0.00
"24230889",1.50,0.00
"24230890",0.80,0.00
"24230891",2.10,0.00
"24230892",0.60,1.00
"24230893",4.40,11.10
"24230894",2.70,0.00
"24230895",2.40,6.70
"24230896",0.90,0.00
"24230897",3.30,0.00
"24230898",6.90,0.00
"24230899",3.40,7.10
"24230901",1.30,6.70
"24230902",6.40,3.60
"24230903",11.10,10.00
"24230904",8.30,0.00
"24230905",5.40,5.60
"24230906",4.60,0.00
"24230907",7.60,9.30
"24230908",15.60,3.30
"24230909",5.50,3.60
"24230910",16.80,16.70
"24230911",43.40,37.50
"24230914",11.20,14.90
"24230915",11.10,0.00
"24230916",0.90,0.00
"24230917",12.50,5.60
"24230918",4.70,4.80
"24230919",0.90,0.00
"24230920",1.30,0.00
"24230921",1.60,0.00
"24230922",5.70,5.90
"24230923",14.40,5.30
"24230924",3.00,2.80
"24230925",1.40,0.00
"24230926",9.30,5.90
"24230927",5.20,5.60
"24230928",2.90,0.00
"24230929",4.10,5.70
"24230930",6.60,7.40
"24230931",1.30,6.30
"24230932",2.70,0.00
"24230933",7.70,6.30
"24230934",4.10,0.00
"24230935",1.50,0.00
"24230936",2.50,5.30
"24230937",2.90,0.00
"24230938",3.60,6.10
"24230939",5.10,10.00
"24230940",4.20,4.00
"24230941",4.50,4.20
"24230942",6.00,9.50
"24230943",10.10,8.00
"24230944",4.10,0.00
"24230945",5.60,0.00
"24230946",3.80,5.60
"24230947",1.50,3.30
"24230948",0.00,0.00
"24230949",3.90,10.50
"24230950",1.00,0.00
"24230951",1.20,0.00
"24230952",3.90,0.00
"24230953",1.60,3.30
"24230954",3.90,10.50
"24230955",2.00,3.60
"24230956",3.30,4.30
"24230957",2.20,0.00
"24230958",12.50,11.80
"24230959",5.10,0.00
"24230960",7.70,14.30
"24230961",2.20,1.40
"24230962",1.70,1.70
"24230963",1.10,1.50
"24230964",2.40,0.00
"24230965",5.00,7.10
"24230966",6.30,9.10
"24230967",1.90,0.00
"24230968",4.60,7.40
"24230969",2.30,2.90
"24230970",1.00,0.00
"24230971",1.20,0.00
"24230972",2.30,4.80
"24230973",1.20,5.60
"24230974",1.10,0.00
"24230975",1.50,0.00
"24230976",0.00,0.00
"24230977",5.60,6.90
"24230978",7.00,7.40
"24230979",2.60,2.30
"24230980",1.40,0.00
"24230981",1.80,3.60
"24230982",7.70,8.30
"24230983",0.00,0.00
"24230984",2.40,5.60
"24230985",5.30,5.10
"24230986",5.60,8.70
"24230987",7.20,12.50
"24230988",4.70,4.70
"24230989",1.60,0.00
"24230990",4.10,6.70
"24230991",7.70,13.00
"24230992",6.50,6.90
"24230993",4.50,2.40
"24230994",2.80,0.00
"24230995",5.20,4.50
"24230996",3.20,5.30
"24230997",3.60,5.60
"24230998",4.00,6.90
"24230999",3.70,0.00
"24231000",5.30,5.30
"24231001",2.60,2.60
"24231002",2.00,0.00
"24231003",8.40,8.30
"24231004",7.20,6.50
"24231005",1.90,0.00
"24231006",3.00,0.00
"24231007",2.90,0.00
"24231008",5.20,7.70
"24231009",3.30,1.70
"24231010",3.80,4.80
"24231011",4.10,4.90
"24231012",0.60,0.00
"24231013",4.80,4.50
"24231014",1.30,0.00
"24231015",2.30,0.00
"24231016",13.80,7.70
"24231017",8.50,6.70
"24231018",3.50,0.00
"24231019",4.20,13.00
"24231020",7.70,0.00
"24231021",,
"24231022",12.00,14.30
"24231023",23.00,28.60
"24231024",14.00,20.00
"24231025",20.00,30.00
"24231026",17.90,20.00
"24231027",39.60,45.50
"24231028",42.50,37.00
"24231029",48.40,48.80
"24231030",23.80,17.60
"24231031",21.10,0.00
"24231032",23.70,50.00
"24231034",19.40,12.50
"24231035",,
"24231036",,
"24231037",13.90,0.00
"24231038",2.20,0.00
"24231039",3.80,0.00
"24231040",3.20,5.60
"24231041",3.10,4.30
"24231042",4.30,5.90
"24231043",3.50,0.00
"24231044",3.60,3.30
"24231045",5.70,5.30
"24231046",1.90,0.00
"24231059",0.00,0.00
"24231060",2.00,2.10
"24231061",0.80,0.00
"24231062",0.00,0.00
"24231063",5.70,0.00
"24231064",2.10,0.00
"24231065",1.20,0.00
"24231066",1.80,0.00
"24231067",1.10,0.00
"24231068",1.50,0.00
"24231069",1.70,1.90
"24231070",1.90,0.00
"24231071",1.10,0.00
"24231072",2.00,0.00
"24231073",1.00,0.00
"24231074",1.50,2.10
"24231075",1.50,0.00
"24231076",0.00,0.00
"24231077",0.90,0.00
"24231078",5.70,20.00
"24231079",2.40,0.00
"24231080",1.50,3.00
"24231081",0.50,0.00
"24231082",1.30,0.00
"24231084",1.80,0.00
"24231086",2.20,5.30
"24231090",2.30,0.00
"24231091",2.80,0.00
"24231093",3.70,0.00
"24231095",2.00,2.20
"24231096",0.00,0.00
"24231097",1.30,0.00
"24231099",1.80,0.00
"24231100",0.80,0.00
"24231101",2.70,0.00
"24231102",6.10,0.00
"24231103",3.40,4.90
"24231104",2.60,2.20
"24231106",7.60,0.00
"24231107",9.70,17.60
"24231108",9.30,6.30
"24231110",21.40,10.00
"24231111",2.40,0.00
"24231112",,
"24231113",,
"24231114",55.80,33.30
"24231115",,
"24231116",12.30,10.00
"24231117",,
"24231118",,
"24231119",,
"24231120",,
"24231121",3.20,0.00
"2425",5.10,3.60
"24250003",1.10,0.00
"24250004",2.90,3.30
"24250005",6.90,9.40
"24250006",11.20,0.00
"24250007",11.40,9.50
"24250008",11.40,0.00
"24250009",5.70,7.10
"24250010",6.20,3.30
"24250011",9.50,16.70
"24250012",2.00,0.00
"24250013",9.10,9.50
"24250016",2.40,0.00
"24250017",5.50,4.00
"24250018",10.20,14.30
"24250019",3.80,0.00
"24250022",4.70,7.70
"24250023",12.40,11.10
"24250024",8.20,10.00
"24250025",7.70,15.40
"24250026",11.50,5.90
"24250027",12.10,17.60
"24250028",8.30,0.00
"24250029",10.50,5.90
"24250032",3.60,6.00
"24250033",3.00,0.00
"24250035",6.30,12.50
"24250036",5.10,6.70
"24250037",2.60,0.00
"24250039",3.60,0.00
"24250040",2.90,0.00
"24250041",1.50,0.00
"24250042",3.80,2.30
"24250043",1.90,4.20
"24250044",2.70,0.00
"24250045",1.10,0.00
"24250046",5.60,9.10
"24250047",0.00,0.00
"24250048",1.20,2.20
"24250055",14.50,0.00
"24250056",11.50,16.70
"24250057",5.90,0.00
"24250059",5.30,5.80
"24250060",4.30,0.00
"24250061",1.80,0.00
"24250063",1.50,0.00
"24250064",3.70,3.80
"24250065",2.00,4.90
"24250066",8.30,0.00
"24250067",2.40,5.60
"24250068",6.30,4.80
"24250069",1.30,2.00
"24250070",2.50,0.00
"24250071",1.00,0.00
"24250073",6.80,6.70
"24250074",3.40,0.00
"24250075",3.00,3.80
"24250076",0.00,0.00
"24250078",0.80,0.00
"24250079",0.80,0.00
"24250080",6.80,9.10
"24250082",3.40,0.00
"24250086",1.80,1.40
"24250087",1.30,0.00
"24250088",1.00,0.00
"24250089",1.70,8.30
"24250090",4.00,0.00
"24250091",3.50,6.30
"24250092",9.70,0.00
"24250093",3.10,5.00
"24250094",0.90,0.00
"24250095",1.70,3.70
"24250096",3.20,2.40
"24250097",,
"24250098",1.00,0.00
"24250099",0.70,0.00
"24250100",0.00,0.00
"24250101",1.30,0.00
"24250102",9.10,7.10
"24250103",5.10,5.60
"24250105",7.50,5.60
"24250106",4.60,5.60
"24250107",3.20,3.50
"24250108",0.00,0.00
"24250109",0.90,0.00
"24250110",5.30,7.10
"24250111",0.00,0.00
"24250112",1.80,0.00
"24250113",1.90,5.60
"24250114",0.00,0.00
"24250115",1.10,0.00
"24250116",7.40,8.30
"24250117",1.40,0.00
"24250122",1.30,5.90
"24250123",3.40,5.00
"24250124",1.20,5.00
"24250126",6.80,0.00
"24250127",1.70,0.00
"24250128",0.90,0.00
"24250181",5.30,0.00
"24250182",0.80,0.00
"24250183",10.00,6.90
"24250184",3.10,3.80
"24250185",2.70,0.00
"24250186",5.20,3.30
"24250187",5.60,7.40
"24250188",2.90,0.00
"24250189",1.70,0.00
"24250190",0.80,0.00
"24250191",6.30,0.00
"24250192",1.30,0.00
"24250193",6.30,5.00
"24250194",9.40,7.10
"24250195",15.40,18.20
"24250196",10.60,7.10
"24250197",11.30,23.10
"24250198",7.00,0.00
"24250199",16.70,7.70
"24250200",7.00,0.00
"24250201",42.70,38.10
"24250202",2.10,0.00
"24250203",0.00,0.00
"24250204",0.80,0.00
"24250205",6.90,12.50
"24250206",4.00,4.30
"24250207",1.50,0.00
"24250208",6.30,0.00
"24250209",4.90,5.30
"24250210",1.90,0.00
"24250211",2.70,0.00
"24250212",1.90,0.00
"24250213",8.00,33.30
"24250214",18.30,11.10
"24250215",10.30,0.00
"24250216",23.50,28.60
"24250217",10.40,7.10
"24250218",10.30,7.10
"24250219",14.80,7.70
"24250220",8.70,20.00
"24250221",18.60,10.00
"24250222",13.60,9.10
"24250223",15.90,14.30
"24250224",17.20,25.00
"24250225",13.90,20.00
"24250226",9.40,9.10
"24250227",26.40,9.10
"24250228",26.70,35.30
"24250229",8.20,0.00
"24250230",9.60,7.70
"24250231",14.00,13.30
"24250232",5.90,0.00
"24250233",9.30,0.00
"24250234",9.10,0.00
"24250235",2.40,0.00
"24250236",19.80,25.50
"24250237",12.20,15.40
"24250238",19.00,5.60
"24250239",6.30,0.00
"24250240",13.60,11.50
"24250241",8.60,7.70
"24250242",7.10,0.00
"24250243",12.70,10.00
"24250244",4.90,6.30
"24250245",17.00,7.70
"24250246",8.20,9.10
"24250247",1.00,0.00
"24250248",3.00,0.00
"24250249",1.10,0.00
"24250250",1.70,0.00
"24250252",3.20,2.40
"24250253",2.90,5.60
"24250254",2.00,4.30
"24250255",4.60,5.90
"24250256",3.50,0.00
"24250257",11.30,8.30
"24250258",8.50,6.70
"24250259",3.00,0.00
"24250260",10.50,12.50
"24250261",3.10,2.70
"24250262",3.70,0.00
"24250263",3.80,9.10
"24250264",4.30,6.70
"24250265",0.80,0.00
"24250266",0.00,0.00
"24250267",0.90,0.00
"24250268",4.20,4.10
"24250269",1.50,2.90
"24250270",2.00,0.00
"24250271",1.60,3.20
"24250272",1.50,0.00
"24250273",3.30,2.80
"24250274",3.60,4.00
"24250275",7.80,0.00
"24250276",2.20,4.30
"24250277",1.40,0.00
"24250278",2.40,7.10
"24250279",3.20,0.00
"24250280",8.20,0.00
"24250281",20.20,5.90
"24250282",16.00,16.70
"24250283",9.70,0.00
"24250284",10.00,5.30
"24250285",2.60,0.00
"24250286",2.80,1.10
"24250287",1.20,0.00
"24250288",2.40,2.40
"24250289",6.20,0.00
"24250290",2.40,0.00
"24250291",1.70,0.00
"24250292",4.40,0.00
"24250293",1.40,0.00
"24250294",0.90,1.00
"24250295",3.40,8.70
"24250296",2.00,0.00
"24250297",3.90,4.30
"24250298",2.40,1.30
"24250299",8.50,7.70
"24250300",1.70,0.00
"24250301",5.40,10.30
"24250302",2.00,2.60
"24250303",1.60,1.70
"24250304",3.50,0.00
"24250305",1.30,0.00
"24250306",6.40,10.70
"24250307",3.10,4.30
"24250308",0.00,0.00
"24250309",1.20,0.00
"24250310",4.80,6.70
"24250311",2.90,3.40
"24250312",0.20,0.00
"24250313",1.90,2.60
"24250314",1.30,0.00
"24250315",3.30,0.00
"24250316",2.70,2.60
"2426",2.10,1.30
"24260033",1.60,0.00
"24260034",3.60,4.20
"24260035",1.60,0.00
"24260036",1.00,0.00
"24260037",0.90,0.00
"24260038",4.40,6.50
"24260039",0.70,0.00
"24260040",2.00,2.00
"24260041",0.00,0.00
"24260042",2.70,2.40
"24260043",1.70,0.00
"24260044",0.90,0.00
"24260045",2.20,0.00
"24260046",3.90,3.10
"24260047",1.20,0.00
"24260048",2.00,0.00
"24260049",0.90,0.00
"24260050",0.80,0.00
"24260051",1.30,0.00
"24260052",1.10,0.00
"24260053",2.00,0.00
"24260054",1.30,0.00
"24260055",1.80,4.00
"24260056",2.90,0.00
