"","hr.age.pry.HR_code","hr.age.pry.Age","hr.age.pry.Count","hr.age.pry.Sex","hr.age.pry.Year"
"3624","5953","/50-54years;Females","2455","Female",2011
"3625","6001","/50-54years;Females","1550","Female",2011
"3626","6101","/50-54years;Females","1480","Female",2011
"3627","6201","/50-54years;Females","700","Female",2011
"3628","1011","/55-59years;Females","12385","Female",2011
"3629","1012","/55-59years;Females","4255","Female",2011
"3630","1013","/55-59years;Females","3635","Female",2011
"3631","1014","/55-59years;Females","1335","Female",2011
"3632","1100","/55-59years;Females","5410","Female",2011
"3633","1211","/55-59years;Females","2625","Female",2011
"3634","1212","/55-59years;Females","2395","Female",2011
"3635","1223","/55-59years;Females","3255","Female",2011
"3636","1234","/55-59years;Females","2915","Female",2011
"3637","1235","/55-59years;Females","1355","Female",2011
"3638","1246","/55-59years;Females","1985","Female",2011
"3639","1247","/55-59years;Females","1825","Female",2011
"3640","1258","/55-59years;Females","5300","Female",2011
"3641","1269","/55-59years;Females","15095","Female",2011
"3642","1301","/55-59years;Females","7920","Female",2011
"3643","1302","/55-59years;Females","6835","Female",2011
"3644","1303","/55-59years;Females","6495","Female",2011
"3645","1304","/55-59years;Females","2180","Female",2011
"3646","1305","/55-59years;Females","1255","Female",2011
"3647","1306","/55-59years;Females","3735","Female",2011
"3648","1307","/55-59years;Females","2000","Female",2011
"3649","2401","/55-59years;Females","9125","Female",2011
"3650","2402","/55-59years;Females","11575","Female",2011
"3651","2403","/55-59years;Females","28080","Female",2011
"3652","2404","/55-59years;Females","20645","Female",2011
"3653","2405","/55-59years;Females","12260","Female",2011
"3654","2406","/55-59years;Females","61780","Female",2011
"3655","2407","/55-59years;Females","13510","Female",2011
"3656","2408","/55-59years;Females","5680","Female",2011
"3657","2409","/55-59years;Females","3645","Female",2011
"3658","2410","/55-59years;Females","505","Female",2011
"3659","2411","/55-59years;Females","4400","Female",2011
"3660","2412","/55-59years;Females","16315","Female",2011
"3661","2413","/55-59years;Females","13590","Female",2011
"3662","2414","/55-59years;Females","17535","Female",2011
"3663","2415","/55-59years;Females","20910","Female",2011
"3664","2416","/55-59years;Females","53930","Female",2011
"3665","2417","/55-59years;Females","170","Female",2011
"3666","2418","/55-59years;Females","280","Female",2011
"3667","3526","/55-59years;Females","4795","Female",2011
"3668","3527","/55-59years;Females","4850","Female",2011
"3669","3530","/55-59years;Females","20395","Female",2011
"3670","3531","/55-59years;Females","3035","Female",2011
"3671","3533","/55-59years;Females","6785","Female",2011
"3672","3534","/55-59years;Females","4535","Female",2011
"3673","3535","/55-59years;Females","7550","Female",2011
"3674","3536","/55-59years;Females","15450","Female",2011
"3675","3537","/55-59years;Females","18305","Female",2011
"3676","3538","/55-59years;Females","6380","Female",2011
"3677","3539","/55-59years;Females","2280","Female",2011
"3678","3540","/55-59years;Females","3910","Female",2011
"3679","3541","/55-59years;Females","7135","Female",2011
"3680","3542","/55-59years;Females","5170","Female",2011
"3681","3543","/55-59years;Females","7045","Female",2011
"3682","3544","/55-59years;Females","15340","Female",2011
"3683","3546","/55-59years;Females","16415","Female",2011
"3684","3547","/55-59years;Females","5125","Female",2011
"3685","3549","/55-59years;Females","2580","Female",2011
"3686","3551","/55-59years;Females","29705","Female",2011
"3687","3552","/55-59years;Females","3585","Female",2011
"3688","3553","/55-59years;Females","40285","Female",2011
"3689","3554","/55-59years;Females","2775","Female",2011
"3690","3555","/55-59years;Females","5485","Female",2011
"3691","3556","/55-59years;Females","3115","Female",2011
"3692","3557","/55-59years;Females","3930","Female",2011
"3693","3558","/55-59years;Females","7635","Female",2011
"3694","3560","/55-59years;Females","18070","Female",2011
"3695","3561","/55-59years;Females","7605","Female",2011
"3696","3562","/55-59years;Females","6160","Female",2011
"3697","3563","/55-59years;Females","1400","Female",2011
"3698","3565","/55-59years;Females","16265","Female",2011
"3699","3566","/55-59years;Females","8905","Female",2011
"3700","3568","/55-59years;Females","13400","Female",2011
"3701","3570","/55-59years;Females","34790","Female",2011
"3702","3595","/55-59years;Females","85585","Female",2011
"3703","4601","/55-59years;Females","23565","Female",2011
"3704","4602","/55-59years;Females","5440","Female",2011
"3705","4603","/55-59years;Females","4715","Female",2011
"3706","4604","/55-59years;Females","1610","Female",2011
"3707","4605","/55-59years;Females","5085","Female",2011
"3708","4701","/55-59years;Females","1865","Female",2011
"3709","4702","/55-59years;Females","2145","Female",2011
"3710","4703","/55-59years;Females","1535","Female",2011
"3711","4704","/55-59years;Females","8960","Female",2011
"3712","4705","/55-59years;Females","2080","Female",2011
"3713","4706","/55-59years;Females","10485","Female",2011
"3714","4707","/55-59years;Females","1570","Female",2011
"3715","4708","/55-59years;Females","1600","Female",2011
"3716","4709","/55-59years;Females","2560","Female",2011
"3717","4710","/55-59years;Females","2110","Female",2011
"3718","4711","/55-59years;Females","405","Female",2011
"3719","4712","/55-59years;Females","190","Female",2011
"3720","4713","/55-59years;Females","90","Female",2011
"3721","4831","/55-59years;Females","9020","Female",2011
"3722","4832","/55-59years;Females","42555","Female",2011
"3723","4833","/55-59years;Females","14510","Female",2011
"3724","4834","/55-59years;Females","37230","Female",2011
"3725","4835","/55-59years;Females","11495","Female",2011
"3726","5911","/55-59years;Females","3235","Female",2011
"3727","5912","/55-59years;Females","3695","Female",2011
"3728","5913","/55-59years;Females","14115","Female",2011
"3729","5914","/55-59years;Females","9120","Female",2011
"3730","5921","/55-59years;Females","9270","Female",2011
"3731","5922","/55-59years;Females","20940","Female",2011
"3732","5923","/55-59years;Females","24565","Female",2011
"3733","5931","/55-59years;Females","7820","Female",2011
"3734","5932","/55-59years;Females","20520","Female",2011
"3735","5933","/55-59years;Females","10685","Female",2011
"3736","5941","/55-59years;Females","15220","Female",2011
"3737","5942","/55-59years;Females","11725","Female",2011
"3738","5943","/55-59years;Females","5445","Female",2011
"3739","5951","/55-59years;Females","2715","Female",2011
"3740","5952","/55-59years;Females","5445","Female",2011
"3741","5953","/55-59years;Females","1915","Female",2011
"3742","6001","/55-59years;Females","1330","Female",2011
"3743","6101","/55-59years;Females","1130","Female",2011
"3744","6201","/55-59years;Females","555","Female",2011
"3745","1011","/60-64years;Females","11320","Female",2011
"3746","1012","/60-64years;Females","4175","Female",2011
"3747","1013","/60-64years;Females","3235","Female",2011
"3748","1014","/60-64years;Females","1135","Female",2011
"3749","1100","/60-64years;Females","5245","Female",2011
"3750","1211","/60-64years;Females","2660","Female",2011
"3751","1212","/60-64years;Females","2445","Female",2011
"3752","1223","/60-64years;Females","3180","Female",2011
"3753","1234","/60-64years;Females","2545","Female",2011
"3754","1235","/60-64years;Females","1385","Female",2011
"3755","1246","/60-64years;Females","1870","Female",2011
"3756","1247","/60-64years;Females","1870","Female",2011
"3757","1258","/60-64years;Females","4955","Female",2011
"3758","1269","/60-64years;Females","13180","Female",2011
"3759","1301","/60-64years;Females","7360","Female",2011
"3760","1302","/60-64years;Females","6190","Female",2011
"3761","1303","/60-64years;Females","5885","Female",2011
"3762","1304","/60-64years;Females","1950","Female",2011
"3763","1305","/60-64years;Females","1170","Female",2011
"3764","1306","/60-64years;Females","3375","Female",2011
"3765","1307","/60-64years;Females","1825","Female",2011
"3766","2401","/60-64years;Females","8185","Female",2011
"3767","2402","/60-64years;Females","9940","Female",2011
"3768","2403","/60-64years;Females","25540","Female",2011
"3769","2404","/60-64years;Females","18615","Female",2011
"3770","2405","/60-64years;Females","11490","Female",2011
"3771","2406","/60-64years;Females","55190","Female",2011
"3772","2407","/60-64years;Females","11340","Female",2011
"3773","2408","/60-64years;Females","4665","Female",2011
"3774","2409","/60-64years;Females","2955","Female",2011
"3775","2410","/60-64years;Females","390","Female",2011
"3776","2411","/60-64years;Females","4005","Female",2011
"3777","2412","/60-64years;Females","14995","Female",2011
"3778","2413","/60-64years;Females","11240","Female",2011
"3779","2414","/60-64years;Females","15485","Female",2011
"3780","2415","/60-64years;Females","18660","Female",2011
"3781","2416","/60-64years;Females","48905","Female",2011
"3782","2417","/60-64years;Females","165","Female",2011
"3783","2418","/60-64years;Females","200","Female",2011
"3784","3526","/60-64years;Females","4485","Female",2011
"3785","3527","/60-64years;Females","4140","Female",2011
"3786","3530","/60-64years;Females","17145","Female",2011
"3787","3531","/60-64years;Females","2940","Female",2011
"3788","3533","/60-64years;Females","6510","Female",2011
"3789","3534","/60-64years;Females","3805","Female",2011
"3790","3535","/60-64years;Females","7655","Female",2011
"3791","3536","/60-64years;Females","14080","Female",2011
"3792","3537","/60-64years;Females","15970","Female",2011
"3793","3538","/60-64years;Females","6195","Female",2011
"3794","3539","/60-64years;Females","2235","Female",2011
"3795","3540","/60-64years;Females","3685","Female",2011
"3796","3541","/60-64years;Females","6750","Female",2011
"3797","3542","/60-64years;Females","4720","Female",2011
"3798","3543","/60-64years;Females","6705","Female",2011
"3799","3544","/60-64years;Females","13530","Female",2011
"3800","3546","/60-64years;Females","15355","Female",2011
"3801","3547","/60-64years;Females","4855","Female",2011
"3802","3549","/60-64years;Females","2245","Female",2011
"3803","3551","/60-64years;Females","26025","Female",2011
"3804","3552","/60-64years;Females","3295","Female",2011
"3805","3553","/60-64years;Females","34015","Female",2011
"3806","3554","/60-64years;Females","2300","Female",2011
"3807","3555","/60-64years;Females","5245","Female",2011
"3808","3556","/60-64years;Females","2705","Female",2011
"3809","3557","/60-64years;Females","3630","Female",2011
"3810","3558","/60-64years;Females","6900","Female",2011
"3811","3560","/60-64years;Females","16585","Female",2011
"3812","3561","/60-64years;Females","6630","Female",2011
"3813","3562","/60-64years;Females","5420","Female",2011
"3814","3563","/60-64years;Females","1330","Female",2011
"3815","3565","/60-64years;Females","13730","Female",2011
"3816","3566","/60-64years;Females","7920","Female",2011
"3817","3568","/60-64years;Females","12275","Female",2011
"3818","3570","/60-64years;Females","29375","Female",2011
"3819","3595","/60-64years;Females","74740","Female",2011
"3820","4601","/60-64years;Females","20425","Female",2011
"3821","4602","/60-64years;Females","4980","Female",2011
"3822","4603","/60-64years;Females","4335","Female",2011
"3823","4604","/60-64years;Females","1225","Female",2011
"3824","4605","/60-64years;Females","4220","Female",2011
"3825","4701","/60-64years;Females","1505","Female",2011
"3826","4702","/60-64years;Females","1760","Female",2011
"3827","4703","/60-64years;Females","1300","Female",2011
"3828","4704","/60-64years;Females","7100","Female",2011
"3829","4705","/60-64years;Females","1895","Female",2011
"3830","4706","/60-64years;Females","8190","Female",2011
"3831","4707","/60-64years;Females","1325","Female",2011
"3832","4708","/60-64years;Females","1435","Female",2011
"3833","4709","/60-64years;Females","2300","Female",2011
"3834","4710","/60-64years;Females","1685","Female",2011
"3835","4711","/60-64years;Females","305","Female",2011
"3836","4712","/60-64years;Females","165","Female",2011
"3837","4713","/60-64years;Females","80","Female",2011
"3838","4831","/60-64years;Females","7745","Female",2011
"3839","4832","/60-64years;Females","32855","Female",2011
"3840","4833","/60-64years;Females","12055","Female",2011
"3841","4834","/60-64years;Females","29745","Female",2011
"3842","4835","/60-64years;Females","8700","Female",2011
"3843","5911","/60-64years;Females","3020","Female",2011
"3844","5912","/60-64years;Females","3455","Female",2011
"3845","5913","/60-64years;Females","13285","Female",2011
"3846","5914","/60-64years;Females","8450","Female",2011
"3847","5921","/60-64years;Females","8605","Female",2011
"3848","5922","/60-64years;Females","17205","Female",2011
"3849","5923","/60-64years;Females","21795","Female",2011
"3850","5931","/60-64years;Females","6565","Female",2011
"3851","5932","/60-64years;Females","18295","Female",2011
"3852","5933","/60-64years;Females","9645","Female",2011
"3853","5941","/60-64years;Females","14300","Female",2011
"3854","5942","/60-64years;Females","11225","Female",2011
"3855","5943","/60-64years;Females","5000","Female",2011
"3856","5951","/60-64years;Females","2250","Female",2011
"3857","5952","/60-64years;Females","4320","Female",2011
"3858","5953","/60-64years;Females","1475","Female",2011
"3859","6001","/60-64years;Females","1005","Female",2011
"3860","6101","/60-64years;Females","765","Female",2011
"3861","6201","/60-64years;Females","410","Female",2011
"3862","1011","/65-69years;Females","8255","Female",2011
"3863","1012","/65-69years;Females","3070","Female",2011
"3864","1013","/65-69years;Females","2545","Female",2011
"3865","1014","/65-69years;Females","770","Female",2011
"3866","1100","/65-69years;Females","3695","Female",2011
"3867","1211","/65-69years;Females","1995","Female",2011
"3868","1212","/65-69years;Females","1795","Female",2011
"3869","1223","/65-69years;Females","2530","Female",2011
"3870","1234","/65-69years;Females","1970","Female",2011
"3871","1235","/65-69years;Females","990","Female",2011
"3872","1246","/65-69years;Females","1300","Female",2011
"3873","1247","/65-69years;Females","1385","Female",2011
"3874","1258","/65-69years;Females","3770","Female",2011
"3875","1269","/65-69years;Females","9340","Female",2011
"3876","1301","/65-69years;Females","5210","Female",2011
"3877","1302","/65-69years;Females","4435","Female",2011
"3878","1303","/65-69years;Females","4215","Female",2011
"3879","1304","/65-69years;Females","1410","Female",2011
"3880","1305","/65-69years;Females","850","Female",2011
"3881","1306","/65-69years;Females","2390","Female",2011
"3882","1307","/65-69years;Females","1185","Female",2011
"3883","2401","/65-69years;Females","6275","Female",2011
"3884","2402","/65-69years;Females","7935","Female",2011
"3885","2403","/65-69years;Females","20770","Female",2011
"3886","2404","/65-69years;Females","15615","Female",2011
"3887","2405","/65-69years;Females","9115","Female",2011
"3888","2406","/65-69years;Females","43705","Female",2011
"3889","2407","/65-69years;Females","8395","Female",2011
"3890","2408","/65-69years;Females","3620","Female",2011
"3891","2409","/65-69years;Females","2280","Female",2011
"3892","2410","/65-69years;Females","270","Female",2011
"3893","2411","/65-69years;Females","3070","Female",2011
"3894","2412","/65-69years;Females","11505","Female",2011
"3895","2413","/65-69years;Females","9670","Female",2011
"3896","2414","/65-69years;Females","12325","Female",2011
"3897","2415","/65-69years;Females","15025","Female",2011
"3898","2416","/65-69years;Females","39070","Female",2011
"3899","2417","/65-69years;Females","90","Female",2011
"3900","2418","/65-69years;Females","155","Female",2011
"3901","3526","/65-69years;Females","3665","Female",2011
"3902","3527","/65-69years;Females","3045","Female",2011
"3903","3530","/65-69years;Females","11935","Female",2011
"3904","3531","/65-69years;Females","2200","Female",2011
"3905","3533","/65-69years;Females","5050","Female",2011
"3906","3534","/65-69years;Females","3080","Female",2011
"3907","3535","/65-69years;Females","6005","Female",2011
"3908","3536","/65-69years;Females","10680","Female",2011
"3909","3537","/65-69years;Females","11935","Female",2011
"3910","3538","/65-69years;Females","4780","Female",2011
"3911","3539","/65-69years;Females","1780","Female",2011
"3912","3540","/65-69years;Females","2835","Female",2011
"3913","3541","/65-69years;Females","5150","Female",2011
"3914","3542","/65-69years;Females","3615","Female",2011
"3915","3543","/65-69years;Females","5015","Female",2011
"3916","3544","/65-69years;Females","10120","Female",2011
"3917","3546","/65-69years;Females","12050","Female",2011
"3918","3547","/65-69years;Females","3770","Female",2011
"3919","3549","/65-69years;Females","1540","Female",2011
"3920","3551","/65-69years;Females","18925","Female",2011
"3921","3552","/65-69years;Females","2545","Female",2011
"3922","3553","/65-69years;Females","23875","Female",2011
"3923","3554","/65-69years;Females","1765","Female",2011
"3924","3555","/65-69years;Females","4100","Female",2011
"3925","3556","/65-69years;Females","1945","Female",2011
"3926","3557","/65-69years;Females","2750","Female",2011
"3927","3558","/65-69years;Females","5255","Female",2011
"3928","3560","/65-69years;Females","13250","Female",2011
"3929","3561","/65-69years;Females","5145","Female",2011
"3930","3562","/65-69years;Females","3825","Female",2011
"3931","3563","/65-69years;Females","995","Female",2011
"3932","3565","/65-69years;Females","10255","Female",2011
"3933","3566","/65-69years;Females","5765","Female",2011
"3934","3568","/65-69years;Females","9060","Female",2011
"3935","3570","/65-69years;Females","19615","Female",2011
"3936","3595","/65-69years;Females","55175","Female",2011
"3937","4601","/65-69years;Females","14570","Female",2011
"3938","4602","/65-69years;Females","3955","Female",2011
"3939","4603","/65-69years;Females","3260","Female",2011
"3940","4604","/65-69years;Females","750","Female",2011
"3941","4605","/65-69years;Females","3310","Female",2011
"3942","4701","/65-69years;Females","1230","Female",2011
"3943","4702","/65-69years;Females","1255","Female",2011
"3944","4703","/65-69years;Females","985","Female",2011
"3945","4704","/65-69years;Females","5045","Female",2011
"3946","4705","/65-69years;Females","1570","Female",2011
"3947","4706","/65-69years;Females","5750","Female",2011
"3948","4707","/65-69years;Females","1040","Female",2011
"3949","4708","/65-69years;Females","1120","Female",2011
"3950","4709","/65-69years;Females","1615","Female",2011
"3951","4710","/65-69years;Females","1240","Female",2011
"3952","4711","/65-69years;Females","185","Female",2011
"3953","4712","/65-69years;Females","125","Female",2011
"3954","4713","/65-69years;Females","65","Female",2011
"3955","4831","/65-69years;Females","5910","Female",2011
"3956","4832","/65-69years;Females","22010","Female",2011
"3957","4833","/65-69years;Females","9015","Female",2011
"3958","4834","/65-69years;Females","20510","Female",2011
"3959","4835","/65-69years;Females","6150","Female",2011
"3960","5911","/65-69years;Females","2205","Female",2011
"3961","5912","/65-69years;Females","2340","Female",2011
"3962","5913","/65-69years;Females","10635","Female",2011
"3963","5914","/65-69years;Females","6280","Female",2011
"3964","5921","/65-69years;Females","6525","Female",2011
"3965","5922","/65-69years;Females","11775","Female",2011
"3966","5923","/65-69years;Females","15865","Female",2011
"3967","5931","/65-69years;Females","4190","Female",2011
"3968","5932","/65-69years;Females","11935","Female",2011
"3969","5933","/65-69years;Females","7200","Female",2011
"3970","5941","/65-69years;Females","10115","Female",2011
"3971","5942","/65-69years;Females","8765","Female",2011
"3972","5943","/65-69years;Females","3815","Female",2011
"3973","5951","/65-69years;Females","1620","Female",2011
"3974","5952","/65-69years;Females","2935","Female",2011
"3975","5953","/65-69years;Females","1020","Female",2011
"3976","6001","/65-69years;Females","540","Female",2011
"3977","6101","/65-69years;Females","420","Female",2011
"3978","6201","/65-69years;Females","190","Female",2011
"3979","1011","/70-74years;Females","5730","Female",2011
"3980","1012","/70-74years;Females","2375","Female",2011
"3981","1013","/70-74years;Females","1820","Female",2011
"3982","1014","/70-74years;Females","495","Female",2011
"3983","1100","/70-74years;Females","2750","Female",2011
"3984","1211","/70-74years;Females","1515","Female",2011
"3985","1212","/70-74years;Females","1345","Female",2011
"3986","1223","/70-74years;Females","1945","Female",2011
"3987","1234","/70-74years;Females","1540","Female",2011
"3988","1235","/70-74years;Females","830","Female",2011
"3989","1246","/70-74years;Females","1025","Female",2011
"3990","1247","/70-74years;Females","1045","Female",2011
"3991","1258","/70-74years;Females","3020","Female",2011
"3992","1269","/70-74years;Females","6810","Female",2011
"3993","1301","/70-74years;Females","3985","Female",2011
"3994","1302","/70-74years;Females","3315","Female",2011
"3995","1303","/70-74years;Females","3340","Female",2011
"3996","1304","/70-74years;Females","1045","Female",2011
"3997","1305","/70-74years;Females","745","Female",2011
"3998","1306","/70-74years;Females","1750","Female",2011
"3999","1307","/70-74years;Females","1050","Female",2011
"4000","2401","/70-74years;Females","4570","Female",2011
"4001","2402","/70-74years;Females","6080","Female",2011
"4002","2403","/70-74years;Females","15310","Female",2011
"4003","2404","/70-74years;Females","11285","Female",2011
"4004","2405","/70-74years;Females","6375","Female",2011
"4005","2406","/70-74years;Females","37125","Female",2011
"4006","2407","/70-74years;Females","5935","Female",2011
"4007","2408","/70-74years;Females","2640","Female",2011
"4008","2409","/70-74years;Females","1715","Female",2011
"4009","2410","/70-74years;Females","215","Female",2011
"4010","2411","/70-74years;Females","2370","Female",2011
"4011","2412","/70-74years;Females","8140","Female",2011
"4012","2413","/70-74years;Females","8020","Female",2011
"4013","2414","/70-74years;Females","8335","Female",2011
"4014","2415","/70-74years;Females","10075","Female",2011
"4015","2416","/70-74years;Females","27620","Female",2011
"4016","2417","/70-74years;Females","40","Female",2011
"4017","2418","/70-74years;Females","115","Female",2011
"4018","3526","/70-74years;Females","3045","Female",2011
"4019","3527","/70-74years;Females","2345","Female",2011
"4020","3530","/70-74years;Females","9190","Female",2011
"4021","3531","/70-74years;Females","1695","Female",2011
"4022","3533","/70-74years;Females","3900","Female",2011
"4023","3534","/70-74years;Females","2255","Female",2011
"4024","3535","/70-74years;Females","4680","Female",2011
"4025","3536","/70-74years;Females","8305","Female",2011
"4026","3537","/70-74years;Females","9805","Female",2011
"4027","3538","/70-74years;Females","3840","Female",2011
"4028","3539","/70-74years;Females","1440","Female",2011
"4029","3540","/70-74years;Females","2305","Female",2011
"4030","3541","/70-74years;Females","3925","Female",2011
"4031","3542","/70-74years;Females","2835","Female",2011
"4032","3543","/70-74years;Females","3770","Female",2011
"4033","3544","/70-74years;Females","7870","Female",2011
"4034","3546","/70-74years;Females","9730","Female",2011
"4035","3547","/70-74years;Females","3100","Female",2011
"4036","3549","/70-74years;Females","1355","Female",2011
"4037","3551","/70-74years;Females","14445","Female",2011
"4038","3552","/70-74years;Females","2235","Female",2011
"4039","3553","/70-74years;Females","17880","Female",2011
"4040","3554","/70-74years;Females","1490","Female",2011
"4041","3555","/70-74years;Females","3085","Female",2011
"4042","3556","/70-74years;Females","1625","Female",2011
"4043","3557","/70-74years;Females","2270","Female",2011
"4044","3558","/70-74years;Females","4080","Female",2011
"4045","3560","/70-74years;Females","10225","Female",2011
"4046","3561","/70-74years;Females","4150","Female",2011
"4047","3562","/70-74years;Females","3120","Female",2011
"4048","3563","/70-74years;Females","845","Female",2011
"4049","3565","/70-74years;Females","7670","Female",2011
"4050","3566","/70-74years;Females","4480","Female",2011
"4051","3568","/70-74years;Females","7345","Female",2011
"4052","3570","/70-74years;Females","15710","Female",2011
"4053","3595","/70-74years;Females","48130","Female",2011
"4054","4601","/70-74years;Females","11525","Female",2011
"4055","4602","/70-74years;Females","3245","Female",2011
"4056","4603","/70-74years;Females","2365","Female",2011
"4057","4604","/70-74years;Females","600","Female",2011
"4058","4605","/70-74years;Females","2690","Female",2011
"4059","4701","/70-74years;Females","1000","Female",2011
"4060","4702","/70-74years;Females","1100","Female",2011
"4061","4703","/70-74years;Females","885","Female",2011
"4062","4704","/70-74years;Females","4140","Female",2011
"4063","4705","/70-74years;Females","1390","Female",2011
"4064","4706","/70-74years;Females","5020","Female",2011
"4065","4707","/70-74years;Females","860","Female",2011
"4066","4708","/70-74years;Females","950","Female",2011
"4067","4709","/70-74years;Females","1305","Female",2011
"4068","4710","/70-74years;Females","1060","Female",2011
"4069","4711","/70-74years;Females","170","Female",2011
"4070","4712","/70-74years;Females","95","Female",2011
"4071","4713","/70-74years;Females","45","Female",2011
"4072","4831","/70-74years;Females","4610","Female",2011
"4073","4832","/70-74years;Females","16845","Female",2011
"4074","4833","/70-74years;Females","7205","Female",2011
"4075","4834","/70-74years;Females","16310","Female",2011
"4076","4835","/70-74years;Females","4475","Female",2011
"4077","5911","/70-74years;Females","1630","Female",2011
"4078","5912","/70-74years;Females","1800","Female",2011
"4079","5913","/70-74years;Females","9190","Female",2011
"4080","5914","/70-74years;Females","4795","Female",2011
"4081","5921","/70-74years;Females","5285","Female",2011
"4082","5922","/70-74years;Females","9560","Female",2011
"4083","5923","/70-74years;Females","11635","Female",2011
"4084","5931","/70-74years;Females","3285","Female",2011
"4085","5932","/70-74years;Females","10240","Female",2011
"4086","5933","/70-74years;Females","5525","Female",2011
"4087","5941","/70-74years;Females","7330","Female",2011
"4088","5942","/70-74years;Females","6515","Female",2011
"4089","5943","/70-74years;Females","2575","Female",2011
"4090","5951","/70-74years;Females","1045","Female",2011
"4091","5952","/70-74years;Females","2175","Female",2011
"4092","5953","/70-74years;Females","730","Female",2011
"4093","6001","/70-74years;Females","340","Female",2011
"4094","6101","/70-74years;Females","290","Female",2011
"4095","6201","/70-74years;Females","125","Female",2011
"4096","1011","/75-79years;Females","4405","Female",2011
"4097","1012","/75-79years;Females","1735","Female",2011
"4098","1013","/75-79years;Females","1450","Female",2011
"4099","1014","/75-79years;Females","335","Female",2011
"4100","1100","/75-79years;Females","2355","Female",2011
"4101","1211","/75-79years;Females","1245","Female",2011
"4102","1212","/75-79years;Females","1120","Female",2011
"4103","1223","/75-79years;Females","1555","Female",2011
"4104","1234","/75-79years;Females","1140","Female",2011
"4105","1235","/75-79years;Females","695","Female",2011
"4106","1246","/75-79years;Females","820","Female",2011
"4107","1247","/75-79years;Females","800","Female",2011
"4108","1258","/75-79years;Females","2425","Female",2011
"4109","1269","/75-79years;Females","5395","Female",2011
"4110","1301","/75-79years;Females","3305","Female",2011
"4111","1302","/75-79years;Females","2765","Female",2011
"4112","1303","/75-79years;Females","2620","Female",2011
"4113","1304","/75-79years;Females","905","Female",2011
"4114","1305","/75-79years;Females","635","Female",2011
"4115","1306","/75-79years;Females","1345","Female",2011
"4116","1307","/75-79years;Females","840","Female",2011
"4117","2401","/75-79years;Females","3855","Female",2011
"4118","2402","/75-79years;Females","5225","Female",2011
"4119","2403","/75-79years;Females","12975","Female",2011
"4120","2404","/75-79years;Females","9785","Female",2011
"4121","2405","/75-79years;Females","5415","Female",2011
"4122","2406","/75-79years;Females","33745","Female",2011
"4123","2407","/75-79years;Females","4625","Female",2011
"4124","2408","/75-79years;Females","2170","Female",2011
"4125","2409","/75-79years;Females","1335","Female",2011
"4126","2410","/75-79years;Females","160","Female",2011
"4127","2411","/75-79years;Females","1890","Female",2011
"4128","2412","/75-79years;Females","6890","Female",2011
"4129","2413","/75-79years;Females","7260","Female",2011
"4130","2414","/75-79years;Females","6230","Female",2011
"4131","2415","/75-79years;Females","7580","Female",2011
"4132","2416","/75-79years;Females","21325","Female",2011
"4133","2417","/75-79years;Females","35","Female",2011
"4134","2418","/75-79years;Females","75","Female",2011
"4135","3526","/75-79years;Females","2520","Female",2011
"4136","3527","/75-79years;Females","2105","Female",2011
"4137","3530","/75-79years;Females","7685","Female",2011
"4138","3531","/75-79years;Females","1295","Female",2011
"4139","3533","/75-79years;Females","3205","Female",2011
"4140","3534","/75-79years;Females","1900","Female",2011
"4141","3535","/75-79years;Females","3740","Female",2011
"4142","3536","/75-79years;Females","6965","Female",2011
"4143","3537","/75-79years;Females","8815","Female",2011
"4144","3538","/75-79years;Females","3150","Female",2011
"4145","3539","/75-79years;Females","1095","Female",2011
"4146","3540","/75-79years;Females","1885","Female",2011
"4147","3541","/75-79years;Females","3340","Female",2011
"4148","3542","/75-79years;Females","2485","Female",2011
"4149","3543","/75-79years;Females","3085","Female",2011
"4150","3544","/75-79years;Females","6845","Female",2011
"4151","3546","/75-79years;Females","8505","Female",2011
"4152","3547","/75-79years;Females","2345","Female",2011
"4153","3549","/75-79years;Females","1080","Female",2011
"4154","3551","/75-79years;Females","11725","Female",2011
"4155","3552","/75-79years;Females","1900","Female",2011
"4156","3553","/75-79years;Females","13360","Female",2011
"4157","3554","/75-79years;Females","1285","Female",2011
"4158","3555","/75-79years;Females","2810","Female",2011
"4159","3556","/75-79years;Females","1335","Female",2011
"4160","3557","/75-79years;Females","2030","Female",2011
"4161","3558","/75-79years;Females","3140","Female",2011
"4162","3560","/75-79years;Females","8315","Female",2011
"4163","3561","/75-79years;Females","3425","Female",2011
"4164","3562","/75-79years;Females","2570","Female",2011
"4165","3563","/75-79years;Females","645","Female",2011
"4166","3565","/75-79years;Females","6550","Female",2011
"4167","3566","/75-79years;Females","3685","Female",2011
"4168","3568","/75-79years;Females","6035","Female",2011
"4169","3570","/75-79years;Females","12130","Female",2011
"4170","3595","/75-79years;Females","41755","Female",2011
"4171","4601","/75-79years;Females","10375","Female",2011
"4172","4602","/75-79years;Females","2775","Female",2011
"4173","4603","/75-79years;Females","1890","Female",2011
"4174","4604","/75-79years;Females","335","Female",2011
"4175","4605","/75-79years;Females","2140","Female",2011
"4176","4701","/75-79years;Females","1005","Female",2011
"4177","4702","/75-79years;Females","1075","Female",2011
"4178","4703","/75-79years;Females","830","Female",2011
"4179","4704","/75-79years;Females","3665","Female",2011
"4180","4705","/75-79years;Females","1270","Female",2011
"4181","4706","/75-79years;Females","4435","Female",2011
"4182","4707","/75-79years;Females","780","Female",2011
"4183","4708","/75-79years;Females","800","Female",2011
