"","hr.age.pry.HR_code","hr.age.pry.Age","hr.age.pry.Count","hr.age.pry.Sex","hr.age.pry.Year"
"3291","1301","25-29","5905","Female",2016
"3292","1302","25-29","4510","Female",2016
"3293","1303","25-29","5090","Female",2016
"3294","1304","25-29","1030","Female",2016
"3295","1305","25-29","545","Female",2016
"3296","1306","25-29","1530","Female",2016
"3297","1307","25-29","1230","Female",2016
"3298","2401","25-29","4615","Female",2016
"3299","2402","25-29","7040","Female",2016
"3300","2403","25-29","23795","Female",2016
"3301","2404","25-29","12810","Female",2016
"3302","2405","25-29","8870","Female",2016
"3303","2406","25-29","77845","Female",2016
"3304","2407","25-29","11645","Female",2016
"3305","2408","25-29","4095","Female",2016
"3306","2409","25-29","2405","Female",2016
"3307","2410","25-29","400","Female",2016
"3308","2411","25-29","1915","Female",2016
"3309","2412","25-29","10510","Female",2016
"3310","2413","25-29","11745","Female",2016
"3311","2414","25-29","13155","Female",2016
"3312","2415","25-29","15400","Female",2016
"3313","2416","25-29","39945","Female",2016
"3314","2417","25-29","585","Female",2016
"3315","2418","25-29","670","Female",2016
"3316","3526","25-29","2925","Female",2016
"3317","3527","25-29","3955","Female",2016
"3318","3530","25-29","18730","Female",2016
"3319","3531","25-29","2310","Female",2016
"3320","3533","25-29","3950","Female",2016
"3321","3534","25-29","2740","Female",2016
"3322","3535","25-29","3650","Female",2016
"3323","3536","25-29","13070","Female",2016
"3324","3537","25-29","17805","Female",2016
"3325","3538","25-29","4100","Female",2016
"3326","3539","25-29","1450","Female",2016
"3327","3540","25-29","2555","Female",2016
"3328","3541","25-29","6060","Female",2016
"3329","3542","25-29","3505","Female",2016
"3330","3543","25-29","3885","Female",2016
"3331","3544","25-29","15860","Female",2016
"3332","3546","25-29","12420","Female",2016
"3333","3547","25-29","3210","Female",2016
"3334","3549","25-29","2180","Female",2016
"3335","3551","25-29","32025","Female",2016
"3336","3552","25-29","3160","Female",2016
"3337","3553","25-29","46575","Female",2016
"3338","3554","25-29","2180","Female",2016
"3339","3555","25-29","5690","Female",2016
"3340","3556","25-29","2595","Female",2016
"3341","3557","25-29","3030","Female",2016
"3342","3558","25-29","5450","Female",2016
"3343","3560","25-29","14885","Female",2016
"3344","3561","25-29","5740","Female",2016
"3345","3562","25-29","4815","Female",2016
"3346","3563","25-29","840","Female",2016
"3347","3565","25-29","18565","Female",2016
"3348","3566","25-29","9040","Female",2016
"3349","3568","25-29","11500","Female",2016
"3350","3570","25-29","31725","Female",2016
"3351","3595","25-29","119040","Female",2016
"3352","4601","25-29","26375","Female",2016
"3353","4602","25-29","5110","Female",2016
"3354","4603","25-29","3170","Female",2016
"3355","4604","25-29","2695","Female",2016
"3356","4605","25-29","5895","Female",2016
"3357","4701","25-29","1800","Female",2016
"3358","4702","25-29","1510","Female",2016
"3359","4703","25-29","1225","Female",2016
"3360","4704","25-29","10300","Female",2016
"3361","4705","25-29","1410","Female",2016
"3362","4706","25-29","13730","Female",2016
"3363","4707","25-29","1165","Female",2016
"3364","4708","25-29","980","Female",2016
"3365","4709","25-29","2425","Female",2016
"3366","4710","25-29","2700","Female",2016
"3367","4711","25-29","870","Female",2016
"3368","4712","25-29","450","Female",2016
"3369","4713","25-29","185","Female",2016
"3370","4831","25-29","9575","Female",2016
"3371","4832","25-29","59350","Female",2016
"3372","4833","25-29","14735","Female",2016
"3373","4834","25-29","53590","Female",2016
"3374","4835","25-29","16910","Female",2016
"3375","5911","25-29","2110","Female",2016
"3376","5912","25-29","1710","Female",2016
"3377","5913","25-29","9235","Female",2016
"3378","5914","25-29","5955","Female",2016
"3379","5921","25-29","8690","Female",2016
"3380","5922","25-29","21955","Female",2016
"3381","5923","25-29","23940","Female",2016
"3382","5931","25-29","6935","Female",2016
"3383","5932","25-29","33190","Female",2016
"3384","5933","25-29","7140","Female",2016
"3385","5941","25-29","12235","Female",2016
"3386","5942","25-29","6475","Female",2016
"3387","5943","25-29","2780","Female",2016
"3388","5951","25-29","2220","Female",2016
"3389","5952","25-29","4435","Female",2016
"3390","5953","25-29","2745","Female",2016
"3391","6001","25-29","1325","Female",2016
"3392","6101","25-29","1715","Female",2016
"3393","6201","25-29","1580","Female",2016
"3394","1011","30-34","10025","Female",2016
"3395","1012","30-34","2100","Female",2016
"3396","1013","30-34","1855","Female",2016
"3397","1014","30-34","1220","Female",2016
"3398","1100","30-34","4040","Female",2016
"3399","1211","30-34","1270","Female",2016
"3400","1212","30-34","1285","Female",2016
"3401","1223","30-34","2070","Female",2016
"3402","1234","30-34","2060","Female",2016
"3403","1235","30-34","675","Female",2016
"3404","1246","30-34","1060","Female",2016
"3405","1247","30-34","940","Female",2016
"3406","1258","30-34","2805","Female",2016
"3407","1269","30-34","14460","Female",2016
"3408","1301","30-34","6620","Female",2016
"3409","1302","30-34","4810","Female",2016
"3410","1303","30-34","5310","Female",2016
"3411","1304","30-34","1220","Female",2016
"3412","1305","30-34","560","Female",2016
"3413","1306","30-34","1730","Female",2016
"3414","1307","30-34","1415","Female",2016
"3415","2401","30-34","4890","Female",2016
"3416","2402","30-34","7750","Female",2016
"3417","2403","30-34","23260","Female",2016
"3418","2404","30-34","13865","Female",2016
"3419","2405","30-34","8920","Female",2016
"3420","2406","30-34","77520","Female",2016
"3421","2407","30-34","12545","Female",2016
"3422","2408","30-34","4180","Female",2016
"3423","2409","30-34","2525","Female",2016
"3424","2410","30-34","415","Female",2016
"3425","2411","30-34","2060","Female",2016
"3426","2412","30-34","11740","Female",2016
"3427","2413","30-34","12510","Female",2016
"3428","2414","30-34","14615","Female",2016
"3429","2415","30-34","16745","Female",2016
"3430","2416","30-34","44465","Female",2016
"3431","2417","30-34","490","Female",2016
"3432","2418","30-34","600","Female",2016
"3433","3526","30-34","2915","Female",2016
"3434","3527","30-34","4255","Female",2016
"3435","3530","30-34","20495","Female",2016
"3436","3531","30-34","2515","Female",2016
"3437","3533","30-34","4235","Female",2016
"3438","3534","30-34","2795","Female",2016
"3439","3535","30-34","4055","Female",2016
"3440","3536","30-34","16445","Female",2016
"3441","3537","30-34","17525","Female",2016
"3442","3538","30-34","4210","Female",2016
"3443","3539","30-34","1515","Female",2016
"3444","3540","30-34","2885","Female",2016
"3445","3541","30-34","5860","Female",2016
"3446","3542","30-34","3485","Female",2016
"3447","3543","30-34","4200","Female",2016
"3448","3544","30-34","15205","Female",2016
"3449","3546","30-34","12260","Female",2016
"3450","3547","30-34","3370","Female",2016
"3451","3549","30-34","2225","Female",2016
"3452","3551","30-34","31565","Female",2016
"3453","3552","30-34","3240","Female",2016
"3454","3553","30-34","49435","Female",2016
"3455","3554","30-34","2195","Female",2016
"3456","3555","30-34","5660","Female",2016
"3457","3556","30-34","2515","Female",2016
"3458","3557","30-34","3030","Female",2016
"3459","3558","30-34","5475","Female",2016
"3460","3560","30-34","15810","Female",2016
"3461","3561","30-34","5705","Female",2016
"3462","3562","30-34","4440","Female",2016
"3463","3563","30-34","925","Female",2016
"3464","3565","30-34","18470","Female",2016
"3465","3566","30-34","9235","Female",2016
"3466","3568","30-34","11285","Female",2016
"3467","3570","30-34","32795","Female",2016
"3468","3595","30-34","115680","Female",2016
"3469","4601","30-34","26180","Female",2016
"3470","4602","30-34","5100","Female",2016
"3471","4603","30-34","3275","Female",2016
"3472","4604","30-34","2425","Female",2016
"3473","4605","30-34","6140","Female",2016
"3474","4701","30-34","1955","Female",2016
"3475","4702","30-34","1685","Female",2016
"3476","4703","30-34","1245","Female",2016
"3477","4704","30-34","10640","Female",2016
"3478","4705","30-34","1505","Female",2016
"3479","4706","30-34","13735","Female",2016
"3480","4707","30-34","1225","Female",2016
"3481","4708","30-34","1075","Female",2016
"3482","4709","30-34","2270","Female",2016
"3483","4710","30-34","2745","Female",2016
"3484","4711","30-34","750","Female",2016
"3485","4712","30-34","360","Female",2016
"3486","4713","30-34","195","Female",2016
"3487","4831","30-34","9820","Female",2016
"3488","4832","30-34","65970","Female",2016
"3489","4833","30-34","16335","Female",2016
"3490","4834","30-34","55575","Female",2016
"3491","4835","30-34","17855","Female",2016
"3492","5911","30-34","2440","Female",2016
"3493","5912","30-34","2255","Female",2016
"3494","5913","30-34","10365","Female",2016
"3495","5914","30-34","6270","Female",2016
"3496","5921","30-34","9480","Female",2016
"3497","5922","30-34","23125","Female",2016
"3498","5923","30-34","26645","Female",2016
"3499","5931","30-34","6555","Female",2016
"3500","5932","30-34","31315","Female",2016
"3501","5933","30-34","8310","Female",2016
"3502","5941","30-34","12355","Female",2016
"3503","5942","30-34","7120","Female",2016
"3504","5943","30-34","3240","Female",2016
"3505","5951","30-34","2300","Female",2016
"3506","5952","30-34","4570","Female",2016
"3507","5953","30-34","2665","Female",2016
"3508","6001","30-34","1510","Female",2016
"3509","6101","30-34","1715","Female",2016
"3510","6201","30-34","1425","Female",2016
"3511","1011","35-39","10400","Female",2016
"3512","1012","35-39","2540","Female",2016
"3513","1013","35-39","2120","Female",2016
"3514","1014","35-39","1210","Female",2016
"3515","1100","35-39","4320","Female",2016
"3516","1211","35-39","1400","Female",2016
"3517","1212","35-39","1470","Female",2016
"3518","1223","35-39","2175","Female",2016
"3519","1234","35-39","2250","Female",2016
"3520","1235","35-39","740","Female",2016
"3521","1246","35-39","1280","Female",2016
"3522","1247","35-39","1075","Female",2016
"3523","1258","35-39","3110","Female",2016
"3524","1269","35-39","13970","Female",2016
"3525","1301","35-39","6860","Female",2016
"3526","1302","35-39","5260","Female",2016
"3527","1303","35-39","5520","Female",2016
"3528","1304","35-39","1335","Female",2016
"3529","1305","35-39","580","Female",2016
"3530","1306","35-39","2030","Female",2016
"3531","1307","35-39","1575","Female",2016
"3532","2401","35-39","5520","Female",2016
"3533","2402","35-39","8295","Female",2016
"3534","2403","35-39","24280","Female",2016
"3535","2404","35-39","15140","Female",2016
"3536","2405","35-39","9680","Female",2016
"3537","2406","35-39","74030","Female",2016
"3538","2407","35-39","13120","Female",2016
"3539","2408","35-39","4410","Female",2016
"3540","2409","35-39","2835","Female",2016
"3541","2410","35-39","475","Female",2016
"3542","2411","35-39","2265","Female",2016
"3543","2412","35-39","13465","Female",2016
"3544","2413","35-39","14220","Female",2016
"3545","2414","35-39","16850","Female",2016
"3546","2415","35-39","19200","Female",2016
"3547","2416","35-39","51245","Female",2016
"3548","2417","35-39","355","Female",2016
"3549","2418","35-39","565","Female",2016
"3550","3526","35-39","2980","Female",2016
"3551","3527","35-39","4175","Female",2016
"3552","3530","35-39","21930","Female",2016
"3553","3531","35-39","2635","Female",2016
"3554","3533","35-39","4000","Female",2016
"3555","3534","35-39","2710","Female",2016
"3556","3535","35-39","4010","Female",2016
"3557","3536","35-39","20435","Female",2016
"3558","3537","35-39","16615","Female",2016
"3559","3538","35-39","4310","Female",2016
"3560","3539","35-39","1460","Female",2016
"3561","3540","35-39","2650","Female",2016
"3562","3541","35-39","5550","Female",2016
"3563","3542","35-39","3460","Female",2016
"3564","3543","35-39","4200","Female",2016
"3565","3544","35-39","14215","Female",2016
"3566","3546","35-39","12385","Female",2016
"3567","3547","35-39","3170","Female",2016
"3568","3549","35-39","2185","Female",2016
"3569","3551","35-39","31245","Female",2016
"3570","3552","35-39","3255","Female",2016
"3571","3553","35-39","52315","Female",2016
"3572","3554","35-39","2210","Female",2016
"3573","3555","35-39","5405","Female",2016
"3574","3556","35-39","2480","Female",2016
"3575","3557","35-39","2795","Female",2016
"3576","3558","35-39","5655","Female",2016
"3577","3560","35-39","15920","Female",2016
"3578","3561","35-39","5870","Female",2016
"3579","3562","35-39","4375","Female",2016
"3580","3563","35-39","890","Female",2016
"3581","3565","35-39","17840","Female",2016
"3582","3566","35-39","9060","Female",2016
"3583","3568","35-39","11935","Female",2016
"3584","3570","35-39","37250","Female",2016
"3585","3595","35-39","102240","Female",2016
"3586","4601","35-39","24905","Female",2016
"3587","4602","35-39","4940","Female",2016
"3588","4603","35-39","3230","Female",2016
"3589","4604","35-39","2185","Female",2016
"3590","4605","35-39","6030","Female",2016
"3591","4701","35-39","1830","Female",2016
"3592","4702","35-39","1635","Female",2016
"3593","4703","35-39","1165","Female",2016
"3594","4704","35-39","9830","Female",2016
"3595","4705","35-39","1540","Female",2016
"3596","4706","35-39","12105","Female",2016
"3597","4707","35-39","1210","Female",2016
"3598","4708","35-39","1075","Female",2016
"3599","4709","35-39","2210","Female",2016
"3600","4710","35-39","2540","Female",2016
"3601","4711","35-39","625","Female",2016
"3602","4712","35-39","285","Female",2016
"3603","4713","35-39","130","Female",2016
"3604","4831","35-39","9410","Female",2016
"3605","4832","35-39","62200","Female",2016
"3606","4833","35-39","15130","Female",2016
"3607","4834","35-39","49425","Female",2016
"3608","4835","35-39","15565","Female",2016
"3609","5911","35-39","2395","Female",2016
"3610","5912","35-39","2320","Female",2016
"3611","5913","35-39","9725","Female",2016
"3612","5914","35-39","6050","Female",2016
"3613","5921","35-39","9080","Female",2016
"3614","5922","35-39","22630","Female",2016
"3615","5923","35-39","27115","Female",2016
"3616","5931","35-39","6115","Female",2016
"3617","5932","35-39","25160","Female",2016
"3618","5933","35-39","9175","Female",2016
"3619","5941","35-39","11860","Female",2016
"3620","5942","35-39","7080","Female",2016
"3621","5943","35-39","3355","Female",2016
"3622","5951","35-39","2115","Female",2016
"3623","5952","35-39","4260","Female",2016
"3624","5953","35-39","2350","Female",2016
"3625","6001","35-39","1365","Female",2016
"3626","6101","35-39","1635","Female",2016
"3627","6201","35-39","1185","Female",2016
"3628","1011","40-44","10870","Female",2016
"3629","1012","40-44","3075","Female",2016
"3630","1013","40-44","2480","Female",2016
"3631","1014","40-44","1345","Female",2016
"3632","1100","40-44","4570","Female",2016
"3633","1211","40-44","1710","Female",2016
"3634","1212","40-44","1705","Female",2016
"3635","1223","40-44","2390","Female",2016
