"","clsc.age.pry.CLSC_code","clsc.age.pry.Age","clsc.age.pry.Count","clsc.age.pry.Sex","clsc.age.pry.Year"
"4790","6313","/5-9years;Females","1320","Female",2011
"4791","6314","/5-9years;Females","290","Female",2011
"4792","6321","/5-9years;Females","655","Female",2011
"4793","6322","/5-9years;Females","780","Female",2011
"4794","6323","/5-9years;Females","465","Female",2011
"4795","6324","/5-9years;Females","115","Female",2011
"4796","6411","/5-9years;Females","1425","Female",2011
"4797","6412","/5-9years;Females","2795","Female",2011
"4798","6421","/5-9years;Females","1775","Female",2011
"4799","6422","/5-9years;Females","2335","Female",2011
"4800","6431","/5-9years;Females","1125","Female",2011
"4801","6432","/5-9years;Females","745","Female",2011
"4802","6511","/5-9years;Females","1715","Female",2011
"4803","6512","/5-9years;Females","2110","Female",2011
"4804","6521","/5-9years;Females","1510","Female",2011
"4805","6522","/5-9years;Females","1065","Female",2011
"4806","6523","/5-9years;Females","1115","Female",2011
"4807","6524","/5-9years;Females","875","Female",2011
"4808","6531","/5-9years;Females","1755","Female",2011
"4809","6532","/5-9years;Females","730","Female",2011
"4810","6533","/5-9years;Females","835","Female",2011
"4811","7111","/5-9years;Females","495","Female",2011
"4812","7121","/5-9years;Females","445","Female",2011
"4813","7131","/5-9years;Females","980","Female",2011
"4814","7151","/5-9years;Females","310","Female",2011
"4815","7152","/5-9years;Females","300","Female",2011
"4816","8111","/5-9years;Females","590","Female",2011
"4817","8121","/5-9years;Females","640","Female",2011
"4818","8131","/5-9years;Females","960","Female",2011
"4819","8141","/5-9years;Females","1150","Female",2011
"4820","8151","/5-9years;Females","395","Female",2011
"4821","8152","/5-9years;Females","80","Female",2011
"4822","9111","/5-9years;Females","120","Female",2011
"4823","9121","/5-9years;Females","145","Female",2011
"4824","9122","/5-9years;Females","120","Female",2011
"4825","9123","/5-9years;Females","735","Female",2011
"4826","9131","/5-9years;Females","190","Female",2011
"4827","9141","/5-9years;Females","715","Female",2011
"4828","9151","/5-9years;Females","165","Female",2011
"4829","9161","/5-9years;Females","125","Female",2011
"4830","9171","/5-9years;Females","30","Female",2011
"4831","10011","/5-9years;Females","45","Female",2011
"4832","10012","/5-9years;Females","60","Female",2011
"4833","10013","/5-9years;Females","55","Female",2011
"4834","10014","/5-9years;Females","260","Female",2011
"4835","11111","/5-9years;Females","370","Female",2011
"4836","11112","/5-9years;Females","325","Female",2011
"4837","11121","/5-9years;Females","230","Female",2011
"4838","11131","/5-9years;Females","20","Female",2011
"4839","11132","/5-9years;Females","305","Female",2011
"4840","11133","/5-9years;Females","10","Female",2011
"4841","11141","/5-9years;Females","290","Female",2011
"4842","11211","/5-9years;Females","255","Female",2011
"4843","12111","/5-9years;Females","775","Female",2011
"4844","12112","/5-9years;Females","2840","Female",2011
"4845","12113","/5-9years;Females","1110","Female",2011
"4846","12114","/5-9years;Females","905","Female",2011
"4847","12115","/5-9years;Females","820","Female",2011
"4848","12121","/5-9years;Females","895","Female",2011
"4849","12131","/5-9years;Females","535","Female",2011
"4850","12132","/5-9years;Females","1310","Female",2011
"4851","12141","/5-9years;Females","380","Female",2011
"4852","12151","/5-9years;Females","490","Female",2011
"4853","12152","/5-9years;Females","380","Female",2011
"4854","13111","/5-9years;Females","4110","Female",2011
"4855","13112","/5-9years;Females","1720","Female",2011
"4856","13113","/5-9years;Females","1880","Female",2011
"4857","13114","/5-9years;Females","3045","Female",2011
"4858","14111","/5-9years;Females","990","Female",2011
"4859","14112","/5-9years;Females","1260","Female",2011
"4860","14113","/5-9years;Females","1380","Female",2011
"4861","14114","/5-9years;Females","985","Female",2011
"4862","14121","/5-9years;Females","4510","Female",2011
"4863","14122","/5-9years;Females","2970","Female",2011
"4864","15111","/5-9years;Females","685","Female",2011
"4865","15121","/5-9years;Females","930","Female",2011
"4866","15131","/5-9years;Females","740","Female",2011
"4867","15141","/5-9years;Females","710","Female",2011
"4868","15151","/5-9years;Females","3000","Female",2011
"4869","15161","/5-9years;Females","3540","Female",2011
"4870","15171","/5-9years;Females","4890","Female",2011
"4871","16111","/5-9years;Females","3015","Female",2011
"4872","16112","/5-9years;Females","1935","Female",2011
"4873","16121","/5-9years;Females","1960","Female",2011
"4874","16122","/5-9years;Females","2795","Female",2011
"4875","16211","/5-9years;Females","1285","Female",2011
"4876","16212","/5-9years;Females","1555","Female",2011
"4877","16213","/5-9years;Females","3485","Female",2011
"4878","16221","/5-9years;Females","3220","Female",2011
"4879","16222","/5-9years;Females","2020","Female",2011
"4880","16223","/5-9years;Females","380","Female",2011
"4881","16231","/5-9years;Females","1050","Female",2011
"4882","16311","/5-9years;Females","4550","Female",2011
"4883","16321","/5-9years;Females","1105","Female",2011
"4884","16331","/5-9years;Females","445","Female",2011
"4885","16341","/5-9years;Females","1840","Female",2011
"4886","16342","/5-9years;Females","3185","Female",2011
"4887","16343","/5-9years;Females","725","Female",2011
"4888","17011","/5-9years;Females","405","Female",2011
"4889","17012","/5-9years;Females","250","Female",2011
"4890","18011","/5-9years;Females","800","Female",2011
"4891","1111","/50-54years;Females","985","Female",2011
"4892","1121","/50-54years;Females","1490","Female",2011
"4893","1131","/50-54years;Females","980","Female",2011
"4894","1141","/50-54years;Females","410","Female",2011
"4895","1151","/50-54years;Females","2600","Female",2011
"4896","1161","/50-54years;Females","915","Female",2011
"4897","1171","/50-54years;Females","1115","Female",2011
"4898","1181","/50-54years;Females","915","Female",2011
"4899","2111","/50-54years;Females","1525","Female",2011
"4900","2121","/50-54years;Females","1230","Female",2011
"4901","2131","/50-54years;Females","2485","Female",2011
"4902","2141","/50-54years;Females","3035","Female",2011
"4903","2151","/50-54years;Females","3445","Female",2011
"4904","2161","/50-54years;Females","1145","Female",2011
"4905","3111","/50-54years;Females","2165","Female",2011
"4906","3121","/50-54years;Females","3085","Female",2011
"4907","3122","/50-54years;Females","2100","Female",2011
"4908","3123","/50-54years;Females","2940","Female",2011
"4909","3124","/50-54years;Females","1225","Female",2011
"4910","3125","/50-54years;Females","960","Female",2011
"4911","3126","/50-54years;Females","2410","Female",2011
"4912","3131","/50-54years;Females","3415","Female",2011
"4913","3132","/50-54years;Females","4260","Female",2011
"4914","3133","/50-54years;Females","3825","Female",2011
"4915","3134","/50-54years;Females","1400","Female",2011
"4916","3141","/50-54years;Females","595","Female",2011
"4917","3142","/50-54years;Females","795","Female",2011
"4918","4111","/50-54years;Females","665","Female",2011
"4919","4121","/50-54years;Females","635","Female",2011
"4920","4122","/50-54years;Females","595","Female",2011
"4921","4131","/50-54years;Females","1145","Female",2011
"4922","4141","/50-54years;Females","3240","Female",2011
"4923","4151","/50-54years;Females","3700","Female",2011
"4924","4152","/50-54years;Females","2255","Female",2011
"4925","4161","/50-54years;Females","1025","Female",2011
"4926","4162","/50-54years;Females","885","Female",2011
"4927","4171","/50-54years;Females","3970","Female",2011
"4928","4181","/50-54years;Females","2825","Female",2011
"4929","4182","/50-54years;Females","930","Female",2011
"4930","5111","/50-54years;Females","2250","Female",2011
"4931","5121","/50-54years;Females","4190","Female",2011
"4932","5131","/50-54years;Females","2145","Female",2011
"4933","5141","/50-54years;Females","810","Female",2011
"4934","5151","/50-54years;Females","6025","Female",2011
"4935","5161","/50-54years;Females","1280","Female",2011
"4936","5171","/50-54years;Females","600","Female",2011
"4937","5181","/50-54years;Females","955","Female",2011
"4938","5191","/50-54years;Females","980","Female",2011
"4939","6111","/50-54years;Females","3700","Female",2011
"4940","6112","/50-54years;Females","3750","Female",2011
"4941","6113","/50-54years;Females","2080","Female",2011
"4942","6121","/50-54years;Females","2580","Female",2011
"4943","6122","/50-54years;Females","2915","Female",2011
"4944","6211","/50-54years;Females","1470","Female",2011
"4945","6212","/50-54years;Females","2575","Female",2011
"4946","6221","/50-54years;Females","805","Female",2011
"4947","6222","/50-54years;Females","1570","Female",2011
"4948","6223","/50-54years;Females","1110","Female",2011
"4949","6224","/50-54years;Females","1500","Female",2011
"4950","6225","/50-54years;Females","1665","Female",2011
"4951","6311","/50-54years;Females","915","Female",2011
"4952","6312","/50-54years;Females","1225","Female",2011
"4953","6313","/50-54years;Females","2605","Female",2011
"4954","6314","/50-54years;Females","475","Female",2011
"4955","6321","/50-54years;Females","1075","Female",2011
"4956","6322","/50-54years;Females","1555","Female",2011
"4957","6323","/50-54years;Females","900","Female",2011
"4958","6324","/50-54years;Females","395","Female",2011
"4959","6411","/50-54years;Females","1700","Female",2011
"4960","6412","/50-54years;Females","2805","Female",2011
"4961","6421","/50-54years;Females","3040","Female",2011
"4962","6422","/50-54years;Females","2840","Female",2011
"4963","6431","/50-54years;Females","1975","Female",2011
"4964","6432","/50-54years;Females","1485","Female",2011
"4965","6511","/50-54years;Females","1845","Female",2011
"4966","6512","/50-54years;Females","2455","Female",2011
"4967","6521","/50-54years;Females","2345","Female",2011
"4968","6522","/50-54years;Females","1580","Female",2011
"4969","6523","/50-54years;Females","2705","Female",2011
"4970","6524","/50-54years;Females","2010","Female",2011
"4971","6531","/50-54years;Females","3225","Female",2011
"4972","6532","/50-54years;Females","1705","Female",2011
"4973","6533","/50-54years;Females","1480","Female",2011
"4974","7111","/50-54years;Females","870","Female",2011
"4975","7121","/50-54years;Females","1000","Female",2011
"4976","7131","/50-54years;Females","1385","Female",2011
"4977","7151","/50-54years;Females","615","Female",2011
"4978","7152","/50-54years;Females","810","Female",2011
"4979","8111","/50-54years;Females","995","Female",2011
"4980","8121","/50-54years;Females","1095","Female",2011
"4981","8131","/50-54years;Females","1805","Female",2011
"4982","8141","/50-54years;Females","1895","Female",2011
"4983","8151","/50-54years;Females","595","Female",2011
"4984","8152","/50-54years;Females","145","Female",2011
"4985","9111","/50-54years;Females","135","Female",2011
"4986","9121","/50-54years;Females","255","Female",2011
"4987","9122","/50-54years;Females","315","Female",2011
"4988","9123","/50-54years;Females","1585","Female",2011
"4989","9131","/50-54years;Females","335","Female",2011
"4990","9141","/50-54years;Females","980","Female",2011
"4991","9151","/50-54years;Females","295","Female",2011
"4992","9161","/50-54years;Females","195","Female",2011
"4993","9171","/50-54years;Females","20","Female",2011
"4994","10011","/50-54years;Females","75","Female",2011
"4995","10012","/50-54years;Females","70","Female",2011
"4996","10013","/50-54years;Females","110","Female",2011
"4997","10014","/50-54years;Females","395","Female",2011
"4998","11111","/50-54years;Females","700","Female",2011
"4999","11112","/50-54years;Females","855","Female",2011
"5000","11121","/50-54years;Females","585","Female",2011
"5001","11131","/50-54years;Females","145","Female",2011
"5002","11132","/50-54years;Females","855","Female",2011
"5003","11133","/50-54years;Females","40","Female",2011
"5004","11141","/50-54years;Females","845","Female",2011
"5005","11211","/50-54years;Females","680","Female",2011
"5006","12111","/50-54years;Females","1170","Female",2011
"5007","12112","/50-54years;Females","3705","Female",2011
"5008","12113","/50-54years;Females","2430","Female",2011
"5009","12114","/50-54years;Females","1425","Female",2011
"5010","12115","/50-54years;Females","1095","Female",2011
"5011","12121","/50-54years;Females","1835","Female",2011
"5012","12131","/50-54years;Females","740","Female",2011
"5013","12132","/50-54years;Females","2175","Female",2011
"5014","12141","/50-54years;Females","805","Female",2011
"5015","12151","/50-54years;Females","910","Female",2011
"5016","12152","/50-54years;Females","880","Female",2011
"5017","13111","/50-54years;Females","5725","Female",2011
"5018","13112","/50-54years;Females","2555","Female",2011
"5019","13113","/50-54years;Females","3640","Female",2011
"5020","13114","/50-54years;Females","4080","Female",2011
"5021","14111","/50-54years;Females","2420","Female",2011
"5022","14112","/50-54years;Females","1970","Female",2011
"5023","14113","/50-54years;Females","2895","Female",2011
"5024","14114","/50-54years;Females","1825","Female",2011
"5025","14121","/50-54years;Females","6080","Female",2011
"5026","14122","/50-54years;Females","5605","Female",2011
"5027","15111","/50-54years;Females","1715","Female",2011
"5028","15121","/50-54years;Females","2200","Female",2011
"5029","15131","/50-54years;Females","2130","Female",2011
"5030","15141","/50-54years;Females","1480","Female",2011
"5031","15151","/50-54years;Females","4470","Female",2011
"5032","15161","/50-54years;Females","5575","Female",2011
"5033","15171","/50-54years;Females","6585","Female",2011
"5034","16111","/50-54years;Females","4935","Female",2011
"5035","16112","/50-54years;Females","3760","Female",2011
"5036","16121","/50-54years;Females","2550","Female",2011
"5037","16122","/50-54years;Females","4750","Female",2011
"5038","16211","/50-54years;Females","2630","Female",2011
"5039","16212","/50-54years;Females","3040","Female",2011
"5040","16213","/50-54years;Females","5045","Female",2011
"5041","16221","/50-54years;Females","4525","Female",2011
"5042","16222","/50-54years;Females","3495","Female",2011
"5043","16223","/50-54years;Females","640","Female",2011
"5044","16231","/50-54years;Females","2360","Female",2011
"5045","16311","/50-54years;Females","5475","Female",2011
"5046","16321","/50-54years;Females","2555","Female",2011
"5047","16331","/50-54years;Females","925","Female",2011
"5048","16341","/50-54years;Females","3030","Female",2011
"5049","16342","/50-54years;Females","4175","Female",2011
"5050","16343","/50-54years;Females","1115","Female",2011
"5051","17011","/50-54years;Females","120","Female",2011
"5052","17012","/50-54years;Females","115","Female",2011
"5053","18011","/50-54years;Females","335","Female",2011
"5054","1111","/55-59years;Females","945","Female",2011
"5055","1121","/55-59years;Females","1515","Female",2011
"5056","1131","/55-59years;Females","935","Female",2011
"5057","1141","/55-59years;Females","455","Female",2011
"5058","1151","/55-59years;Females","2555","Female",2011
"5059","1161","/55-59years;Females","835","Female",2011
"5060","1171","/55-59years;Females","1055","Female",2011
"5061","1181","/55-59years;Females","805","Female",2011
"5062","2111","/55-59years;Females","1320","Female",2011
"5063","2121","/55-59years;Females","1120","Female",2011
"5064","2131","/55-59years;Females","2115","Female",2011
"5065","2141","/55-59years;Females","2690","Female",2011
"5066","2151","/55-59years;Females","3190","Female",2011
"5067","2161","/55-59years;Females","945","Female",2011
"5068","3111","/55-59years;Females","2105","Female",2011
"5069","3121","/55-59years;Females","2810","Female",2011
"5070","3122","/55-59years;Females","1915","Female",2011
"5071","3123","/55-59years;Females","3190","Female",2011
"5072","3124","/55-59years;Females","1610","Female",2011
"5073","3125","/55-59years;Females","1010","Female",2011
"5074","3126","/55-59years;Females","2305","Female",2011
"5075","3131","/55-59years;Females","2820","Female",2011
"5076","3132","/55-59years;Females","4020","Female",2011
"5077","3133","/55-59years;Females","3375","Female",2011
"5078","3134","/55-59years;Females","1385","Female",2011
"5079","3141","/55-59years;Females","595","Female",2011
"5080","3142","/55-59years;Females","745","Female",2011
"5081","4111","/55-59years;Females","550","Female",2011
"5082","4121","/55-59years;Females","675","Female",2011
"5083","4122","/55-59years;Females","550","Female",2011
"5084","4131","/55-59years;Females","1080","Female",2011
"5085","4141","/55-59years;Females","2950","Female",2011
"5086","4151","/55-59years;Females","3600","Female",2011
"5087","4152","/55-59years;Females","1990","Female",2011
"5088","4161","/55-59years;Females","925","Female",2011
"5089","4162","/55-59years;Females","810","Female",2011
"5090","4171","/55-59years;Females","3775","Female",2011
"5091","4181","/55-59years;Females","2775","Female",2011
"5092","4182","/55-59years;Females","925","Female",2011
"5093","5111","/55-59years;Females","2240","Female",2011
"5094","5121","/55-59years;Females","3785","Female",2011
"5095","5131","/55-59years;Females","2230","Female",2011
"5096","5141","/55-59years;Females","640","Female",2011
"5097","5151","/55-59years;Females","5715","Female",2011
"5098","5161","/55-59years;Females","1170","Female",2011
"5099","5171","/55-59years;Females","660","Female",2011
"5100","5181","/55-59years;Females","855","Female",2011
"5101","5191","/55-59years;Females","990","Female",2011
"5102","6111","/55-59years;Females","3160","Female",2011
"5103","6112","/55-59years;Females","3015","Female",2011
"5104","6113","/55-59years;Females","1970","Female",2011
"5105","6121","/55-59years;Females","2160","Female",2011
"5106","6122","/55-59years;Females","2765","Female",2011
"5107","6211","/55-59years;Females","1605","Female",2011
"5108","6212","/55-59years;Females","2420","Female",2011
"5109","6221","/55-59years;Females","735","Female",2011
"5110","6222","/55-59years;Females","1490","Female",2011
"5111","6223","/55-59years;Females","965","Female",2011
"5112","6224","/55-59years;Females","1295","Female",2011
"5113","6225","/55-59years;Females","1675","Female",2011
"5114","6311","/55-59years;Females","805","Female",2011
"5115","6312","/55-59years;Females","1135","Female",2011
"5116","6313","/55-59years;Females","2445","Female",2011
"5117","6314","/55-59years;Females","415","Female",2011
"5118","6321","/55-59years;Females","955","Female",2011
"5119","6322","/55-59years;Females","1420","Female",2011
"5120","6323","/55-59years;Females","830","Female",2011
"5121","6324","/55-59years;Females","430","Female",2011
"5122","6411","/55-59years;Females","1545","Female",2011
"5123","6412","/55-59years;Females","2460","Female",2011
"5124","6421","/55-59years;Females","2820","Female",2011
"5125","6422","/55-59years;Females","2700","Female",2011
"5126","6431","/55-59years;Females","1700","Female",2011
"5127","6432","/55-59years;Females","1230","Female",2011
"5128","6511","/55-59years;Females","1610","Female",2011
"5129","6512","/55-59years;Females","2235","Female",2011
"5130","6521","/55-59years;Females","2040","Female",2011
"5131","6522","/55-59years;Females","1555","Female",2011
"5132","6523","/55-59years;Females","2245","Female",2011
"5133","6524","/55-59years;Females","1750","Female",2011
"5134","6531","/55-59years;Females","2985","Female",2011
"5135","6532","/55-59years;Females","1655","Female",2011
"5136","6533","/55-59years;Females","1370","Female",2011
"5137","7111","/55-59years;Females","815","Female",2011
"5138","7121","/55-59years;Females","925","Female",2011
"5139","7131","/55-59years;Females","1095","Female",2011
"5140","7151","/55-59years;Females","470","Female",2011
"5141","7152","/55-59years;Females","805","Female",2011
"5142","8111","/55-59years;Females","865","Female",2011
"5143","8121","/55-59years;Females","960","Female",2011
"5144","8131","/55-59years;Females","1555","Female",2011
"5145","8141","/55-59years;Females","1625","Female",2011
"5146","8151","/55-59years;Females","555","Female",2011
"5147","8152","/55-59years;Females","125","Female",2011
"5148","9111","/55-59years;Females","90","Female",2011
"5149","9121","/55-59years;Females","230","Female",2011
"5150","9122","/55-59years;Females","300","Female",2011
"5151","9123","/55-59years;Females","1275","Female",2011
"5152","9131","/55-59years;Females","305","Female",2011
"5153","9141","/55-59years;Females","855","Female",2011
"5154","9151","/55-59years;Females","280","Female",2011
"5155","9161","/55-59years;Females","170","Female",2011
"5156","9171","/55-59years;Females","5","Female",2011
"5157","10011","/55-59years;Females","45","Female",2011
"5158","10012","/55-59years;Females","60","Female",2011
"5159","10013","/55-59years;Females","105","Female",2011
"5160","10014","/55-59years;Females","295","Female",2011
"5161","11111","/55-59years;Females","650","Female",2011
"5162","11112","/55-59years;Females","845","Female",2011
"5163","11121","/55-59years;Females","620","Female",2011
"5164","11131","/55-59years;Females","135","Female",2011
"5165","11132","/55-59years;Females","755","Female",2011
"5166","11133","/55-59years;Females","35","Female",2011
"5167","11141","/55-59years;Females","845","Female",2011
"5168","11211","/55-59years;Females","565","Female",2011
"5169","12111","/55-59years;Females","1035","Female",2011
"5170","12112","/55-59years;Females","3395","Female",2011
"5171","12113","/55-59years;Females","2270","Female",2011
"5172","12114","/55-59years;Females","1350","Female",2011
"5173","12115","/55-59years;Females","1060","Female",2011
"5174","12121","/55-59years;Females","1975","Female",2011
"5175","12131","/55-59years;Females","735","Female",2011
"5176","12132","/55-59years;Females","1900","Female",2011
"5177","12141","/55-59years;Females","725","Female",2011
"5178","12151","/55-59years;Females","1000","Female",2011
"5179","12152","/55-59years;Females","820","Female",2011
"5180","13111","/55-59years;Females","4375","Female",2011
"5181","13112","/55-59years;Females","1980","Female",2011
"5182","13113","/55-59years;Females","3320","Female",2011
"5183","13114","/55-59years;Females","3660","Female",2011
"5184","14111","/55-59years;Females","2225","Female",2011
"5185","14112","/55-59years;Females","1715","Female",2011
"5186","14113","/55-59years;Females","2680","Female",2011
"5187","14114","/55-59years;Females","1675","Female",2011
"5188","14121","/55-59years;Females","4750","Female",2011
"5189","14122","/55-59years;Females","4510","Female",2011
"5190","15111","/55-59years;Females","1710","Female",2011
"5191","15121","/55-59years;Females","2035","Female",2011
"5192","15131","/55-59years;Females","2120","Female",2011
"5193","15141","/55-59years;Females","1365","Female",2011
"5194","15151","/55-59years;Females","3650","Female",2011
"5195","15161","/55-59years;Females","4740","Female",2011
"5196","15171","/55-59years;Females","4950","Female",2011
"5197","16111","/55-59years;Females","4815","Female",2011
"5198","16112","/55-59years;Females","3035","Female",2011
"5199","16121","/55-59years;Females","1970","Female",2011
"5200","16122","/55-59years;Females","4235","Female",2011
"5201","16211","/55-59years;Females","2405","Female",2011
"5202","16212","/55-59years;Females","2710","Female",2011
"5203","16213","/55-59years;Females","4120","Female",2011
"5204","16221","/55-59years;Females","4020","Female",2011
"5205","16222","/55-59years;Females","3295","Female",2011
"5206","16223","/55-59years;Females","575","Female",2011
"5207","16231","/55-59years;Females","2460","Female",2011
"5208","16311","/55-59years;Females","4730","Female",2011
"5209","16321","/55-59years;Females","2285","Female",2011
"5210","16331","/55-59years;Females","845","Female",2011
"5211","16341","/55-59years;Females","2360","Female",2011
"5212","16342","/55-59years;Females","3175","Female",2011
"5213","16343","/55-59years;Females","865","Female",2011
"5214","17011","/55-59years;Females","85","Female",2011
"5215","17012","/55-59years;Females","85","Female",2011
"5216","18011","/55-59years;Females","285","Female",2011
"5217","1111","/60-64years;Females","895","Female",2011
"5218","1121","/60-64years;Females","1325","Female",2011
"5219","1131","/60-64years;Females","840","Female",2011
"5220","1141","/60-64years;Females","415","Female",2011
"5221","1151","/60-64years;Females","2250","Female",2011
"5222","1161","/60-64years;Females","770","Female",2011
"5223","1171","/60-64years;Females","995","Female",2011
"5224","1181","/60-64years;Females","700","Female",2011
"5225","2111","/60-64years;Females","1260","Female",2011
"5226","2121","/60-64years;Females","970","Female",2011
"5227","2131","/60-64years;Females","1725","Female",2011
"5228","2141","/60-64years;Females","2240","Female",2011
"5229","2151","/60-64years;Females","2725","Female",2011
"5230","2161","/60-64years;Females","815","Female",2011
"5231","3111","/60-64years;Females","1855","Female",2011
"5232","3121","/60-64years;Females","2300","Female",2011
"5233","3122","/60-64years;Females","1565","Female",2011
"5234","3123","/60-64years;Females","3105","Female",2011
"5235","3124","/60-64years;Females","1585","Female",2011
"5236","3125","/60-64years;Females","820","Female",2011
"5237","3126","/60-64years;Females","2250","Female",2011
"5238","3131","/60-64years;Females","2505","Female",2011
"5239","3132","/60-64years;Females","3875","Female",2011
"5240","3133","/60-64years;Females","2965","Female",2011
"5241","3134","/60-64years;Females","1290","Female",2011
"5242","3141","/60-64years;Females","590","Female",2011
"5243","3142","/60-64years;Females","685","Female",2011
"5244","4111","/60-64years;Females","485","Female",2011
"5245","4121","/60-64years;Females","600","Female",2011
"5246","4122","/60-64years;Females","480","Female",2011
"5247","4131","/60-64years;Females","955","Female",2011
"5248","4141","/60-64years;Females","2625","Female",2011
"5249","4151","/60-64years;Females","3255","Female",2011
"5250","4152","/60-64years;Females","1820","Female",2011
"5251","4161","/60-64years;Females","825","Female",2011
"5252","4162","/60-64years;Females","735","Female",2011
"5253","4171","/60-64years;Females","3510","Female",2011
"5254","4181","/60-64years;Females","2505","Female",2011
"5255","4182","/60-64years;Females","855","Female",2011
"5256","5111","/60-64years;Females","2185","Female",2011
"5257","5121","/60-64years;Females","3375","Female",2011
"5258","5131","/60-64years;Females","2345","Female",2011
"5259","5141","/60-64years;Females","635","Female",2011
"5260","5151","/60-64years;Females","5155","Female",2011
"5261","5161","/60-64years;Females","1065","Female",2011
"5262","5171","/60-64years;Females","640","Female",2011
"5263","5181","/60-64years;Females","810","Female",2011
"5264","5191","/60-64years;Females","830","Female",2011
"5265","6111","/60-64years;Females","2660","Female",2011
"5266","6112","/60-64years;Females","2410","Female",2011
"5267","6113","/60-64years;Females","1755","Female",2011
"5268","6121","/60-64years;Females","1865","Female",2011
"5269","6122","/60-64years;Females","2525","Female",2011
"5270","6211","/60-64years;Females","1750","Female",2011
"5271","6212","/60-64years;Females","2170","Female",2011
"5272","6221","/60-64years;Females","690","Female",2011
"5273","6222","/60-64years;Females","1380","Female",2011
"5274","6223","/60-64years;Females","885","Female",2011
"5275","6224","/60-64years;Females","1220","Female",2011
"5276","6225","/60-64years;Females","1790","Female",2011
"5277","6311","/60-64years;Females","720","Female",2011
"5278","6312","/60-64years;Females","970","Female",2011
"5279","6313","/60-64years;Females","2085","Female",2011
"5280","6314","/60-64years;Females","345","Female",2011
"5281","6321","/60-64years;Females","815","Female",2011
"5282","6322","/60-64years;Females","1125","Female",2011
"5283","6323","/60-64years;Females","685","Female",2011
"5284","6324","/60-64years;Females","430","Female",2011
"5285","6411","/60-64years;Females","1475","Female",2011
"5286","6412","/60-64years;Females","2380","Female",2011
"5287","6421","/60-64years;Females","2480","Female",2011
"5288","6422","/60-64years;Females","2570","Female",2011
"5289","6431","/60-64years;Females","1365","Female",2011
"5290","6432","/60-64years;Females","1025","Female",2011
"5291","6511","/60-64years;Females","1425","Female",2011
"5292","6512","/60-64years;Females","2385","Female",2011
"5293","6521","/60-64years;Females","1875","Female",2011
"5294","6522","/60-64years;Females","1500","Female",2011
"5295","6523","/60-64years;Females","1775","Female",2011
"5296","6524","/60-64years;Females","1485","Female",2011
"5297","6531","/60-64years;Females","2495","Female",2011
"5298","6532","/60-64years;Females","1430","Female",2011
"5299","6533","/60-64years;Females","1085","Female",2011
"5300","7111","/60-64years;Females","800","Female",2011
"5301","7121","/60-64years;Females","850","Female",2011
"5302","7131","/60-64years;Females","805","Female",2011
"5303","7151","/60-64years;Females","430","Female",2011
"5304","7152","/60-64years;Females","770","Female",2011
"5305","8111","/60-64years;Females","675","Female",2011
"5306","8121","/60-64years;Females","815","Female",2011
"5307","8131","/60-64years;Females","1280","Female",2011
"5308","8141","/60-64years;Females","1320","Female",2011
"5309","8151","/60-64years;Females","425","Female",2011
"5310","8152","/60-64years;Females","115","Female",2011
"5311","9111","/60-64years;Females","45","Female",2011
"5312","9121","/60-64years;Females","215","Female",2011
"5313","9122","/60-64years;Females","240","Female",2011
"5314","9123","/60-64years;Females","1050","Female",2011
"5315","9131","/60-64years;Females","235","Female",2011
"5316","9141","/60-64years;Females","705","Female",2011
"5317","9151","/60-64years;Females","230","Female",2011
"5318","9161","/60-64years;Females","140","Female",2011
"5319","9171","/60-64years;Females","5","Female",2011
"5320","10011","/60-64years;Females","45","Female",2011
"5321","10012","/60-64years;Females","40","Female",2011
"5322","10013","/60-64years;Females","85","Female",2011
"5323","10014","/60-64years;Females","220","Female",2011
"5324","11111","/60-64years;Females","620","Female",2011
"5325","11112","/60-64years;Females","790","Female",2011
"5326","11121","/60-64years;Females","535","Female",2011
"5327","11131","/60-64years;Females","135","Female",2011
"5328","11132","/60-64years;Females","605","Female",2011
"5329","11133","/60-64years;Females","35","Female",2011
"5330","11141","/60-64years;Females","820","Female",2011
"5331","11211","/60-64years;Females","520","Female",2011
"5332","12111","/60-64years;Females","1020","Female",2011
"5333","12112","/60-64years;Females","2930","Female",2011
"5334","12113","/60-64years;Females","2100","Female",2011
"5335","12114","/60-64years;Females","1285","Female",2011
"5336","12115","/60-64years;Females","880","Female",2011
"5337","12121","/60-64years;Females","1935","Female",2011
"5338","12131","/60-64years;Females","645","Female",2011
"5339","12132","/60-64years;Females","1725","Female",2011
"5340","12141","/60-64years;Females","660","Female",2011
"5341","12151","/60-64years;Females","1005","Female",2011
"5342","12152","/60-64years;Females","750","Female",2011
"5343","13111","/60-64years;Females","3350","Female",2011
"5344","13112","/60-64years;Females","1615","Female",2011
"5345","13113","/60-64years;Females","2760","Female",2011
"5346","13114","/60-64years;Females","3315","Female",2011
"5347","14111","/60-64years;Females","2180","Female",2011
"5348","14112","/60-64years;Females","1425","Female",2011
"5349","14113","/60-64years;Females","2480","Female",2011
"5350","14114","/60-64years;Females","1530","Female",2011
"5351","14121","/60-64years;Females","3960","Female",2011
"5352","14122","/60-64years;Females","3905","Female",2011
"5353","15111","/60-64years;Females","1620","Female",2011
"5354","15121","/60-64years;Females","2015","Female",2011
"5355","15131","/60-64years;Females","2090","Female",2011
