"","clsc.age.pry.CLSC_code","clsc.age.pry.Age","clsc.age.pry.Count","clsc.age.pry.Sex","clsc.age.pry.Year"
"4717","6411","40 - 44","1870","Female",2006
"4718","6412","40 - 44","2970","Female",2006
"4719","6421","40 - 44","2760","Female",2006
"4720","6422","40 - 44","2945","Female",2006
"4721","6431","40 - 44","2130","Female",2006
"4722","6432","40 - 44","1650","Female",2006
"4723","6511","40 - 44","2085","Female",2006
"4724","6512","40 - 44","2690","Female",2006
"4725","6521","40 - 44","2270","Female",2006
"4726","6522","40 - 44","1515","Female",2006
"4727","6523","40 - 44","2325","Female",2006
"4728","6524","40 - 44","1670","Female",2006
"4729","6531","40 - 44","3225","Female",2006
"4730","6532","40 - 44","1500","Female",2006
"4731","6533","40 - 44","1595","Female",2006
"4732","7111","40 - 44","805","Female",2006
"4733","7121","40 - 44","845","Female",2006
"4734","7131","40 - 44","1575","Female",2006
"4735","7141","40 - 44","2005","Female",2006
"4736","7142","40 - 44","2765","Female",2006
"4737","7143","40 - 44","5455","Female",2006
"4738","7151","40 - 44","1595","Female",2006
"4739","7152","40 - 44","635","Female",2006
"4740","8111","40 - 44","830","Female",2006
"4741","8121","40 - 44","1000","Female",2006
"4742","8131","40 - 44","1675","Female",2006
"4743","8141","40 - 44","1815","Female",2006
"4744","8151","40 - 44","515","Female",2006
"4745","8152","40 - 44","165","Female",2006
"4746","9111","40 - 44","170","Female",2006
"4747","9121","40 - 44","245","Female",2006
"4748","9122","40 - 44","285","Female",2006
"4749","9123","40 - 44","1530","Female",2006
"4750","9131","40 - 44","325","Female",2006
"4751","9141","40 - 44","1195","Female",2006
"4752","9151","40 - 44","250","Female",2006
"4753","9161","40 - 44","240","Female",2006
"4754","9171","40 - 44","25","Female",2006
"4755","10011","40 - 44","55","Female",2006
"4756","10012","40 - 44","70","Female",2006
"4757","10013","40 - 44","125","Female",2006
"4758","10014","40 - 44","450","Female",2006
"4759","11111","40 - 44","635","Female",2006
"4760","11112","40 - 44","710","Female",2006
"4761","11121","40 - 44","470","Female",2006
"4762","11131","40 - 44","105","Female",2006
"4763","11132","40 - 44","665","Female",2006
"4764","11133","40 - 44","20","Female",2006
"4765","11141","40 - 44","695","Female",2006
"4766","11211","40 - 44","600","Female",2006
"4767","12111","40 - 44","1095","Female",2006
"4768","12112","40 - 44","3735","Female",2006
"4769","12113","40 - 44","1985","Female",2006
"4770","12114","40 - 44","1295","Female",2006
"4771","12115","40 - 44","1000","Female",2006
"4772","12121","40 - 44","1495","Female",2006
"4773","12131","40 - 44","675","Female",2006
"4774","12132","40 - 44","1995","Female",2006
"4775","12141","40 - 44","695","Female",2006
"4776","12151","40 - 44","930","Female",2006
"4777","12152","40 - 44","720","Female",2006
"4778","13111","40 - 44","6105","Female",2006
"4779","13112","40 - 44","2395","Female",2006
"4780","13113","40 - 44","3335","Female",2006
"4781","13114","40 - 44","4400","Female",2006
"4782","14111","40 - 44","1935","Female",2006
"4783","14112","40 - 44","1870","Female",2006
"4784","14113","40 - 44","2345","Female",2006
"4785","14114","40 - 44","1710","Female",2006
"4786","14121","40 - 44","6330","Female",2006
"4787","14122","40 - 44","5225","Female",2006
"4788","15111","40 - 44","1435","Female",2006
"4789","15121","40 - 44","1830","Female",2006
"4790","15131","40 - 44","1560","Female",2006
"4791","15141","40 - 44","1245","Female",2006
"4792","15151","40 - 44","4685","Female",2006
"4793","15161","40 - 44","5510","Female",2006
"4794","15171","40 - 44","7330","Female",2006
"4795","16111","40 - 44","4445","Female",2006
"4796","16112","40 - 44","3540","Female",2006
"4797","16121","40 - 44","2710","Female",2006
"4798","16122","40 - 44","4405","Female",2006
"4799","16211","40 - 44","2280","Female",2006
"4800","16212","40 - 44","2800","Female",2006
"4801","16213","40 - 44","5315","Female",2006
"4802","16221","40 - 44","4570","Female",2006
"4803","16222","40 - 44","3210","Female",2006
"4804","16223","40 - 44","595","Female",2006
"4805","16231","40 - 44","1865","Female",2006
"4806","16311","40 - 44","5840","Female",2006
"4807","16321","40 - 44","2255","Female",2006
"4808","16331","40 - 44","890","Female",2006
"4809","16341","40 - 44","2775","Female",2006
"4810","16342","40 - 44","4685","Female",2006
"4811","16343","40 - 44","1020","Female",2006
"4812","17011","40 - 44","175","Female",2006
"4813","17012","40 - 44","135","Female",2006
"4814","18011","40 - 44","435","Female",2006
"4815","1111","45 - 49","985","Female",2006
"4816","1121","45 - 49","1490","Female",2006
"4817","1131","45 - 49","990","Female",2006
"4818","1141","45 - 49","370","Female",2006
"4819","1151","45 - 49","2595","Female",2006
"4820","1161","45 - 49","870","Female",2006
"4821","1171","45 - 49","1085","Female",2006
"4822","1181","45 - 49","895","Female",2006
"4823","2111","45 - 49","1510","Female",2006
"4824","2121","45 - 49","1230","Female",2006
"4825","2131","45 - 49","2425","Female",2006
"4826","2141","45 - 49","3150","Female",2006
"4827","2151","45 - 49","3585","Female",2006
"4828","2161","45 - 49","1140","Female",2006
"4829","3111","45 - 49","2045","Female",2006
"4830","3121","45 - 49","3190","Female",2006
"4831","3122","45 - 49","1925","Female",2006
"4832","3123","45 - 49","2765","Female",2006
"4833","3124","45 - 49","1205","Female",2006
"4834","3125","45 - 49","975","Female",2006
"4835","3126","45 - 49","2425","Female",2006
"4836","3131","45 - 49","3500","Female",2006
"4837","3132","45 - 49","4180","Female",2006
"4838","3133","45 - 49","3770","Female",2006
"4839","3134","45 - 49","1360","Female",2006
"4840","3141","45 - 49","565","Female",2006
"4841","3142","45 - 49","795","Female",2006
"4842","4111","45 - 49","685","Female",2006
"4843","4121","45 - 49","590","Female",2006
"4844","4122","45 - 49","530","Female",2006
"4845","4131","45 - 49","1070","Female",2006
"4846","4141","45 - 49","3145","Female",2006
"4847","4151","45 - 49","3655","Female",2006
"4848","4152","45 - 49","2250","Female",2006
"4849","4161","45 - 49","995","Female",2006
"4850","4162","45 - 49","840","Female",2006
"4851","4171","45 - 49","3890","Female",2006
"4852","4181","45 - 49","2740","Female",2006
"4853","4182","45 - 49","940","Female",2006
"4854","5111","45 - 49","2135","Female",2006
"4855","5121","45 - 49","3985","Female",2006
"4856","5131","45 - 49","1855","Female",2006
"4857","5141","45 - 49","745","Female",2006
"4858","5151","45 - 49","6030","Female",2006
"4859","5161","45 - 49","1240","Female",2006
"4860","5171","45 - 49","585","Female",2006
"4861","5181","45 - 49","965","Female",2006
"4862","5191","45 - 49","940","Female",2006
"4863","6111","45 - 49","3775","Female",2006
"4864","6112","45 - 49","3790","Female",2006
"4865","6113","45 - 49","2105","Female",2006
"4866","6121","45 - 49","2605","Female",2006
"4867","6122","45 - 49","3000","Female",2006
"4868","6211","45 - 49","1535","Female",2006
"4869","6212","45 - 49","2710","Female",2006
"4870","6221","45 - 49","895","Female",2006
"4871","6222","45 - 49","1675","Female",2006
"4872","6223","45 - 49","1255","Female",2006
"4873","6224","45 - 49","1610","Female",2006
"4874","6225","45 - 49","1680","Female",2006
"4875","6311","45 - 49","1030","Female",2006
"4876","6312","45 - 49","1320","Female",2006
"4877","6313","45 - 49","2775","Female",2006
"4878","6314","45 - 49","510","Female",2006
"4879","6321","45 - 49","1260","Female",2006
"4880","6322","45 - 49","1745","Female",2006
"4881","6323","45 - 49","915","Female",2006
"4882","6324","45 - 49","305","Female",2006
"4883","6411","45 - 49","1780","Female",2006
"4884","6412","45 - 49","2765","Female",2006
"4885","6421","45 - 49","3175","Female",2006
"4886","6422","45 - 49","3005","Female",2006
"4887","6431","45 - 49","2145","Female",2006
"4888","6432","45 - 49","1680","Female",2006
"4889","6511","45 - 49","2015","Female",2006
"4890","6512","45 - 49","2535","Female",2006
"4891","6521","45 - 49","2340","Female",2006
"4892","6522","45 - 49","1670","Female",2006
"4893","6523","45 - 49","2805","Female",2006
"4894","6524","45 - 49","2010","Female",2006
"4895","6531","45 - 49","3315","Female",2006
"4896","6532","45 - 49","1735","Female",2006
"4897","6533","45 - 49","1615","Female",2006
"4898","7111","45 - 49","845","Female",2006
"4899","7121","45 - 49","880","Female",2006
"4900","7131","45 - 49","1485","Female",2006
"4901","7141","45 - 49","2000","Female",2006
"4902","7142","45 - 49","3105","Female",2006
"4903","7143","45 - 49","5390","Female",2006
"4904","7151","45 - 49","1505","Female",2006
"4905","7152","45 - 49","720","Female",2006
"4906","8111","45 - 49","935","Female",2006
"4907","8121","45 - 49","1090","Female",2006
"4908","8131","45 - 49","1845","Female",2006
"4909","8141","45 - 49","1930","Female",2006
"4910","8151","45 - 49","580","Female",2006
"4911","8152","45 - 49","150","Female",2006
"4912","9111","45 - 49","175","Female",2006
"4913","9121","45 - 49","265","Female",2006
"4914","9122","45 - 49","315","Female",2006
"4915","9123","45 - 49","1635","Female",2006
"4916","9131","45 - 49","340","Female",2006
"4917","9141","45 - 49","1130","Female",2006
"4918","9151","45 - 49","280","Female",2006
"4919","9161","45 - 49","190","Female",2006
"4920","9171","45 - 49","15","Female",2006
"4921","10011","45 - 49","85","Female",2006
"4922","10012","45 - 49","80","Female",2006
"4923","10013","45 - 49","130","Female",2006
"4924","10014","45 - 49","430","Female",2006
"4925","11111","45 - 49","645","Female",2006
"4926","11112","45 - 49","825","Female",2006
"4927","11121","45 - 49","560","Female",2006
"4928","11131","45 - 49","145","Female",2006
"4929","11132","45 - 49","815","Female",2006
"4930","11133","45 - 49","35","Female",2006
"4931","11141","45 - 49","820","Female",2006
"4932","11211","45 - 49","650","Female",2006
"4933","12111","45 - 49","1140","Female",2006
"4934","12112","45 - 49","3730","Female",2006
"4935","12113","45 - 49","2315","Female",2006
"4936","12114","45 - 49","1360","Female",2006
"4937","12115","45 - 49","1065","Female",2006
"4938","12121","45 - 49","1850","Female",2006
"4939","12131","45 - 49","730","Female",2006
"4940","12132","45 - 49","2155","Female",2006
"4941","12141","45 - 49","765","Female",2006
"4942","12151","45 - 49","880","Female",2006
"4943","12152","45 - 49","820","Female",2006
"4944","13111","45 - 49","5815","Female",2006
"4945","13112","45 - 49","2480","Female",2006
"4946","13113","45 - 49","3715","Female",2006
"4947","13114","45 - 49","4235","Female",2006
"4948","14111","45 - 49","2275","Female",2006
"4949","14112","45 - 49","1815","Female",2006
"4950","14113","45 - 49","2670","Female",2006
"4951","14114","45 - 49","1730","Female",2006
"4952","14121","45 - 49","5920","Female",2006
"4953","14122","45 - 49","5550","Female",2006
"4954","15111","45 - 49","1605","Female",2006
"4955","15121","45 - 49","2010","Female",2006
"4956","15131","45 - 49","1790","Female",2006
"4957","15141","45 - 49","1360","Female",2006
"4958","15151","45 - 49","4660","Female",2006
"4959","15161","45 - 49","5305","Female",2006
"4960","15171","45 - 49","6725","Female",2006
"4961","16111","45 - 49","4890","Female",2006
"4962","16112","45 - 49","3845","Female",2006
"4963","16121","45 - 49","2490","Female",2006
"4964","16122","45 - 49","4645","Female",2006
"4965","16211","45 - 49","2695","Female",2006
"4966","16212","45 - 49","3120","Female",2006
"4967","16213","45 - 49","5140","Female",2006
"4968","16221","45 - 49","4535","Female",2006
"4969","16222","45 - 49","3455","Female",2006
"4970","16223","45 - 49","630","Female",2006
"4971","16231","45 - 49","2305","Female",2006
"4972","16311","45 - 49","5235","Female",2006
"4973","16321","45 - 49","2550","Female",2006
"4974","16331","45 - 49","960","Female",2006
"4975","16341","45 - 49","2940","Female",2006
"4976","16342","45 - 49","4210","Female",2006
"4977","16343","45 - 49","1045","Female",2006
"4978","17011","45 - 49","125","Female",2006
"4979","17012","45 - 49","95","Female",2006
"4980","18011","45 - 49","335","Female",2006
"4981","1111","50 - 54","955","Female",2006
"4982","1121","50 - 54","1490","Female",2006
"4983","1131","50 - 54","940","Female",2006
"4984","1141","50 - 54","430","Female",2006
"4985","1151","50 - 54","2500","Female",2006
"4986","1161","50 - 54","825","Female",2006
"4987","1171","50 - 54","1060","Female",2006
"4988","1181","50 - 54","810","Female",2006
"4989","2111","50 - 54","1315","Female",2006
"4990","2121","50 - 54","1120","Female",2006
"4991","2131","50 - 54","2115","Female",2006
"4992","2141","50 - 54","2880","Female",2006
"4993","2151","50 - 54","3335","Female",2006
"4994","2161","50 - 54","940","Female",2006
"4995","3111","50 - 54","1985","Female",2006
"4996","3121","50 - 54","3000","Female",2006
"4997","3122","50 - 54","1885","Female",2006
"4998","3123","50 - 54","3225","Female",2006
"4999","3124","50 - 54","1610","Female",2006
"5000","3125","50 - 54","1085","Female",2006
"5001","3126","50 - 54","2340","Female",2006
"5002","3131","50 - 54","3015","Female",2006
"5003","3132","50 - 54","4010","Female",2006
"5004","3133","50 - 54","3430","Female",2006
"5005","3134","50 - 54","1295","Female",2006
"5006","3141","50 - 54","580","Female",2006
"5007","3142","50 - 54","725","Female",2006
"5008","4111","50 - 54","595","Female",2006
"5009","4121","50 - 54","645","Female",2006
"5010","4122","50 - 54","505","Female",2006
"5011","4131","50 - 54","1075","Female",2006
"5012","4141","50 - 54","2915","Female",2006
"5013","4151","50 - 54","3585","Female",2006
"5014","4152","50 - 54","2000","Female",2006
"5015","4161","50 - 54","915","Female",2006
"5016","4162","50 - 54","750","Female",2006
"5017","4171","50 - 54","3625","Female",2006
"5018","4181","50 - 54","2675","Female",2006
"5019","4182","50 - 54","910","Female",2006
"5020","5111","50 - 54","2120","Female",2006
"5021","5121","50 - 54","3595","Female",2006
"5022","5131","50 - 54","1940","Female",2006
"5023","5141","50 - 54","650","Female",2006
"5024","5151","50 - 54","5715","Female",2006
"5025","5161","50 - 54","1175","Female",2006
"5026","5171","50 - 54","620","Female",2006
"5027","5181","50 - 54","820","Female",2006
"5028","5191","50 - 54","935","Female",2006
"5029","6111","50 - 54","3395","Female",2006
"5030","6112","50 - 54","3155","Female",2006
"5031","6113","50 - 54","2105","Female",2006
"5032","6121","50 - 54","2320","Female",2006
"5033","6122","50 - 54","2900","Female",2006
"5034","6211","50 - 54","1605","Female",2006
"5035","6212","50 - 54","2685","Female",2006
"5036","6221","50 - 54","830","Female",2006
"5037","6222","50 - 54","1685","Female",2006
"5038","6223","50 - 54","1080","Female",2006
"5039","6224","50 - 54","1535","Female",2006
"5040","6225","50 - 54","1820","Female",2006
"5041","6311","50 - 54","1035","Female",2006
"5042","6312","50 - 54","1205","Female",2006
"5043","6313","50 - 54","2560","Female",2006
"5044","6314","50 - 54","455","Female",2006
"5045","6321","50 - 54","1140","Female",2006
"5046","6322","50 - 54","1650","Female",2006
"5047","6323","50 - 54","965","Female",2006
"5048","6324","50 - 54","340","Female",2006
"5049","6411","50 - 54","1680","Female",2006
"5050","6412","50 - 54","2605","Female",2006
"5051","6421","50 - 54","2995","Female",2006
"5052","6422","50 - 54","2875","Female",2006
"5053","6431","50 - 54","1925","Female",2006
"5054","6432","50 - 54","1425","Female",2006
"5055","6511","50 - 54","1845","Female",2006
"5056","6512","50 - 54","2340","Female",2006
"5057","6521","50 - 54","2140","Female",2006
"5058","6522","50 - 54","1635","Female",2006
"5059","6523","50 - 54","2430","Female",2006
"5060","6524","50 - 54","1855","Female",2006
"5061","6531","50 - 54","3305","Female",2006
"5062","6532","50 - 54","1760","Female",2006
"5063","6533","50 - 54","1595","Female",2006
"5064","7111","50 - 54","790","Female",2006
"5065","7121","50 - 54","880","Female",2006
"5066","7131","50 - 54","1295","Female",2006
"5067","7141","50 - 54","1695","Female",2006
"5068","7142","50 - 54","2730","Female",2006
"5069","7143","50 - 54","4415","Female",2006
"5070","7151","50 - 54","1250","Female",2006
"5071","7152","50 - 54","680","Female",2006
"5072","8111","50 - 54","855","Female",2006
"5073","8121","50 - 54","970","Female",2006
"5074","8131","50 - 54","1630","Female",2006
"5075","8141","50 - 54","1725","Female",2006
"5076","8151","50 - 54","530","Female",2006
"5077","8152","50 - 54","120","Female",2006
"5078","9111","50 - 54","140","Female",2006
"5079","9121","50 - 54","245","Female",2006
"5080","9122","50 - 54","305","Female",2006
"5081","9123","50 - 54","1365","Female",2006
"5082","9131","50 - 54","345","Female",2006
"5083","9141","50 - 54","1040","Female",2006
"5084","9151","50 - 54","290","Female",2006
"5085","9161","50 - 54","195","Female",2006
"5086","9171","50 - 54","5","Female",2006
"5087","10011","50 - 54","50","Female",2006
"5088","10012","50 - 54","70","Female",2006
"5089","10013","50 - 54","125","Female",2006
"5090","10014","50 - 54","330","Female",2006
"5091","11111","50 - 54","640","Female",2006
"5092","11112","50 - 54","800","Female",2006
"5093","11121","50 - 54","615","Female",2006
"5094","11131","50 - 54","135","Female",2006
"5095","11132","50 - 54","740","Female",2006
"5096","11133","50 - 54","40","Female",2006
"5097","11141","50 - 54","810","Female",2006
"5098","11211","50 - 54","565","Female",2006
"5099","12111","50 - 54","1000","Female",2006
"5100","12112","50 - 54","3550","Female",2006
"5101","12113","50 - 54","2180","Female",2006
"5102","12114","50 - 54","1270","Female",2006
"5103","12115","50 - 54","965","Female",2006
"5104","12121","50 - 54","1915","Female",2006
"5105","12131","50 - 54","725","Female",2006
"5106","12132","50 - 54","1860","Female",2006
"5107","12141","50 - 54","715","Female",2006
"5108","12151","50 - 54","960","Female",2006
"5109","12152","50 - 54","770","Female",2006
"5110","13111","50 - 54","4500","Female",2006
"5111","13112","50 - 54","2090","Female",2006
"5112","13113","50 - 54","3460","Female",2006
"5113","13114","50 - 54","3850","Female",2006
"5114","14111","50 - 54","2095","Female",2006
"5115","14112","50 - 54","1615","Female",2006
"5116","14113","50 - 54","2505","Female",2006
"5117","14114","50 - 54","1620","Female",2006
"5118","14121","50 - 54","4640","Female",2006
"5119","14122","50 - 54","4575","Female",2006
"5120","15111","50 - 54","1645","Female",2006
"5121","15121","50 - 54","1825","Female",2006
"5122","15131","50 - 54","1790","Female",2006
"5123","15141","50 - 54","1260","Female",2006
"5124","15151","50 - 54","3855","Female",2006
"5125","15161","50 - 54","4515","Female",2006
"5126","15171","50 - 54","5150","Female",2006
"5127","16111","50 - 54","5055","Female",2006
"5128","16112","50 - 54","3205","Female",2006
"5129","16121","50 - 54","1975","Female",2006
"5130","16122","50 - 54","4195","Female",2006
"5131","16211","50 - 54","2720","Female",2006
"5132","16212","50 - 54","2865","Female",2006
"5133","16213","50 - 54","4275","Female",2006
"5134","16221","50 - 54","4145","Female",2006
"5135","16222","50 - 54","3275","Female",2006
"5136","16223","50 - 54","610","Female",2006
"5137","16231","50 - 54","2410","Female",2006
"5138","16311","50 - 54","4455","Female",2006
"5139","16321","50 - 54","2265","Female",2006
"5140","16331","50 - 54","840","Female",2006
"5141","16341","50 - 54","2390","Female",2006
"5142","16342","50 - 54","3305","Female",2006
"5143","16343","50 - 54","860","Female",2006
"5144","17011","50 - 54","115","Female",2006
"5145","17012","50 - 54","90","Female",2006
"5146","18011","50 - 54","275","Female",2006
"5147","1111","55 - 59","905","Female",2006
"5148","1121","55 - 59","1290","Female",2006
"5149","1131","55 - 59","860","Female",2006
"5150","1141","55 - 59","420","Female",2006
"5151","1151","55 - 59","2220","Female",2006
"5152","1161","55 - 59","750","Female",2006
"5153","1171","55 - 59","985","Female",2006
"5154","1181","55 - 59","700","Female",2006
"5155","2111","55 - 59","1235","Female",2006
"5156","2121","55 - 59","955","Female",2006
"5157","2131","55 - 59","1705","Female",2006
"5158","2141","55 - 59","2405","Female",2006
"5159","2151","55 - 59","2935","Female",2006
"5160","2161","55 - 59","855","Female",2006
"5161","3111","55 - 59","1815","Female",2006
"5162","3121","55 - 59","2450","Female",2006
"5163","3122","55 - 59","1510","Female",2006
"5164","3123","55 - 59","3075","Female",2006
"5165","3124","55 - 59","1605","Female",2006
"5166","3125","55 - 59","885","Female",2006
"5167","3126","55 - 59","2310","Female",2006
"5168","3131","55 - 59","2730","Female",2006
"5169","3132","55 - 59","3820","Female",2006
"5170","3133","55 - 59","3020","Female",2006
"5171","3134","55 - 59","1255","Female",2006
"5172","3141","55 - 59","550","Female",2006
"5173","3142","55 - 59","670","Female",2006
"5174","4111","55 - 59","510","Female",2006
"5175","4121","55 - 59","535","Female",2006
"5176","4122","55 - 59","480","Female",2006
"5177","4131","55 - 59","900","Female",2006
"5178","4141","55 - 59","2640","Female",2006
"5179","4151","55 - 59","3185","Female",2006
"5180","4152","55 - 59","1735","Female",2006
"5181","4161","55 - 59","825","Female",2006
"5182","4162","55 - 59","685","Female",2006
"5183","4171","55 - 59","3365","Female",2006
"5184","4181","55 - 59","2390","Female",2006
"5185","4182","55 - 59","845","Female",2006
"5186","5111","55 - 59","2125","Female",2006
"5187","5121","55 - 59","3145","Female",2006
"5188","5131","55 - 59","2145","Female",2006
"5189","5141","55 - 59","620","Female",2006
"5190","5151","55 - 59","5085","Female",2006
"5191","5161","55 - 59","1100","Female",2006
"5192","5171","55 - 59","635","Female",2006
"5193","5181","55 - 59","815","Female",2006
"5194","5191","55 - 59","800","Female",2006
"5195","6111","55 - 59","2845","Female",2006
"5196","6112","55 - 59","2595","Female",2006
"5197","6113","55 - 59","1910","Female",2006
"5198","6121","55 - 59","2040","Female",2006
"5199","6122","55 - 59","2775","Female",2006
"5200","6211","55 - 59","1815","Female",2006
"5201","6212","55 - 59","2415","Female",2006
"5202","6221","55 - 59","785","Female",2006
"5203","6222","55 - 59","1530","Female",2006
"5204","6223","55 - 59","965","Female",2006
"5205","6224","55 - 59","1375","Female",2006
"5206","6225","55 - 59","1965","Female",2006
"5207","6311","55 - 59","880","Female",2006
"5208","6312","55 - 59","1045","Female",2006
"5209","6313","55 - 59","2235","Female",2006
"5210","6314","55 - 59","385","Female",2006
"5211","6321","55 - 59","950","Female",2006
"5212","6322","55 - 59","1380","Female",2006
"5213","6323","55 - 59","790","Female",2006
"5214","6324","55 - 59","380","Female",2006
"5215","6411","55 - 59","1655","Female",2006
"5216","6412","55 - 59","2445","Female",2006
"5217","6421","55 - 59","2660","Female",2006
"5218","6422","55 - 59","2740","Female",2006
"5219","6431","55 - 59","1550","Female",2006
"5220","6432","55 - 59","1190","Female",2006
"5221","6511","55 - 59","1615","Female",2006
"5222","6512","55 - 59","2505","Female",2006
"5223","6521","55 - 59","1925","Female",2006
"5224","6522","55 - 59","1625","Female",2006
"5225","6523","55 - 59","2020","Female",2006
"5226","6524","55 - 59","1615","Female",2006
"5227","6531","55 - 59","2700","Female",2006
"5228","6532","55 - 59","1530","Female",2006
"5229","6533","55 - 59","1185","Female",2006
"5230","7111","55 - 59","775","Female",2006
"5231","7121","55 - 59","835","Female",2006
"5232","7131","55 - 59","1020","Female",2006
"5233","7141","55 - 59","1330","Female",2006
"5234","7142","55 - 59","2205","Female",2006
"5235","7143","55 - 59","3660","Female",2006
"5236","7151","55 - 59","1060","Female",2006
"5237","7152","55 - 59","720","Female",2006
"5238","8111","55 - 59","690","Female",2006
"5239","8121","55 - 59","835","Female",2006
"5240","8131","55 - 59","1330","Female",2006
"5241","8141","55 - 59","1395","Female",2006
"5242","8151","55 - 59","380","Female",2006
"5243","8152","55 - 59","115","Female",2006
"5244","9111","55 - 59","95","Female",2006
"5245","9121","55 - 59","210","Female",2006
"5246","9122","55 - 59","240","Female",2006
"5247","9123","55 - 59","1095","Female",2006
"5248","9131","55 - 59","270","Female",2006
"5249","9141","55 - 59","865","Female",2006
"5250","9151","55 - 59","225","Female",2006
"5251","9161","55 - 59","170","Female",2006
"5252","9171","55 - 59","5","Female",2006
"5253","10011","55 - 59","55","Female",2006
"5254","10012","55 - 59","50","Female",2006
"5255","10013","55 - 59","90","Female",2006
"5256","10014","55 - 59","260","Female",2006
"5257","11111","55 - 59","605","Female",2006
"5258","11112","55 - 59","760","Female",2006
"5259","11121","55 - 59","505","Female",2006
"5260","11131","55 - 59","130","Female",2006
"5261","11132","55 - 59","640","Female",2006
"5262","11133","55 - 59","35","Female",2006
"5263","11141","55 - 59","820","Female",2006
"5264","11211","55 - 59","525","Female",2006
"5265","12111","55 - 59","965","Female",2006
"5266","12112","55 - 59","2995","Female",2006
"5267","12113","55 - 59","2120","Female",2006
"5268","12114","55 - 59","1270","Female",2006
"5269","12115","55 - 59","840","Female",2006
"5270","12121","55 - 59","1905","Female",2006
"5271","12131","55 - 59","645","Female",2006
"5272","12132","55 - 59","1695","Female",2006
"5273","12141","55 - 59","655","Female",2006
"5274","12151","55 - 59","965","Female",2006
"5275","12152","55 - 59","735","Female",2006
"5276","13111","55 - 59","3610","Female",2006
"5277","13112","55 - 59","1710","Female",2006
"5278","13113","55 - 59","2955","Female",2006
"5279","13114","55 - 59","3500","Female",2006
"5280","14111","55 - 59","2145","Female",2006
"5281","14112","55 - 59","1380","Female",2006
"5282","14113","55 - 59","2300","Female",2006
"5283","14114","55 - 59","1525","Female",2006
"5284","14121","55 - 59","3905","Female",2006
"5285","14122","55 - 59","3835","Female",2006
"5286","15111","55 - 59","1590","Female",2006
"5287","15121","55 - 59","1905","Female",2006
"5288","15131","55 - 59","1830","Female",2006
"5289","15141","55 - 59","1125","Female",2006
"5290","15151","55 - 59","3265","Female",2006
"5291","15161","55 - 59","4010","Female",2006
"5292","15171","55 - 59","4135","Female",2006
"5293","16111","55 - 59","4880","Female",2006
"5294","16112","55 - 59","3075","Female",2006
"5295","16121","55 - 59","1785","Female",2006
"5296","16122","55 - 59","3810","Female",2006
"5297","16211","55 - 59","2620","Female",2006
"5298","16212","55 - 59","2450","Female",2006
"5299","16213","55 - 59","3685","Female",2006
"5300","16221","55 - 59","3840","Female",2006
"5301","16222","55 - 59","2840","Female",2006
"5302","16223","55 - 59","550","Female",2006
"5303","16231","55 - 59","2210","Female",2006
"5304","16311","55 - 59","3785","Female",2006
"5305","16321","55 - 59","2095","Female",2006
"5306","16331","55 - 59","875","Female",2006
"5307","16341","55 - 59","2060","Female",2006
"5308","16342","55 - 59","2795","Female",2006
"5309","16343","55 - 59","725","Female",2006
"5310","17011","55 - 59","90","Female",2006
"5311","17012","55 - 59","80","Female",2006
"5312","18011","55 - 59","205","Female",2006
"5313","1111","60 - 64","705","Female",2006
"5314","1121","60 - 64","1005","Female",2006
"5315","1131","60 - 64","720","Female",2006
"5316","1141","60 - 64","390","Female",2006
"5317","1151","60 - 64","1655","Female",2006
"5318","1161","60 - 64","625","Female",2006
"5319","1171","60 - 64","775","Female",2006
"5320","1181","60 - 64","530","Female",2006
"5321","2111","60 - 64","1020","Female",2006
"5322","2121","60 - 64","795","Female",2006
"5323","2131","60 - 64","1490","Female",2006
"5324","2141","60 - 64","2130","Female",2006
"5325","2151","60 - 64","2395","Female",2006
"5326","2161","60 - 64","650","Female",2006
"5327","3111","60 - 64","1505","Female",2006
"5328","3121","60 - 64","1900","Female",2006
"5329","3122","60 - 64","1350","Female",2006
"5330","3123","60 - 64","2720","Female",2006
"5331","3124","60 - 64","1250","Female",2006
"5332","3125","60 - 64","760","Female",2006
"5333","3126","60 - 64","1970","Female",2006
"5334","3131","60 - 64","2125","Female",2006
"5335","3132","60 - 64","3385","Female",2006
"5336","3133","60 - 64","2475","Female",2006
"5337","3134","60 - 64","940","Female",2006
"5338","3141","60 - 64","505","Female",2006
"5339","3142","60 - 64","570","Female",2006
"5340","4111","60 - 64","475","Female",2006
"5341","4121","60 - 64","510","Female",2006
"5342","4122","60 - 64","380","Female",2006
"5343","4131","60 - 64","880","Female",2006
"5344","4141","60 - 64","2290","Female",2006
"5345","4151","60 - 64","2805","Female",2006
"5346","4152","60 - 64","1620","Female",2006
"5347","4161","60 - 64","720","Female",2006
"5348","4162","60 - 64","615","Female",2006
"5349","4171","60 - 64","2745","Female",2006
"5350","4181","60 - 64","2060","Female",2006
"5351","4182","60 - 64","800","Female",2006
"5352","5111","60 - 64","1670","Female",2006
"5353","5121","60 - 64","2695","Female",2006
"5354","5131","60 - 64","1860","Female",2006
"5355","5141","60 - 64","525","Female",2006
"5356","5151","60 - 64","4190","Female",2006
"5357","5161","60 - 64","810","Female",2006
"5358","5171","60 - 64","515","Female",2006
"5359","5181","60 - 64","645","Female",2006
"5360","5191","60 - 64","695","Female",2006
