"","hr.age.pry.HR_code","hr.age.pry.Age","hr.age.pry.Count","hr.age.pry.Sex","hr.age.pry.Year"
"1741","5921","65 - 69","4880","Male",2006
"1742","5922","65 - 69","8835","Male",2006
"1743","5923","65 - 69","11125","Male",2006
"1744","5931","65 - 69","3010","Male",2006
"1745","5932","65 - 69","10025","Male",2006
"1746","5933","65 - 69","5385","Male",2006
"1747","5941","65 - 69","6935","Male",2006
"1748","5942","65 - 69","6825","Male",2006
"1749","5943","65 - 69","2875","Male",2006
"1750","5951","65 - 69","1360","Male",2006
"1751","5952","65 - 69","2720","Male",2006
"1752","5953","65 - 69","925","Male",2006
"1753","6001","65 - 69","505","Male",2006
"1754","6101","65 - 69","340","Male",2006
"1755","6201","65 - 69","185","Male",2006
"1756","1011","70 - 74","4470","Male",2006
"1757","1012","70 - 74","2030","Male",2006
"1758","1013","70 - 74","1555","Male",2006
"1759","1014","70 - 74","485","Male",2006
"1760","1100","70 - 74","2345","Male",2006
"1761","1211","70 - 74","1285","Male",2006
"1762","1212","70 - 74","1135","Male",2006
"1763","1223","70 - 74","1630","Male",2006
"1764","1234","70 - 74","1225","Male",2006
"1765","1235","70 - 74","680","Male",2006
"1766","1246","70 - 74","840","Male",2006
"1767","1247","70 - 74","880","Male",2006
"1768","1258","70 - 74","2410","Male",2006
"1769","1269","70 - 74","5535","Male",2006
"1770","1301","70 - 74","2990","Male",2006
"1771","1302","70 - 74","2570","Male",2006
"1772","1303","70 - 74","2585","Male",2006
"1773","1304","70 - 74","795","Male",2006
"1774","1305","70 - 74","590","Male",2006
"1775","1306","70 - 74","1465","Male",2006
"1776","1307","70 - 74","845","Male",2006
"1777","2401","70 - 74","3660","Male",2006
"1778","2402","70 - 74","4815","Male",2006
"1779","2403","70 - 74","11150","Male",2006
"1780","2404","70 - 74","8980","Male",2006
"1781","2405","70 - 74","5070","Male",2006
"1782","2406","70 - 74","29855","Male",2006
"1783","2407","70 - 74","4635","Male",2006
"1784","2408","70 - 74","2205","Male",2006
"1785","2409","70 - 74","1530","Male",2006
"1786","2410","70 - 74","180","Male",2006
"1787","2411","70 - 74","1900","Male",2006
"1788","2412","70 - 74","6335","Male",2006
"1789","2413","70 - 74","6480","Male",2006
"1790","2414","70 - 74","6540","Male",2006
"1791","2415","70 - 74","7985","Male",2006
"1792","2416","70 - 74","20475","Male",2006
"1793","2417","70 - 74","65","Male",2006
"1794","2418","70 - 74","80","Male",2006
"1795","3526","70 - 74","2830","Male",2006
"1796","3527","70 - 74","1920","Male",2006
"1797","3530","70 - 74","7030","Male",2006
"1798","3531","70 - 74","1260","Male",2006
"1799","3533","70 - 74","3595","Male",2006
"1800","3534","70 - 74","1975","Male",2006
"1801","3535","70 - 74","4260","Male",2006
"1802","3536","70 - 74","6155","Male",2006
"1803","3537","70 - 74","8205","Male",2006
"1804","3538","70 - 74","3335","Male",2006
"1805","3539","70 - 74","1205","Male",2006
"1806","3540","70 - 74","1875","Male",2006
"1807","3541","70 - 74","3295","Male",2006
"1808","3542","70 - 74","2470","Male",2006
"1809","3543","70 - 74","3160","Male",2006
"1810","3544","70 - 74","6170","Male",2006
"1811","3546","70 - 74","8060","Male",2006
"1812","3547","70 - 74","2780","Male",2006
"1813","3549","70 - 74","1200","Male",2006
"1814","3551","70 - 74","11025","Male",2006
"1815","3552","70 - 74","1760","Male",2006
"1816","3553","70 - 74","12560","Male",2006
"1817","3554","70 - 74","1165","Male",2006
"1818","3555","70 - 74","2795","Male",2006
"1819","3556","70 - 74","1435","Male",2006
"1820","3557","70 - 74","1875","Male",2006
"1821","3558","70 - 74","3240","Male",2006
"1822","3560","70 - 74","8485","Male",2006
"1823","3561","70 - 74","3535","Male",2006
"1824","3562","70 - 74","2780","Male",2006
"1825","3563","70 - 74","785","Male",2006
"1826","3565","70 - 74","6030","Male",2006
"1827","3566","70 - 74","3715","Male",2006
"1828","3568","70 - 74","5885","Male",2006
"1829","3570","70 - 74","11455","Male",2006
"1830","3595","70 - 74","38300","Male",2006
"1831","4601","70 - 74","9425","Male",2006
"1832","4602","70 - 74","2925","Male",2006
"1833","4603","70 - 74","2295","Male",2006
"1834","4604","70 - 74","520","Male",2006
"1835","4605","70 - 74","2235","Male",2006
"1836","4701","70 - 74","1040","Male",2006
"1837","4702","70 - 74","1110","Male",2006
"1838","4703","70 - 74","910","Male",2006
"1839","4704","70 - 74","3530","Male",2006
"1840","4705","70 - 74","1370","Male",2006
"1841","4706","70 - 74","4205","Male",2006
"1842","4707","70 - 74","850","Male",2006
"1843","4708","70 - 74","845","Male",2006
"1844","4709","70 - 74","1335","Male",2006
"1845","4710","70 - 74","960","Male",2006
"1846","4711","70 - 74","155","Male",2006
"1847","4712","70 - 74","80","Male",2006
"1848","4713","70 - 74","35","Male",2006
"1849","4831","70 - 74","4080","Male",2006
"1850","4832","70 - 74","13575","Male",2006
"1851","4833","70 - 74","6350","Male",2006
"1852","4834","70 - 74","13370","Male",2006
"1853","4835","70 - 74","4415","Male",2006
"1854","5911","70 - 74","1570","Male",2006
"1855","5912","70 - 74","1665","Male",2006
"1856","5913","70 - 74","8005","Male",2006
"1857","5914","70 - 74","4300","Male",2006
"1858","5921","70 - 74","4360","Male",2006
"1859","5922","70 - 74","7615","Male",2006
"1860","5923","70 - 74","8760","Male",2006
"1861","5931","70 - 74","2670","Male",2006
"1862","5932","70 - 74","8860","Male",2006
"1863","5933","70 - 74","4405","Male",2006
"1864","5941","70 - 74","6135","Male",2006
"1865","5942","70 - 74","5745","Male",2006
"1866","5943","70 - 74","2295","Male",2006
"1867","5951","70 - 74","1015","Male",2006
"1868","5952","70 - 74","2075","Male",2006
"1869","5953","70 - 74","710","Male",2006
"1870","6001","70 - 74","300","Male",2006
"1871","6101","70 - 74","285","Male",2006
"1872","6201","70 - 74","120","Male",2006
"1873","1011","75 - 79","3185","Male",2006
"1874","1012","75 - 79","1410","Male",2006
"1875","1013","75 - 79","1120","Male",2006
"1876","1014","75 - 79","285","Male",2006
"1877","1100","75 - 79","1655","Male",2006
"1878","1211","75 - 79","960","Male",2006
"1879","1212","75 - 79","865","Male",2006
"1880","1223","75 - 79","1155","Male",2006
"1881","1234","75 - 79","940","Male",2006
"1882","1235","75 - 79","540","Male",2006
"1883","1246","75 - 79","645","Male",2006
"1884","1247","75 - 79","625","Male",2006
"1885","1258","75 - 79","1760","Male",2006
"1886","1269","75 - 79","3910","Male",2006
"1887","1301","75 - 79","2255","Male",2006
"1888","1302","75 - 79","2005","Male",2006
"1889","1303","75 - 79","1895","Male",2006
"1890","1304","75 - 79","620","Male",2006
"1891","1305","75 - 79","390","Male",2006
"1892","1306","75 - 79","1005","Male",2006
"1893","1307","75 - 79","580","Male",2006
"1894","2401","75 - 79","3090","Male",2006
"1895","2402","75 - 79","3580","Male",2006
"1896","2403","75 - 79","8325","Male",2006
"1897","2404","75 - 79","6795","Male",2006
"1898","2405","75 - 79","3840","Male",2006
"1899","2406","75 - 79","24325","Male",2006
"1900","2407","75 - 79","3355","Male",2006
"1901","2408","75 - 79","1690","Male",2006
"1902","2409","75 - 79","1050","Male",2006
"1903","2410","75 - 79","105","Male",2006
"1904","2411","75 - 79","1440","Male",2006
"1905","2412","75 - 79","4775","Male",2006
"1906","2413","75 - 79","4880","Male",2006
"1907","2414","75 - 79","4650","Male",2006
"1908","2415","75 - 79","5625","Male",2006
"1909","2416","75 - 79","14945","Male",2006
"1910","2417","75 - 79","30","Male",2006
"1911","2418","75 - 79","60","Male",2006
"1912","3526","75 - 79","2220","Male",2006
"1913","3527","75 - 79","1560","Male",2006
"1914","3530","75 - 79","5435","Male",2006
"1915","3531","75 - 79","1035","Male",2006
"1916","3533","75 - 79","2810","Male",2006
"1917","3534","75 - 79","1600","Male",2006
"1918","3535","75 - 79","3365","Male",2006
"1919","3536","75 - 79","5125","Male",2006
"1920","3537","75 - 79","6930","Male",2006
"1921","3538","75 - 79","2635","Male",2006
"1922","3539","75 - 79","1040","Male",2006
"1923","3540","75 - 79","1545","Male",2006
"1924","3541","75 - 79","2615","Male",2006
"1925","3542","75 - 79","2060","Male",2006
"1926","3543","75 - 79","2470","Male",2006
"1927","3544","75 - 79","5130","Male",2006
"1928","3546","75 - 79","7035","Male",2006
"1929","3547","75 - 79","1975","Male",2006
"1930","3549","75 - 79","985","Male",2006
"1931","3551","75 - 79","8420","Male",2006
"1932","3552","75 - 79","1450","Male",2006
"1933","3553","75 - 79","8720","Male",2006
"1934","3554","75 - 79","1035","Male",2006
"1935","3555","75 - 79","2325","Male",2006
"1936","3556","75 - 79","1065","Male",2006
"1937","3557","75 - 79","1515","Male",2006
"1938","3558","75 - 79","2480","Male",2006
"1939","3560","75 - 79","6580","Male",2006
"1940","3561","75 - 79","2715","Male",2006
"1941","3562","75 - 79","2240","Male",2006
"1942","3563","75 - 79","540","Male",2006
"1943","3565","75 - 79","4955","Male",2006
"1944","3566","75 - 79","2975","Male",2006
"1945","3568","75 - 79","4825","Male",2006
"1946","3570","75 - 79","8065","Male",2006
"1947","3595","75 - 79","32210","Male",2006
"1948","4601","75 - 79","7615","Male",2006
"1949","4602","75 - 79","2775","Male",2006
"1950","4603","75 - 79","1690","Male",2006
"1951","4604","75 - 79","310","Male",2006
"1952","4605","75 - 79","1770","Male",2006
"1953","4701","75 - 79","965","Male",2006
"1954","4702","75 - 79","995","Male",2006
"1955","4703","75 - 79","800","Male",2006
"1956","4704","75 - 79","3205","Male",2006
"1957","4705","75 - 79","1170","Male",2006
"1958","4706","75 - 79","3440","Male",2006
"1959","4707","75 - 79","735","Male",2006
"1960","4708","75 - 79","765","Male",2006
"1961","4709","75 - 79","1065","Male",2006
"1962","4710","75 - 79","785","Male",2006
"1963","4711","75 - 79","90","Male",2006
"1964","4712","75 - 79","60","Male",2006
"1965","4713","75 - 79","35","Male",2006
"1966","4831","75 - 79","3365","Male",2006
"1967","4832","75 - 79","10535","Male",2006
"1968","4833","75 - 79","5115","Male",2006
"1969","4834","75 - 79","10570","Male",2006
"1970","4835","75 - 79","3185","Male",2006
"1971","5911","75 - 79","1150","Male",2006
"1972","5912","75 - 79","1310","Male",2006
"1973","5913","75 - 79","6515","Male",2006
"1974","5914","75 - 79","3160","Male",2006
"1975","5921","75 - 79","3495","Male",2006
"1976","5922","75 - 79","5845","Male",2006
"1977","5923","75 - 79","6910","Male",2006
"1978","5931","75 - 79","1950","Male",2006
"1979","5932","75 - 79","7175","Male",2006
"1980","5933","75 - 79","3710","Male",2006
"1981","5941","75 - 79","5475","Male",2006
"1982","5942","75 - 79","4735","Male",2006
"1983","5943","75 - 79","1630","Male",2006
"1984","5951","75 - 79","700","Male",2006
"1985","5952","75 - 79","1405","Male",2006
"1986","5953","75 - 79","470","Male",2006
"1987","6001","75 - 79","205","Male",2006
"1988","6101","75 - 79","180","Male",2006
"1989","6201","75 - 79","60","Male",2006
"1990","1011","80 - 84","2060","Male",2006
"1991","1012","80 - 84","905","Male",2006
"1992","1013","80 - 84","705","Male",2006
"1993","1014","80 - 84","165","Male",2006
"1994","1100","80 - 84","1150","Male",2006
"1995","1211","80 - 84","655","Male",2006
"1996","1212","80 - 84","645","Male",2006
"1997","1223","80 - 84","780","Male",2006
"1998","1234","80 - 84","570","Male",2006
"1999","1235","80 - 84","370","Male",2006
"2000","1246","80 - 84","445","Male",2006
"2001","1247","80 - 84","425","Male",2006
"2002","1258","80 - 84","1150","Male",2006
"2003","1269","80 - 84","2505","Male",2006
"2004","1301","80 - 84","1735","Male",2006
"2005","1302","80 - 84","1410","Male",2006
"2006","1303","80 - 84","1335","Male",2006
"2007","1304","80 - 84","435","Male",2006
"2008","1305","80 - 84","290","Male",2006
"2009","1306","80 - 84","675","Male",2006
"2010","1307","80 - 84","395","Male",2006
"2011","2401","80 - 84","2100","Male",2006
"2012","2402","80 - 84","2190","Male",2006
"2013","2403","80 - 84","5395","Male",2006
"2014","2404","80 - 84","4380","Male",2006
"2015","2405","80 - 84","2525","Male",2006
"2016","2406","80 - 84","16310","Male",2006
"2017","2407","80 - 84","1880","Male",2006
"2018","2408","80 - 84","1090","Male",2006
"2019","2409","80 - 84","540","Male",2006
"2020","2410","80 - 84","40","Male",2006
"2021","2411","80 - 84","1055","Male",2006
"2022","2412","80 - 84","3335","Male",2006
"2023","2413","80 - 84","2765","Male",2006
"2024","2414","80 - 84","2530","Male",2006
"2025","2415","80 - 84","3085","Male",2006
"2026","2416","80 - 84","8845","Male",2006
"2027","2417","80 - 84","5","Male",2006
"2028","2418","80 - 84","30","Male",2006
"2029","3526","80 - 84","1230","Male",2006
"2030","3527","80 - 84","1185","Male",2006
"2031","3530","80 - 84","3390","Male",2006
"2032","3531","80 - 84","670","Male",2006
"2033","3533","80 - 84","1575","Male",2006
"2034","3534","80 - 84","1060","Male",2006
"2035","3535","80 - 84","2060","Male",2006
"2036","3536","80 - 84","3220","Male",2006
"2037","3537","80 - 84","4855","Male",2006
"2038","3538","80 - 84","1580","Male",2006
"2039","3539","80 - 84","625","Male",2006
"2040","3540","80 - 84","995","Male",2006
"2041","3541","80 - 84","1710","Male",2006
"2042","3542","80 - 84","1270","Male",2006
"2043","3543","80 - 84","1620","Male",2006
"2044","3544","80 - 84","3525","Male",2006
"2045","3546","80 - 84","4840","Male",2006
"2046","3547","80 - 84","1125","Male",2006
"2047","3549","80 - 84","600","Male",2006
"2048","3551","80 - 84","5930","Male",2006
"2049","3552","80 - 84","1065","Male",2006
"2050","3553","80 - 84","5180","Male",2006
"2051","3554","80 - 84","705","Male",2006
"2052","3555","80 - 84","1545","Male",2006
"2053","3556","80 - 84","585","Male",2006
"2054","3557","80 - 84","995","Male",2006
"2055","3558","80 - 84","1645","Male",2006
"2056","3560","80 - 84","3945","Male",2006
"2057","3561","80 - 84","1640","Male",2006
"2058","3562","80 - 84","1465","Male",2006
"2059","3563","80 - 84","310","Male",2006
"2060","3565","80 - 84","3255","Male",2006
"2061","3566","80 - 84","1895","Male",2006
"2062","3568","80 - 84","3125","Male",2006
"2063","3570","80 - 84","4720","Male",2006
"2064","3595","80 - 84","22070","Male",2006
"2065","4601","80 - 84","5685","Male",2006
"2066","4602","80 - 84","2030","Male",2006
"2067","4603","80 - 84","1010","Male",2006
"2068","4604","80 - 84","205","Male",2006
"2069","4605","80 - 84","1260","Male",2006
"2070","4701","80 - 84","670","Male",2006
"2071","4702","80 - 84","725","Male",2006
"2072","4703","80 - 84","580","Male",2006
"2073","4704","80 - 84","2065","Male",2006
"2074","4705","80 - 84","890","Male",2006
"2075","4706","80 - 84","2505","Male",2006
"2076","4707","80 - 84","625","Male",2006
"2077","4708","80 - 84","585","Male",2006
"2078","4709","80 - 84","735","Male",2006
"2079","4710","80 - 84","520","Male",2006
"2080","4711","80 - 84","60","Male",2006
"2081","4712","80 - 84","35","Male",2006
"2082","4713","80 - 84","10","Male",2006
"2083","4831","80 - 84","2135","Male",2006
"2084","4832","80 - 84","6265","Male",2006
"2085","4833","80 - 84","3340","Male",2006
"2086","4834","80 - 84","6515","Male",2006
"2087","4835","80 - 84","1955","Male",2006
"2088","5911","80 - 84","720","Male",2006
"2089","5912","80 - 84","790","Male",2006
"2090","5913","80 - 84","4350","Male",2006
"2091","5914","80 - 84","1780","Male",2006
"2092","5921","80 - 84","2350","Male",2006
"2093","5922","80 - 84","3745","Male",2006
"2094","5923","80 - 84","4710","Male",2006
"2095","5931","80 - 84","1260","Male",2006
"2096","5932","80 - 84","4520","Male",2006
"2097","5933","80 - 84","2430","Male",2006
"2098","5941","80 - 84","4515","Male",2006
"2099","5942","80 - 84","3120","Male",2006
"2100","5943","80 - 84","970","Male",2006
"2101","5951","80 - 84","375","Male",2006
"2102","5952","80 - 84","720","Male",2006
"2103","5953","80 - 84","290","Male",2006
"2104","6001","80 - 84","135","Male",2006
"2105","6101","80 - 84","85","Male",2006
"2106","6201","80 - 84","35","Male",2006
"2107","1011","85-","1300","Male",2006
"2108","1012","85-","560","Male",2006
"2109","1013","85-","370","Male",2006
"2110","1014","85-","75","Male",2006
"2111","1100","85-","750","Male",2006
"2112","1211","85-","485","Male",2006
"2113","1212","85-","585","Male",2006
"2114","1223","85-","535","Male",2006
"2115","1234","85-","420","Male",2006
"2116","1235","85-","265","Male",2006
"2117","1246","85-","325","Male",2006
"2118","1247","85-","330","Male",2006
"2119","1258","85-","815","Male",2006
"2120","1269","85-","1835","Male",2006
"2121","1301","85-","1245","Male",2006
"2122","1302","85-","1005","Male",2006
"2123","1303","85-","845","Male",2006
"2124","1304","85-","200","Male",2006
"2125","1305","85-","160","Male",2006
"2126","1306","85-","480","Male",2006
"2127","1307","85-","280","Male",2006
"2128","2401","85-","1330","Male",2006
"2129","2402","85-","1070","Male",2006
"2130","2403","85-","3010","Male",2006
"2131","2404","85-","2580","Male",2006
"2132","2405","85-","1530","Male",2006
"2133","2406","85-","10235","Male",2006
"2134","2407","85-","1005","Male",2006
"2135","2408","85-","565","Male",2006
"2136","2409","85-","295","Male",2006
"2137","2410","85-","10","Male",2006
"2138","2411","85-","610","Male",2006
"2139","2412","85-","1970","Male",2006
"2140","2413","85-","1355","Male",2006
"2141","2414","85-","1270","Male",2006
"2142","2415","85-","1670","Male",2006
"2143","2416","85-","5170","Male",2006
"2144","2417","85-","5","Male",2006
"2145","2418","85-","20","Male",2006
"2146","3526","85-","665","Male",2006
"2147","3527","85-","695","Male",2006
"2148","3530","85-","1955","Male",2006
"2149","3531","85-","445","Male",2006
"2150","3533","85-","1200","Male",2006
"2151","3534","85-","585","Male",2006
"2152","3535","85-","1225","Male",2006
"2153","3536","85-","1995","Male",2006
"2154","3537","85-","2825","Male",2006
"2155","3538","85-","970","Male",2006
"2156","3539","85-","470","Male",2006
"2157","3540","85-","555","Male",2006
